device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
E 425.577276770 7.0 30.0 32.0 30 30
H 425.580910610 4.0 57.0 91.0 30 30
E 425.626279500 8.0 33.0 30.0 30 30
H 425.629925198 4.0 58.0 87.0 30 30
E 425.675395154 10.0 36.0 27.0 30 30
H 425.679226744 4.0 61.0 85.0 30 30
E 425.734086192 11.0 40.0 25.0 30 30
H 425.737677136 4.0 62.0 82.0 30 30
E 425.783089160 12.0 44.0 24.0 30 30
H 425.786678830 4.0 64.0 79.0 30 30
E 425.832091834 13.0 48.0 24.0 30 30
H 425.835679628 4.0 65.0 77.0 30 30
E 425.881207110 15.0 51.0 23.0 30 30
E 426.067830378 27.0 56.0 20.0 20 20
H 426.071331372 4.0 68.0 59.0 20 20
E 426.126619430 33.0 60.0 20.0 20 20
H 426.130535664 4.0 66.0 54.0 20 20
E 426.185311028 40.0 63.0 18.0 20 20
H 426.188901916 4.0 60.0 51.0 20 20
E 426.234310818 46.0 63.0 17.0 20 20
H 426.237901454 4.0 57.0 48.0 20 20
E 426.283315942 52.0 64.0 17.0 20 20
H 426.286906774 4.0 57.0 46.0 20 20
E 426.332429720 58.0 68.0 17.0 20 20
H 426.336449078 5.0 58.0 46.0 20 20
E 426.391122102 65.0 71.0 17.0 20 20
H 426.394712374 5.0 63.0 44.0 20 20
E 426.440124916 72.0 73.0 17.0 20 20
H 426.443715020 5.0 67.0 43.0 20 20
E 426.489127184 78.0 76.0 16.0 20 20
H 426.492717680 8.0 67.0 43.0 20 20
E 426.538243678 84.0 79.0 16.0 20 20
H 426.542231788 10.0 66.0 42.0 20 20
E 426.596933554 91.0 80.0 15.0 20 20
H 426.600524512 12.0 64.0 42.0 20 20
E 426.645937082 95.0 80.0 15.0 20 20
H 426.649527522 14.0 65.0 40.0 20 20
E 426.694939000 101.0 83.0 14.0 20 20
H 426.698908560 16.0 66.0 39.0 20 20
E 426.744055508 105.0 85.0 14.0 20 20
H 426.747929448 17.0 67.0 41.0 20 20
E 426.802745818 111.0 85.0 14.0 20 20
H 426.806716162 20.0 72.0 43.0 20 20
E 426.851748492 114.0 86.0 14.0 20 20
H 426.855720838 23.0 73.0 45.0 20 20
E 426.900751180 118.0 89.0 14.0 20 20
H 426.904719410 25.0 72.0 47.0 20 20
E 426.949867226 120.0 92.0 14.0 20 20
H 426.953745226 27.0 71.0 48.0 20 20
E 427.028654766 123.0 88.0 14.0 20 20
H 427.032542174 28.0 73.0 49.0 20 20
E 427.077656964 124.0 84.0 14.0 20 20
H 427.081545590 29.0 79.0 54.0 20 20
E 427.126660072 124.0 85.0 14.0 20 20
H 427.130534852 30.0 81.0 60.0 20 20
E 427.175676424 124.0 86.0 13.0 20 20
H 427.179675342 31.0 81.0 63.0 20 20
E 427.234369142 124.0 83.0 13.0 20 20
H 427.238365778 31.0 82.0 62.0 20 20
E 427.283371690 124.0 80.0 13.0 20 20
H 427.287346290 31.0 83.0 60.0 20 20
E 427.332375806 124.0 75.0 13.0 20 20
H 427.336349132 31.0 81.0 58.0 20 20
E 427.381490942 124.0 70.0 13.0 20 20
H 427.385368760 32.0 80.0 57.0 20 20
E 427.440282094 124.0 64.0 12.0 20 20
H 427.444158680 32.0 78.0 54.0 20 20
E 427.489183996 124.0 60.0 11.0 20 20
H 427.493163314 32.0 76.0 51.0 20 20
E 427.538185844 124.0 56.0 11.0 20 20
H 427.542262154 33.0 72.0 48.0 20 20
E 427.587855534 124.0 55.0 11.0 20 20
H 427.591535112 33.0 71.0 46.0 20 20
E 427.645992508 124.0 54.0 10.0 20 20
H 427.649857558 33.0 70.0 43.0 20 20
E 427.695099398 124.0 53.0 10.0 20 20
H 427.698866112 34.0 68.0 42.0 20 20
E 427.744102814 124.0 54.0 10.0 20 20
H 427.747974094 34.0 68.0 42.0 20 20
E 427.793114224 124.0 54.0 10.0 20 20
H 427.796986960 34.0 68.0 42.0 20 20
E 427.851802560 124.0 50.0 9.0 20 20
H 427.855393658 34.0 65.0 38.0 20 20
E 427.900806368 124.0 45.0 9.0 20 20
H 427.904395912 35.0 60.0 35.0 20 20
E 427.949809252 124.0 40.0 8.0 20 20
H 427.953400490 35.0 55.0 32.0 20 20
E 428.018924038 124.0 36.0 8.0 20 20
H 428.022425928 35.0 52.0 29.0 20 20
E 428.077616448 124.0 32.0 7.0 20 20
H 428.081116168 35.0 48.0 27.0 20 20
E 428.126723142 124.0 29.0 7.0 20 20
H 428.130511164 36.0 45.0 26.0 20 20
E 428.175621012 123.0 27.0 7.0 20 20
H 428.179489072 36.0 44.0 24.0 20 20
E 428.234539060 121.0 24.0 9.0 20 20
H 428.238456484 36.0 44.0 25.0 20 20
E 428.293227844 120.0 21.0 11.0 20 20
H 428.297092936 36.0 42.0 26.0 20 20
E 428.352032058 118.0 18.0 14.0 20 20
H 428.355895904 36.0 40.0 36.0 20 20
E 428.410980794 116.0 17.0 19.0 20 20
H 428.414746668 36.0 40.0 50.0 20 20
E 428.469880586 114.0 16.0 23.0 20 20
H 428.473794020 36.0 40.0 58.0 20 20
E 428.528442670 113.0 15.0 28.0 20 20
H 428.532409430 35.0 41.0 76.0 20 20
E 428.587245106 112.0 14.0 33.0 20 20
H 428.591211096 30.0 41.0 93.0 20 20
E 428.636349966 111.0 14.0 35.0 20 20
H 428.640117268 25.0 40.0 100.0 20 20
E 428.685364988 107.0 14.0 39.0 20 20
H 428.689132080 19.0 39.0 100.0 20 20
E 428.744153256 103.0 14.0 41.0 20 20
H 428.747930512 10.0 37.0 100.0 20 20
E 428.793247182 99.0 13.0 38.0 20 20
H 428.796935762 3.0 36.0 100.0 20 20
E 428.842148314 95.0 13.0 34.0 20 20
H 428.845934376 2.0 36.0 100.0 20 20
E 428.891264374 92.0 13.0 30.0 20 20
H 428.894953234 2.0 36.0 100.0 20 20
E 428.949952206 91.0 14.0 29.0 20 20
H 428.953736560 3.0 36.0 100.0 20 20
E 429.018956462 90.0 14.0 29.0 20 20
H 429.022457750 3.0 37.0 100.0 20 20
E 429.067959332 89.0 14.0 32.0 20 20
H 429.071461642 3.0 38.0 100.0 20 20
E 429.117076932 88.0 14.0 34.0 20 20
H 429.120764868 3.0 39.0 100.0 20 20
E 429.175864528 85.0 15.0 36.0 20 20
H 429.179550350 3.0 40.0 100.0 20 20
E 429.224769328 82.0 15.0 34.0 20 20
H 429.228581990 3.0 40.0 100.0 20 20
E 429.273772618 79.0 15.0 32.0 20 20
H 429.277699828 3.0 39.0 100.0 20 20
E 429.322918540 77.0 16.0 35.0 20 20
H 429.326605902 4.0 38.0 100.0 20 20
E 429.381576888 74.0 16.0 40.0 20 20
H 429.385362390 3.0 39.0 100.0 20 20
E 429.430579716 71.0 17.0 44.0 20 20
H 429.434363496 3.0 40.0 100.0 20 20
E 429.479583426 67.0 19.0 44.0 20 20
H 429.483367962 3.0 41.0 100.0 20 20
E 429.528701040 63.0 20.0 42.0 20 20
H 429.532388164 3.0 41.0 100.0 20 20
E 429.587491422 59.0 19.0 41.0 20 20
H 429.591179904 3.0 43.0 100.0 20 20
E 429.636392736 55.0 19.0 41.0 20 20
H 429.640178770 3.0 45.0 100.0 20 20
E 429.685395774 52.0 18.0 43.0 20 20
H 429.689278086 3.0 46.0 100.0 20 20
E 429.735069776 49.0 18.0 49.0 20 20
H 429.738659782 3.0 48.0 100.0 20 20
E 429.793113104 44.0 18.0 53.0 20 20
H 429.796703838 3.0 47.0 100.0 20 20
E 429.842116590 40.0 17.0 55.0 20 20
H 429.845707926 3.0 45.0 100.0 20 20
E 429.891118774 36.0 17.0 56.0 20 20
H 429.894709760 3.0 43.0 100.0 20 20
E 429.940236402 32.0 17.0 56.0 20 20
H 429.944105260 3.0 41.0 100.0 20 20
E 430.018924948 28.0 17.0 58.0 20 20
H 430.022426516 3.0 39.0 100.0 20 20
E 430.068026952 24.0 16.0 58.0 20 20
H 430.071527330 3.0 37.0 100.0 20 20
E 430.117028730 21.0 15.0 57.0 20 20
H 430.120815520 3.0 36.0 100.0 20 20
E 430.166146120 18.0 15.0 57.0 20 20
H 430.169834588 3.0 34.0 100.0 20 20
E 430.224737114 15.0 15.0 58.0 20 20
H 430.228622884 3.0 32.0 100.0 20 20
E 430.273738976 12.0 14.0 59.0 20 20
H 430.277620028 3.0 31.0 100.0 20 20
E 430.322742294 9.0 14.0 58.0 20 20
H 430.326343122 3.0 30.0 100.0 20 20
E 430.371859922 5.0 13.0 57.0 20 20
H 430.375674740 3.0 29.0 100.0 20 20
E 430.430548300 4.0 13.0 57.0 20 20
H 430.434048916 3.0 28.0 100.0 20 20
E 430.479550260 4.0 12.0 57.0 20 20
H 430.483051646 3.0 26.0 100.0 20 20
E 430.528643262 4.0 12.0 56.0 20 20
H 430.532145628 3.0 25.0 100.0 20 20
E 430.577759910 4.0 11.0 54.0 20 20
H 430.581458822 3.0 23.0 100.0 20 20
E 430.636449534 4.0 11.0 50.0 20 20
H 430.639952264 3.0 21.0 100.0 20 20
E 430.685450598 4.0 11.0 47.0 20 20
H 430.688952754 3.0 20.0 100.0 20 20
E 430.734451900 4.0 11.0 45.0 20 20
H 430.737953986 3.0 19.0 100.0 20 20
E 430.783571726 4.0 11.0 45.0 20 20
H 430.787269588 3.0 18.0 100.0 20 20
E 430.842258648 4.0 11.0 47.0 20 20
H 430.845760944 3.0 17.0 100.0 20 20
E 430.891261042 4.0 12.0 49.0 20 20
H 430.894763282 3.0 17.0 100.0 20 20
E 430.940265718 4.0 11.0 46.0 20 20
H 430.943766796 3.0 22.0 100.0 20 20
E 431.009382940 4.0 12.0 42.0 20 20
H 431.012706932 3.0 38.0 100.0 20 20
E 431.068102244 4.0 13.0 37.0 20 20
H 431.071631182 4.0 56.0 100.0 20 20
E 431.117113836 4.0 15.0 32.0 20 20
H 431.120900444 3.0 64.0 93.0 20 20
E 431.166115950 5.0 18.0 29.0 20 20
H 431.169945356 3.0 68.0 86.0 20 20
E 431.215237512 6.0 20.0 26.0 20 20
H 431.218871422 3.0 78.0 81.0 20 20
E 431.273795424 7.0 24.0 24.0 20 20
H 431.277442102 4.0 93.0 77.0 20 20
E 431.322798434 9.0 27.0 23.0 20 20
H 431.326441794 4.0 99.0 72.0 20 20
E 431.371801738 9.0 31.0 22.0 20 20
H 431.375448038 6.0 100.0 68.0 20 20
E 431.420918652 11.0 35.0 21.0 20 20
H 431.424846758 9.0 100.0 66.0 20 20
E 431.479606638 12.0 39.0 20.0 20 20
H 431.483197204 12.0 99.0 64.0 20 20
E 431.528608626 13.0 42.0 20.0 20 20
H 431.532198478 16.0 100.0 63.0 20 20
E 431.577611622 17.0 44.0 19.0 20 20
H 431.581202314 19.0 99.0 62.0 20 20
E 431.626727360 21.0 43.0 18.0 20 20
H 431.630613718 23.0 95.0 59.0 20 20
E 431.685416452 26.0 43.0 17.0 20 20
H 431.689007396 26.0 91.0 55.0 20 20
E 431.734418622 30.0 42.0 17.0 20 20
H 431.738009160 29.0 89.0 51.0 20 20
E 431.783420848 34.0 44.0 16.0 20 20
H 431.787011722 32.0 88.0 48.0 20 20
E 431.833090202 38.0 46.0 16.0 20 20
H 431.836679130 35.0 85.0 46.0 20 20
E 431.891225608 42.0 49.0 16.0 20 20
H 431.895107402 38.0 87.0 43.0 20 20
E 431.940227974 47.0 54.0 16.0 20 20
H 431.944115130 41.0 91.0 41.0 20 20
E 432.009231082 52.0 57.0 16.0 20 20
H 432.012743752 44.0 91.0 39.0 20 20
E 432.058448320 57.0 59.0 16.0 20 20
H 432.062247136 48.0 88.0 38.0 20 20
E 432.117136880 63.0 63.0 16.0 20 20
H 432.121025128 51.0 87.0 38.0 20 20
E 432.166138798 69.0 64.0 15.0 20 20
H 432.170021334 53.0 87.0 37.0 20 20
E 432.215141206 74.0 65.0 15.0 20 20
H 432.219021838 55.0 86.0 37.0 20 20
E 432.264257224 79.0 68.0 14.0 20 20
H 432.267944306 57.0 86.0 37.0 20 20
E 432.322945028 85.0 74.0 14.0 20 20
H 432.326726512 58.0 86.0 37.0 20 20
E 432.371944720 90.0 79.0 14.0 20 20
H 432.375725952 60.0 83.0 38.0 20 20
E 432.420950796 95.0 84.0 15.0 20 20
H 432.424732798 60.0 81.0 39.0 20 20
E 432.470068186 100.0 93.0 15.0 20 20
H 432.473744068 60.0 80.0 39.0 20 20
E 432.528654560 105.0 100.0 15.0 20 20
H 432.532611604 60.0 78.0 39.0 20 20
E 432.577752980 110.0 100.0 16.0 20 20
H 432.581608342 60.0 76.0 40.0 20 20
E 432.626658298 113.0 100.0 15.0 20 20
H 432.630706902 60.0 77.0 42.0 20 20
E 432.675775268 118.0 100.0 15.0 20 20
H 432.679627732 60.0 81.0 44.0 20 20
E 432.734463058 121.0 100.0 15.0 20 20
H 432.738414698 60.0 83.0 45.0 20 20
E 432.783562850 123.0 100.0 15.0 20 20
H 432.787417806 60.0 81.0 47.0 20 20
E 432.832569472 124.0 100.0 15.0 20 20
H 432.836521280 60.0 78.0 51.0 20 20
E 432.881584648 124.0 98.0 16.0 20 20
H 432.885364970 60.0 74.0 54.0 20 20
E 432.940273306 124.0 94.0 16.0 20 20
H 432.944268724 60.0 73.0 57.0 20 20
E 433.009275042 124.0 93.0 16.0 20 20
H 433.012774874 59.0 75.0 59.0 20 20
E 433.058274860 124.0 95.0 16.0 20 20
H 433.061863550 59.0 77.0 61.0 20 20
E 433.107394280 124.0 96.0 17.0 20 20
H 433.111168974 58.0 77.0 61.0 20 20
E 433.166178474 124.0 97.0 17.0 20 20
H 433.170054234 58.0 80.0 61.0 20 20
E 433.215082238 125.0 99.0 16.0 20 20
H 433.219049334 58.0 88.0 62.0 20 20
E 433.264086368 124.0 98.0 15.0 20 20
H 433.268058084 58.0 94.0 64.0 20 20
E 433.313202218 125.0 93.0 14.0 20 20
H 433.317074016 58.0 96.0 62.0 20 20
E 433.371891786 124.0 86.0 13.0 20 20
H 433.375861318 58.0 94.0 58.0 20 20
E 433.420894334 124.0 81.0 13.0 20 20
H 433.424865644 58.0 92.0 56.0 20 20
E 433.469896056 124.0 76.0 13.0 20 20
H 433.473868682 58.0 89.0 55.0 20 20
E 433.519012200 124.0 74.0 13.0 20 20
H 433.522981466 58.0 90.0 52.0 20 20
E 433.577701502 124.0 73.0 13.0 20 20
H 433.581573160 58.0 94.0 51.0 20 20
E 433.626703056 124.0 73.0 14.0 20 20
H 433.630575218 59.0 96.0 50.0 20 20
E 433.675705954 124.0 73.0 14.0 20 20
H 433.679575750 60.0 98.0 48.0 20 20
E 433.724822294 124.0 69.0 13.0 20 20
H 433.728599032 61.0 97.0 45.0 20 20
E 433.783509762 124.0 62.0 12.0 20 20
H 433.787470628 62.0 88.0 40.0 20 20
E 433.832614790 124.0 55.0 11.0 20 20
H 433.836479616 62.0 78.0 36.0 20 20
E 433.881514788 125.0 49.0 10.0 20 20
H 433.885580822 62.0 71.0 33.0 20 20
E 433.931185024 125.0 42.0 9.0 20 20
H 433.934775786 62.0 65.0 33.0 20 20
E 434.009423484 124.0 37.0 9.0 20 20
H 434.012937568 62.0 60.0 35.0 20 20
E 434.058425948 125.0 33.0 9.0 20 20
H 434.062251392 62.0 57.0 40.0 20 20
E 434.107449762 124.0 29.0 10.0 20 20
H 434.111339984 62.0 54.0 45.0 20 20
E 434.156440508 122.0 25.0 13.0 20 20
H 434.160564754 61.0 54.0 48.0 20 20
E 434.215129250 119.0 22.0 16.0 20 20
H 434.219092594 60.0 54.0 50.0 20 20
E 434.273932498 117.0 20.0 20.0 20 20
H 434.277897130 60.0 50.0 53.0 20 20
E 434.323079722 116.0 19.0 25.0 20 20
H 434.326846688 60.0 50.0 59.0 20 20
E 434.381851176 114.0 18.0 33.0 20 20
H 434.385861252 60.0 51.0 65.0 20 20
E 434.440539036 112.0 17.0 38.0 20 20
H 434.444502352 60.0 50.0 69.0 20 20
E 434.499342200 108.0 16.0 42.0 20 20
H 434.503305222 58.0 47.0 72.0 20 20
E 434.558144888 103.0 15.0 41.0 20 20
H 434.562109016 54.0 45.0 73.0 20 20
E 434.617061830 98.0 15.0 38.0 20 20
H 434.620935826 49.0 43.0 76.0 20 20
E 434.675751300 94.0 15.0 37.0 20 20
H 434.679429492 44.0 41.0 84.0 20 20
E 434.734553162 89.0 14.0 41.0 20 20
H 434.738232138 38.0 42.0 100.0 20 20
E 434.793457420 84.0 15.0 42.0 20 20
H 434.797332956 30.0 43.0 100.0 20 20
E 434.842572150 80.0 15.0 42.0 20 20
H 434.846449968 23.0 42.0 100.0 20 20
E 434.901160582 75.0 16.0 41.0 20 20
H 434.905041312 15.0 42.0 100.0 20 20
E 434.950163718 71.0 16.0 40.0 20 20
H 434.954045484 8.0 43.0 100.0 20 20
E 435.019164768 68.0 16.0 40.0 20 20
H 435.022755278 3.0 45.0 100.0 20 20
E 435.068280338 65.0 16.0 40.0 20 20
H 435.072061570 3.0 45.0 100.0 20 20
E 435.126970074 61.0 17.0 38.0 20 20
H 435.130872084 4.0 45.0 100.0 20 20
E 435.175971516 58.0 18.0 38.0 20 20
H 435.179650702 3.0 44.0 100.0 20 20
E 435.224973868 56.0 19.0 39.0 20 20
H 435.228654342 3.0 42.0 100.0 20 20
E 435.274090208 53.0 19.0 42.0 20 20
H 435.277963798 3.0 41.0 100.0 20 20
E 435.332776332 49.0 19.0 45.0 20 20
H 435.336459410 3.0 40.0 100.0 20 20
E 435.381778810 46.0 19.0 45.0 20 20
H 435.385461034 3.0 41.0 100.0 20 20
E 435.430780350 43.0 20.0 43.0 20 20
H 435.434461398 3.0 42.0 100.0 20 20
E 435.479898776 41.0 20.0 45.0 20 20
H 435.483705782 4.0 45.0 100.0 20 20
E 435.538684216 37.0 20.0 48.0 20 20
H 435.542563070 3.0 48.0 100.0 20 20
E 435.587686414 34.0 19.0 52.0 20 20
H 435.591566416 3.0 48.0 100.0 20 20
E 435.646489340 30.0 18.0 60.0 20 20
H 435.650367396 3.0 47.0 100.0 20 20
E 435.695607906 26.0 18.0 65.0 20 20
H 435.699384364 3.0 48.0 100.0 20 20
E 435.754196296 22.0 17.0 66.0 20 20
H 435.758173304 3.0 49.0 100.0 20 20
E 435.803197766 18.0 16.0 66.0 20 20
H 435.807174354 3.0 50.0 100.0 20 20
E 435.852200916 14.0 15.0 64.0 20 20
H 435.856176986 3.0 49.0 100.0 20 20
E 435.901319636 11.0 15.0 63.0 20 20
H 435.905194122 3.0 46.0 100.0 20 20
E 435.960005606 7.0 15.0 65.0 20 20
H 435.963596438 3.0 42.0 100.0 20 20
E 436.029007580 4.0 15.0 64.0 20 20
H 436.032510604 3.0 41.0 100.0 20 20
E 436.078009876 4.0 15.0 62.0 20 20
H 436.081424910 3.0 39.0 100.0 20 20
E 436.127682674 4.0 15.0 62.0 20 20
H 436.131185936 3.0 37.0 100.0 20 20
E 436.185903340 4.0 14.0 61.0 20 20
H 436.189719166 3.0 35.0 100.0 20 20
E 436.234906042 4.0 14.0 61.0 20 20
H 436.238722890 3.0 34.0 100.0 20 20
E 436.283907820 4.0 13.0 63.0 20 20
H 436.287724962 3.0 33.0 100.0 20 20
E 436.333026246 4.0 13.0 63.0 20 20
H 436.336743904 3.0 32.0 100.0 20 20
E 436.391713588 4.0 13.0 63.0 20 20
H 436.395218866 3.0 31.0 100.0 20 20
E 436.440715086 4.0 13.0 63.0 20 20
H 436.444219412 3.0 30.0 100.0 20 20
E 436.489716962 4.0 13.0 63.0 20 20
H 436.493222884 3.0 29.0 100.0 20 20
E 436.538834982 4.0 13.0 62.0 20 20
H 436.542338118 3.0 28.0 100.0 20 20
E 436.597522044 4.0 13.0 63.0 20 20
H 436.601026804 3.0 27.0 100.0 20 20
E 436.646524298 4.0 12.0 63.0 20 20
H 436.650030416 3.0 28.0 100.0 20 20
E 436.695527168 3.0 13.0 62.0 20 20
H 436.699032684 3.0 31.0 100.0 20 20
E 436.744644292 4.0 13.0 62.0 20 20
H 436.748146812 3.0 35.0 100.0 20 20
E 436.803331620 4.0 12.0 59.0 20 20
H 436.806835722 3.0 39.0 100.0 20 20
E 436.852332502 4.0 12.0 55.0 20 20
H 436.855837416 3.0 43.0 100.0 20 20
E 436.901336226 4.0 12.0 50.0 20 20
H 436.904841084 3.0 48.0 100.0 20 20
E 436.950454946 4.0 14.0 43.0 20 20
H 436.953956738 3.0 52.0 100.0 20 20
E 437.029144318 4.0 17.0 37.0 20 20
H 437.032558484 3.0 55.0 100.0 20 20
E 437.078054480 4.0 20.0 34.0 20 20
H 437.081588416 4.0 57.0 100.0 20 20
E 437.127056986 5.0 22.0 31.0 20 20
H 437.130561578 4.0 60.0 94.0 20 20
E 437.176317820 5.0 23.0 28.0 20 20
H 437.180017432 4.0 63.0 89.0 20 20
E 437.235005372 6.0 24.0 25.0 20 20
H 437.238507122 4.0 66.0 83.0 20 20
E 437.284008200 8.0 25.0 23.0 20 20
H 437.287512050 4.0 64.0 77.0 20 20
E 437.333009278 8.0 26.0 22.0 20 20
H 437.336510188 4.0 63.0 73.0 20 20
E 437.382125856 9.0 30.0 21.0 20 20
H 437.385825342 4.0 62.0 69.0 20 20
E 437.440814038 11.0 39.0 22.0 20 20
H 437.444601346 4.0 62.0 64.0 20 20
E 437.489774446 12.0 46.0 22.0 20 20
H 437.493365194 5.0 65.0 64.0 20 20
E 437.538776924 16.0 47.0 21.0 20 20
H 437.542370906 5.0 65.0 64.0 20 20
E 437.587895000 20.0 48.0 20.0 20 20
H 437.591680600 5.0 62.0 61.0 20 20
E 437.646582034 25.0 49.0 19.0 20 20
H 437.650175526 5.0 57.0 56.0 20 20
E 437.695583812 29.0 48.0 18.0 20 20
H 437.699177444 5.0 55.0 52.0 20 20
E 437.744586668 33.0 48.0 17.0 20 20
H 437.748180370 5.0 55.0 48.0 20 20
E 437.793705136 37.0 48.0 17.0 20 20
H 437.797492234 5.0 54.0 45.0 20 20
E 437.852391190 42.0 51.0 16.0 20 20
H 437.855983674 5.0 52.0 43.0 20 20
E 437.901393066 46.0 53.0 16.0 20 20
H 437.904985774 5.0 52.0 41.0 20 20
E 437.950395782 50.0 53.0 15.0 20 20
H 437.953988364 5.0 53.0 39.0 20 20
E 438.019513074 54.0 52.0 14.0 20 20
H 438.023014460 5.0 53.0 38.0 20 20
E 438.078200724 60.0 52.0 13.0 20 20
H 438.081704518 5.0 52.0 37.0 20 20
E 438.127101282 64.0 54.0 13.0 20 20
H 438.130795420 5.0 51.0 36.0 20 20
E 438.176103802 68.0 55.0 13.0 20 20
H 438.179798444 5.0 50.0 34.0 20 20
E 438.225774458 73.0 56.0 12.0 20 20
H 438.229466650 5.0 49.0 33.0 20 20
E 438.283714998 78.0 56.0 12.0 20 20
H 438.287838558 5.0 48.0 31.0 20 20
E 438.332717168 82.0 60.0 12.0 20 20
H 438.336599886 5.0 51.0 30.0 20 20
E 438.381719618 86.0 63.0 12.0 20 20
H 438.385607348 6.0 54.0 29.0 20 20
E 438.431129594 90.0 63.0 12.0 20 20
H 438.434916986 8.0 53.0 30.0 20 20
E 438.489524490 94.0 64.0 11.0 20 20
H 438.493440626 10.0 50.0 32.0 20 20
E 438.538526660 98.0 63.0 11.0 20 20
H 438.542443650 11.0 47.0 32.0 20 20
E 438.587528942 102.0 62.0 11.0 20 20
H 438.591727668 10.0 46.0 32.0 20 20
E 438.636970782 106.0 61.0 11.0 20 20
H 438.640746918 10.0 51.0 33.0 20 20
E 438.695333870 108.0 61.0 11.0 20 20
H 438.699504792 10.0 58.0 35.0 20 20
E 438.744336264 111.0 63.0 11.0 20 20
H 438.748508712 12.0 58.0 36.0 20 20
E 438.793338336 114.0 66.0 12.0 20 20
H 438.797508670 14.0 57.0 37.0 20 20
E 438.842749012 116.0 69.0 12.0 20 20
H 438.846524854 15.0 61.0 39.0 20 20
E 438.901143362 119.0 73.0 12.0 20 20
H 438.905318274 17.0 64.0 42.0 20 20
E 438.950145602 121.0 78.0 12.0 20 20
H 438.954343376 19.0 66.0 48.0 20 20
E 439.019147744 123.0 81.0 12.0 20 20
H 439.023058756 19.0 68.0 54.0 20 20
E 439.068585384 124.0 81.0 13.0 20 20
H 439.072468928 19.0 69.0 60.0 20 20
E 439.126952616 124.0 87.0 14.0 20 20
H 439.131246430 19.0 72.0 67.0 20 20
E 439.175954870 124.0 95.0 15.0 20 20
H 439.180251484 19.0 75.0 73.0 20 20
E 439.224957124 124.0 100.0 16.0 20 20
H 439.229134164 19.0 77.0 77.0 20 20
E 439.274267812 124.0 100.0 17.0 20 20
H 439.278247270 19.0 82.0 79.0 20 20
E 439.332762052 124.0 100.0 17.0 20 20
H 439.337134896 19.0 90.0 80.0 20 20
E 439.391564740 124.0 100.0 16.0 20 20
H 439.395936926 19.0 93.0 78.0 20 20
E 439.450367344 125.0 100.0 16.0 20 20
H 439.454738410 19.0 90.0 73.0 20 20
E 439.509480146 124.0 97.0 15.0 20 20
H 439.513478798 19.0 88.0 69.0 20 20
E 439.567972692 124.0 94.0 15.0 20 20
H 439.571849264 19.0 83.0 63.0 20 20
E 439.626775520 125.0 89.0 14.0 20 20
H 439.630650342 19.0 77.0 59.0 20 20
E 439.675777662 124.0 84.0 14.0 20 20
H 439.679653002 19.0 77.0 57.0 20 20
E 439.725089162 124.0 79.0 14.0 20 20
H 439.729065834 19.0 77.0 55.0 20 20
E 439.783582786 124.0 72.0 13.0 20 20
H 439.787454164 19.0 71.0 50.0 20 20
E 439.832584998 124.0 64.0 12.0 20 20
H 439.836457006 20.0 65.0 46.0 20 20
E 439.881587168 125.0 56.0 11.0 20 20
H 439.885460324 20.0 60.0 43.0 20 20
E 439.930897968 125.0 50.0 10.0 20 20
H 439.934894982 20.0 58.0 40.0 20 20
E 440.009392152 124.0 44.0 10.0 20 20
H 440.013177514 20.0 54.0 43.0 20 20
E 440.058394392 124.0 40.0 10.0 20 20
H 440.062569108 20.0 52.0 47.0 20 20
E 440.107396478 124.0 35.0 12.0 20 20
H 440.111560358 20.0 50.0 51.0 20 20
E 440.166507838 123.0 30.0 16.0 20 20
H 440.170497754 20.0 47.0 54.0 20 20
E 440.225002022 120.0 27.0 20.0 20 20
H 440.229156270 20.0 45.0 55.0 20 20
E 440.283804682 118.0 24.0 23.0 20 20
H 440.287961632 20.0 42.0 56.0 20 20
E 440.342607272 116.0 22.0 31.0 20 20
H 440.346763298 20.0 40.0 64.0 20 20
E 440.402272738 114.0 20.0 39.0 20 20
H 440.406038738 18.0 39.0 70.0 20 20
E 440.460212648 111.0 18.0 45.0 20 20
H 440.464476138 15.0 40.0 76.0 20 20
E 440.509214972 106.0 17.0 48.0 20 20
H 440.513577302 12.0 41.0 81.0 20 20
E 440.568017548 101.0 16.0 45.0 20 20
H 440.572179930 7.0 38.0 83.0 20 20
E 440.617329020 97.0 16.0 44.0 20 20
H 440.621226368 4.0 37.0 88.0 20 20
E 440.675822896 92.0 16.0 43.0 20 20
H 440.680018234 4.0 36.0 97.0 20 20
E 440.724824870 88.0 16.0 42.0 20 20
H 440.729020558 4.0 36.0 100.0 20 20
E 440.783627474 84.0 15.0 41.0 20 20
H 440.787922744 4.0 34.0 100.0 20 20
E 440.842740052 79.0 15.0 39.0 20 20
H 440.846637876 4.0 33.0 100.0 20 20
E 440.901232808 75.0 15.0 39.0 20 20
H 440.905392992 3.0 32.0 100.0 20 20
E 440.960035454 71.0 16.0 40.0 20 20
H 440.964193342 3.0 31.0 100.0 20 20
E 441.038838240 66.0 17.0 41.0 20 20
H 441.042745318 4.0 31.0 100.0 20 20
E 441.097950720 62.0 19.0 42.0 20 20
H 441.101828244 3.0 31.0 100.0 20 20
E 441.156443490 59.0 22.0 42.0 20 20
H 441.160318116 3.0 31.0 100.0 20 20
E 441.205445954 56.0 21.0 43.0 20 20
H 441.209319082 3.0 32.0 100.0 20 20
