device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
E 1695.516419036 54.0 100.0 100.0 30 30
H 1695.520668106 4.0 100.0 100.0 30 30
E 1695.575221892 54.0 100.0 100.0 30 30
H 1695.579480692 4.0 100.0 100.0 30 30
E 1695.634024510 55.0 100.0 100.0 30 30
H 1695.638143072 5.0 100.0 100.0 30 30
E 1695.692940052 59.0 100.0 100.0 30 30
H 1695.697059286 5.0 100.0 100.0 30 30
E 1695.751629858 63.0 100.0 100.0 30 30
H 1695.755745956 5.0 100.0 100.0 30 30
E 1695.810432700 68.0 100.0 100.0 30 30
H 1695.814695392 5.0 100.0 100.0 30 30
E 1695.869235360 73.0 100.0 100.0 30 30
H 1695.873496442 5.0 100.0 100.0 30 30
E 1695.928150370 79.0 100.0 100.0 30 30
H 1695.932268876 5.0 100.0 100.0 30 30
E 1696.006840596 84.0 100.0 100.0 30 30
H 1696.010779944 5.0 100.0 100.0 30 30
E 1696.055842990 88.0 100.0 100.0 30 30
H 1696.059871280 5.0 100.0 100.0 30 30
E 1696.114645524 93.0 100.0 100.0 30 30
H 1696.118908202 5.0 100.0 100.0 30 30
E 1696.173560828 96.0 100.0 100.0 30 30
H 1696.178020346 5.0 100.0 100.0 30 30
E 1696.232251040 99.0 100.0 100.0 30 30
H 1696.236369966 5.0 100.0 100.0 30 30
E 1696.291053658 101.0 100.0 100.0 30 30
H 1696.295259762 5.0 100.0 100.0 30 30
E 1696.349856276 103.0 100.0 100.0 30 30
H 1696.354063108 5.0 100.0 100.0 30 30
E 1696.408771426 105.0 100.0 100.0 30 30
H 1696.413220528 5.0 100.0 100.0 30 30
E 1696.467461778 107.0 100.0 100.0 30 30
H 1696.471669366 5.0 100.0 100.0 30 30
E 1696.526264550 107.0 100.0 100.0 30 30
H 1696.530468414 5.0 100.0 100.0 30 30
E 1696.585067000 109.0 100.0 100.0 30 30
H 1696.589643264 5.0 100.0 100.0 30 30
E 1696.643982262 110.0 100.0 100.0 30 30
H 1696.648381622 5.0 100.0 100.0 30 30
E 1696.702672376 112.0 100.0 100.0 30 30
H 1696.707210784 5.0 100.0 100.0 30 30
E 1696.761475176 113.0 100.0 100.0 30 30
H 1696.765682862 5.0 100.0 100.0 30 30
E 1696.820277822 113.0 100.0 100.0 30 30
H 1696.824484248 5.0 100.0 100.0 30 30
E 1696.879192832 114.0 100.0 100.0 30 30
H 1696.883729350 5.0 100.0 100.0 30 30
E 1696.937883142 113.0 100.0 100.0 30 30
H 1696.942090548 5.0 100.0 100.0 30 30
E 1697.016685886 113.0 100.0 100.0 30 30
H 1697.020946534 5.0 100.0 100.0 30 30
E 1697.075488644 112.0 100.0 100.0 30 30
H 1697.079605974 5.0 100.0 100.0 30 30
E 1697.135152556 111.0 100.0 100.0 30 30
H 1697.139505240 5.0 100.0 100.0 30 30
E 1697.193093936 108.0 100.0 100.0 30 30
H 1697.197212750 5.0 100.0 100.0 30 30
E 1697.251896582 106.0 100.0 100.0 30 30
H 1697.256157524 5.0 100.0 100.0 30 30
E 1697.310699284 104.0 100.0 100.0 30 30
H 1697.314955046 5.0 100.0 100.0 30 30
E 1697.369614504 103.0 100.0 100.0 30 30
H 1697.373734200 5.0 100.0 100.0 30 30
E 1697.428304674 101.0 100.0 100.0 30 30
H 1697.432422298 5.0 100.0 100.0 30 30
E 1697.477306914 100.0 100.0 100.0 30 30
H 1697.481424944 5.0 100.0 100.0 30 30
E 1697.536109742 99.0 100.0 100.0 30 30
H 1697.540140286 5.0 100.0 100.0 30 30
E 1697.585224262 98.0 100.0 100.0 30 30
H 1697.589397032 5.0 100.0 100.0 30 30
E 1697.643914502 96.0 100.0 100.0 30 30
H 1697.647945060 5.0 100.0 100.0 30 30
E 1697.692916742 95.0 100.0 100.0 30 30
H 1697.697087888 5.0 100.0 100.0 30 30
E 1697.751719500 93.0 100.0 100.0 30 30
H 1697.755749106 5.0 100.0 100.0 30 30
E 1697.810634622 91.0 100.0 100.0 30 30
H 1697.814664242 5.0 100.0 100.0 30 30
E 1697.869324750 88.0 100.0 100.0 30 30
H 1697.873497394 5.0 100.0 100.0 30 30
E 1697.928127676 86.0 100.0 100.0 30 30
H 1697.932159074 5.0 100.0 100.0 30 30
E 1697.977129874 83.0 100.0 100.0 30 30
H 1698.001304786 5.0 100.0 100.0 30 30
E 1698.046244366 81.0 100.0 100.0 30 30
H 1698.050185632 5.0 100.0 100.0 30 30
E 1698.104934606 78.0 100.0 100.0 30 30
H 1698.108964520 5.0 100.0 100.0 30 30
E 1698.153936972 76.0 100.0 100.0 30 30
H 1698.158109644 5.0 100.0 100.0 30 30
E 1698.212739646 75.0 100.0 100.0 30 30
H 1698.216770820 5.0 100.0 100.0 30 30
E 1698.261855692 74.0 100.0 100.0 30 30
H 1698.266026040 5.0 100.0 100.0 30 30
E 1698.320544574 72.0 100.0 100.0 30 30
H 1698.324717288 5.0 100.0 100.0 30 30
E 1698.379347220 68.0 100.0 100.0 30 30
H 1698.383379108 5.0 100.0 100.0 30 30
E 1698.428349432 66.0 100.0 100.0 30 30
H 1698.432380564 5.0 100.0 100.0 30 30
E 1698.487265856 64.0 100.0 100.0 30 30
H 1698.491295028 5.0 100.0 100.0 30 30
E 1698.545954836 62.0 100.0 100.0 30 30
H 1698.550125072 5.0 100.0 100.0 30 30
E 1698.604757636 60.0 100.0 100.0 30 30
H 1698.608917568 5.0 100.0 100.0 30 30
E 1698.663560086 59.0 100.0 100.0 30 30
H 1698.667589888 4.0 100.0 100.0 30 30
E 1698.712675362 58.0 100.0 100.0 30 30
H 1698.716706060 3.0 100.0 100.0 30 30
E 1698.771365140 57.0 100.0 100.0 30 30
H 1698.775395684 3.0 100.0 100.0 30 30
E 1698.830167828 57.0 100.0 100.0 30 30
H 1698.834336762 3.0 100.0 100.0 30 30
E 1698.888970502 57.0 100.0 100.0 30 30
H 1698.893126388 3.0 100.0 100.0 30 30
E 1698.947885904 57.0 100.0 100.0 30 30
H 1698.951915776 3.0 100.0 100.0 30 30
E 1699.026575920 57.0 100.0 100.0 30 30
H 1699.030518362 3.0 100.0 100.0 30 30
E 1699.075578132 57.0 100.0 100.0 30 30
H 1699.079521988 3.0 100.0 100.0 30 30
E 1699.124580372 57.0 100.0 100.0 30 30
H 1699.128751014 3.0 100.0 100.0 30 30
E 1699.183495816 57.0 100.0 100.0 30 30
H 1699.187652514 3.0 100.0 100.0 30 30
E 1699.242185762 57.0 100.0 100.0 30 30
H 1699.246217482 3.0 100.0 100.0 30 30
E 1699.300988534 57.0 100.0 100.0 30 30
H 1699.305017538 3.0 100.0 100.0 30 30
E 1699.359791152 57.0 100.0 100.0 30 30
H 1699.363948284 3.0 100.0 100.0 30 30
E 1699.419595232 57.0 100.0 100.0 30 30
H 1699.423625958 3.0 100.0 100.0 30 30
E 1699.477396528 57.0 100.0 100.0 30 30
H 1699.481427184 4.0 100.0 100.0 30 30
E 1699.526398740 57.0 100.0 100.0 30 30
H 1699.530430054 4.0 100.0 100.0 30 30
E 1699.585201400 57.0 100.0 100.0 30 30
H 1699.589231468 4.0 100.0 100.0 30 30
E 1699.644116970 57.0 100.0 100.0 30 30
H 1699.648278190 4.0 100.0 100.0 30 30
E 1699.702806846 58.0 100.0 100.0 30 30
H 1699.706975276 4.0 100.0 100.0 30 30
E 1699.761609534 58.0 100.0 100.0 30 30
H 1699.765639322 4.0 100.0 100.0 30 30
E 1699.810611760 61.0 100.0 100.0 30 30
H 1699.814772070 5.0 100.0 100.0 30 30
E 1699.869528590 65.0 100.0 100.0 30 30
H 1699.873558966 5.0 100.0 100.0 30 30
E 1699.928217052 70.0 100.0 100.0 30 30
H 1699.932247526 5.0 100.0 100.0 30 30
E 1699.977219474 74.0 100.0 100.0 30 30
H 1700.001388996 5.0 100.0 100.0 30 30
E 1700.046221560 79.0 100.0 100.0 30 30
H 1700.050161678 5.0 100.0 100.0 30 30
E 1700.095336346 84.0 100.0 100.0 30 30
H 1700.099418844 5.0 100.0 100.0 30 30
E 1700.154026474 88.0 100.0 100.0 30 30
H 1700.158054904 5.0 100.0 100.0 30 30
E 1700.212829148 93.0 100.0 100.0 30 30
H 1700.216860392 5.0 100.0 100.0 30 30
E 1700.271631920 96.0 100.0 100.0 30 30
H 1700.275803150 5.0 100.0 100.0 30 30
E 1700.330547084 100.0 100.0 100.0 30 30
H 1700.334662244 5.0 100.0 100.0 30 30
E 1700.389237184 103.0 100.0 100.0 30 30
H 1700.393443778 5.0 100.0 100.0 30 30
E 1700.448039970 105.0 100.0 100.0 30 30
H 1700.452726876 5.0 100.0 100.0 30 30
E 1700.506842700 107.0 100.0 100.0 30 30
H 1700.511046914 5.0 100.0 100.0 30 30
E 1700.565758774 109.0 100.0 100.0 30 30
H 1700.570291386 5.0 100.0 100.0 30 30
E 1700.624448006 111.0 100.0 100.0 30 30
H 1700.628654334 5.0 100.0 100.0 30 30
E 1700.683250610 112.0 100.0 100.0 30 30
H 1700.687586354 5.0 100.0 100.0 30 30
E 1700.742053312 113.0 100.0 100.0 30 30
H 1700.746598566 5.0 100.0 100.0 30 30
E 1700.800969582 113.0 100.0 100.0 30 30
H 1700.805175924 5.0 100.0 100.0 30 30
E 1700.859658884 114.0 100.0 100.0 30 30
H 1700.863867396 5.0 100.0 100.0 30 30
E 1700.918461446 114.0 100.0 100.0 30 30
H 1700.922667466 5.0 100.0 100.0 30 30
E 1700.977264204 114.0 100.0 100.0 30 30
H 1701.001804698 5.0 100.0 100.0 30 30
E 1701.056180166 114.0 100.0 100.0 30 30
H 1701.060297496 5.0 100.0 100.0 30 30
E 1701.114869454 114.0 100.0 100.0 30 30
H 1701.119208558 5.0 100.0 100.0 30 30
E 1701.173672240 114.0 100.0 100.0 30 30
H 1701.177878064 5.0 100.0 100.0 30 30
E 1701.232474900 113.0 100.0 100.0 30 30
H 1701.236679870 5.0 100.0 100.0 30 30
E 1701.291391086 111.0 100.0 100.0 30 30
H 1701.296057776 5.0 100.0 100.0 30 30
E 1701.350080220 109.0 100.0 100.0 30 30
H 1701.354196668 5.0 100.0 100.0 30 30
E 1701.399082600 107.0 100.0 100.0 30 30
H 1701.403329486 5.0 100.0 100.0 30 30
E 1701.457885190 105.0 100.0 100.0 30 30
H 1701.462146986 5.0 100.0 100.0 30 30
E 1701.516802846 103.0 100.0 100.0 30 30
H 1701.520922346 5.0 100.0 100.0 30 30
E 1701.575490482 101.0 100.0 100.0 30 30
H 1701.579609310 5.0 100.0 100.0 30 30
E 1701.624492806 100.0 100.0 100.0 30 30
H 1701.628611046 5.0 100.0 100.0 30 30
E 1701.683295494 98.0 100.0 100.0 30 30
H 1701.687326066 5.0 100.0 100.0 30 30
E 1701.733445398 95.0 100.0 100.0 30 30
H 1701.737476138 5.0 100.0 100.0 30 30
E 1701.791100366 92.0 100.0 100.0 30 30
H 1701.795129006 5.0 100.0 100.0 30 30
E 1701.840102676 90.0 100.0 100.0 30 30
H 1701.844272926 5.0 100.0 100.0 30 30
E 1701.898905406 86.0 100.0 100.0 30 30
H 1701.902934998 5.0 100.0 100.0 30 30
E 1701.957822796 83.0 100.0 100.0 30 30
H 1701.961853592 5.0 100.0 100.0 30 30
E 1702.036510698 80.0 100.0 100.0 30 30
H 1702.040594190 5.0 100.0 100.0 30 30
E 1702.085512980 77.0 100.0 100.0 30 30
H 1702.089454022 5.0 100.0 100.0 30 30
E 1702.134515052 74.0 100.0 100.0 30 30
H 1702.138683790 5.0 100.0 100.0 30 30
E 1702.183632470 72.0 100.0 100.0 30 30
H 1702.187662244 5.0 100.0 100.0 30 30
E 1702.242320092 68.0 100.0 100.0 30 30
H 1702.246350426 5.0 100.0 100.0 30 30
E 1702.301122780 64.0 100.0 100.0 30 30
H 1702.305293856 5.0 100.0 100.0 30 30
E 1702.359925384 62.0 100.0 100.0 30 30
H 1702.363955970 5.0 100.0 100.0 30 30
E 1702.418843152 60.0 100.0 100.0 30 30
H 1702.423012744 5.0 100.0 100.0 30 30
E 1702.477530886 59.0 100.0 100.0 30 30
H 1702.481703068 5.0 100.0 100.0 30 30
E 1702.536333826 58.0 100.0 100.0 30 30
H 1702.540365462 5.0 100.0 100.0 30 30
E 1702.585335702 58.0 100.0 100.0 30 30
H 1702.589367828 5.0 100.0 100.0 30 30
E 1702.644252924 58.0 100.0 100.0 30 30
H 1702.648283580 5.0 100.0 100.0 30 30
E 1702.702941148 58.0 100.0 100.0 30 30
H 1702.707109788 5.0 100.0 100.0 30 30
E 1702.761743780 58.0 100.0 100.0 30 30
H 1702.765915780 5.0 100.0 100.0 30 30
E 1702.820546552 57.0 100.0 100.0 30 30
H 1702.824575724 5.0 100.0 100.0 30 30
E 1702.869663382 58.0 100.0 100.0 30 30
H 1702.873693856 5.0 100.0 100.0 30 30
E 1702.928351508 58.0 100.0 100.0 30 30
H 1702.932381380 4.0 100.0 100.0 30 30
E 1703.007154154 58.0 100.0 100.0 30 30
H 1703.011145582 4.0 100.0 100.0 30 30
E 1703.056156366 58.0 100.0 100.0 30 30
H 1703.060227874 4.0 100.0 100.0 30 30
E 1703.105273196 58.0 100.0 100.0 30 30
H 1703.109302900 4.0 100.0 100.0 30 30
E 1703.163961294 58.0 100.0 100.0 30 30
H 1703.167991754 4.0 100.0 100.0 30 30
E 1703.222763982 58.0 100.0 100.0 30 30
H 1703.226794134 4.0 100.0 100.0 30 30
E 1703.281566754 58.0 100.0 100.0 30 30
H 1703.285733490 3.0 100.0 100.0 30 30
E 1703.340482338 57.0 100.0 100.0 30 30
H 1703.344638210 3.0 100.0 100.0 30 30
E 1703.399172200 58.0 100.0 100.0 30 30
H 1703.403290300 3.0 100.0 100.0 30 30
E 1703.457974692 58.0 100.0 100.0 30 30
H 1703.462092708 3.0 100.0 100.0 30 30
E 1703.516777408 58.0 100.0 100.0 30 30
H 1703.521024406 3.0 100.0 100.0 30 30
E 1703.575693034 58.0 100.0 100.0 30 30
H 1703.580275234 3.0 100.0 100.0 30 30
E 1703.634382854 58.0 100.0 100.0 30 30
H 1703.638502298 3.0 100.0 100.0 30 30
E 1703.693185542 58.0 100.0 100.0 30 30
H 1703.697434206 3.0 100.0 100.0 30 30
E 1703.751988174 57.0 100.0 100.0 30 30
H 1703.756106904 3.0 100.0 100.0 30 30
E 1703.810903982 58.0 100.0 100.0 30 30
H 1703.815022446 3.0 100.0 100.0 30 30
E 1703.869593606 58.0 100.0 100.0 30 30
H 1703.873841066 3.0 100.0 100.0 30 30
E 1703.928396280 58.0 100.0 100.0 30 30
H 1703.932514100 4.0 100.0 100.0 30 30
E 1704.007198884 58.0 100.0 100.0 30 30
H 1704.011282432 4.0 100.0 100.0 30 30
E 1704.066862824 58.0 100.0 100.0 30 30
H 1704.071025878 4.0 100.0 100.0 30 30
E 1704.124804330 58.0 100.0 100.0 30 30
H 1704.128921758 4.0 100.0 100.0 30 30
E 1704.183606892 58.0 100.0 100.0 30 30
H 1704.187857866 4.0 100.0 100.0 30 30
E 1704.242409678 59.0 100.0 100.0 30 30
H 1704.246529024 5.0 100.0 100.0 30 30
E 1704.301325304 62.0 100.0 100.0 30 30
H 1704.305585112 5.0 100.0 100.0 30 30
E 1704.360015180 66.0 100.0 100.0 30 30
H 1704.364132272 5.0 100.0 100.0 30 30
E 1704.418817784 70.0 100.0 100.0 30 30
H 1704.422935968 5.0 100.0 100.0 30 30
E 1704.477620416 75.0 100.0 100.0 30 30
H 1704.481883654 5.0 100.0 100.0 30 30
E 1704.536536182 80.0 100.0 100.0 30 30
H 1704.540654632 5.0 100.0 100.0 30 30
E 1704.595225764 85.0 100.0 100.0 30 30
H 1704.599488694 5.0 100.0 100.0 30 30
E 1704.654028522 89.0 100.0 100.0 30 30
H 1704.658290850 5.0 100.0 100.0 30 30
E 1704.712831154 93.0 100.0 100.0 30 30
H 1704.716949380 5.0 100.0 100.0 30 30
E 1704.771746934 96.0 100.0 100.0 30 30
H 1704.775867596 5.0 100.0 100.0 30 30
E 1704.830436446 99.0 100.0 100.0 30 30
H 1704.834700902 5.0 100.0 100.0 30 30
E 1704.889239288 101.0 100.0 100.0 30 30
H 1704.893590488 5.0 100.0 100.0 30 30
E 1704.948041906 103.0 100.0 100.0 30 30
H 1704.952247674 5.0 100.0 100.0 30 30
E 1705.026957742 106.0 100.0 100.0 30 30
H 1705.031220742 5.0 100.0 100.0 30 30
E 1705.085647352 107.0 100.0 100.0 30 30
H 1705.089765578 5.0 100.0 100.0 30 30
E 1705.144449984 108.0 100.0 100.0 30 30
H 1705.148657194 5.0 100.0 100.0 30 30
E 1705.203252560 109.0 100.0 100.0 30 30
H 1705.207930408 5.0 100.0 100.0 30 30
E 1705.262168340 110.0 100.0 100.0 30 30
H 1705.266375536 5.0 100.0 100.0 30 30
E 1705.320858034 111.0 100.0 100.0 30 30
H 1705.325063872 5.0 100.0 100.0 30 30
E 1705.379660694 112.0 100.0 100.0 30 30
H 1705.383867862 5.0 100.0 100.0 30 30
E 1705.438463564 113.0 100.0 100.0 30 30
H 1705.442671236 5.0 100.0 100.0 30 30
E 1705.497380520 113.0 100.0 100.0 30 30
H 1705.502070898 5.0 100.0 100.0 30 30
E 1705.556068828 113.0 100.0 100.0 30 30
H 1705.560187376 5.0 100.0 100.0 30 30
E 1705.605071306 113.0 100.0 96.0 30 30
H 1705.609150850 5.0 100.0 100.0 30 30
E 1705.663873812 113.0 100.0 81.0 30 30
H 1705.667816758 5.0 100.0 100.0 30 30
E 1705.722790726 113.0 91.0 68.0 30 30
H 1705.726556642 5.0 100.0 88.0 30 30
E 1705.781478936 113.0 93.0 74.0 30 30
H 1705.785388422 5.0 100.0 95.0 30 30
E 1705.830481246 113.0 100.0 89.0 30 30
H 1705.834422288 5.0 100.0 100.0 30 30
E 1705.879483570 113.0 100.0 100.0 30 30
H 1705.883741376 5.0 100.0 100.0 30 30
E 1705.938400680 113.0 100.0 100.0 30 30
H 1705.942519704 5.0 100.0 100.0 30 30
E 1706.017088904 113.0 100.0 88.0 30 30
H 1706.020941466 5.0 100.0 100.0 30 30
E 1706.066091214 113.0 100.0 95.0 30 30
H 1706.070086464 5.0 100.0 100.0 30 30
E 1706.115093496 113.0 100.0 100.0 30 30
H 1706.119212072 5.0 100.0 100.0 30 30
E 1706.174010508 113.0 100.0 100.0 30 30
H 1706.178267138 5.0 100.0 100.0 30 30
E 1706.232698718 113.0 100.0 100.0 30 30
H 1706.236943532 3.0 100.0 100.0 30 30
E 1706.291501490 113.0 100.0 100.0 30 30
H 1706.295620052 3.0 100.0 100.0 30 30
E 1706.340503646 113.0 100.0 100.0 30 30
H 1706.344621592 3.0 100.0 100.0 30 30
E 1706.400170120 113.0 100.0 100.0 30 30
H 1706.404412680 3.0 100.0 100.0 30 30
E 1706.458109204 113.0 100.0 100.0 30 30
H 1706.462366072 3.0 100.0 100.0 30 30
E 1706.516911752 113.0 100.0 100.0 30 30
H 1706.521158120 3.0 100.0 100.0 30 30
E 1706.575714370 113.0 100.0 100.0 30 30
H 1706.579833660 3.0 100.0 100.0 30 30
E 1706.624831060 113.0 100.0 100.0 30 30
H 1706.628949538 3.0 100.0 100.0 30 30
E 1706.683519298 112.0 100.0 100.0 30 30
H 1706.687638266 3.0 100.0 100.0 30 30
E 1706.742322168 111.0 100.0 100.0 30 30
H 1706.746566842 3.0 100.0 100.0 30 30
E 1706.801124800 110.0 100.0 100.0 30 30
H 1706.805372764 4.0 100.0 100.0 30 30
E 1706.860041798 108.0 100.0 100.0 30 30
H 1706.864159380 4.0 100.0 100.0 30 30
E 1706.918730148 107.0 100.0 100.0 30 30
H 1706.922849032 4.0 100.0 100.0 30 30
E 1706.977532738 106.0 95.0 91.0 30 30
H 1707.001300250 5.0 100.0 100.0 30 30
E 1707.046535006 105.0 83.0 82.0 30 30
H 1707.050354346 5.0 100.0 100.0 30 30
E 1707.095650338 104.0 74.0 76.0 30 30
H 1707.099470448 5.0 100.0 100.0 30 30
E 1707.154339962 103.0 65.0 70.0 30 30
H 1707.158107502 5.0 100.0 100.0 30 30
E 1707.203342174 102.0 79.0 84.0 30 30
H 1707.207108468 5.0 100.0 100.0 30 30
E 1707.252344680 101.0 100.0 100.0 30 30
H 1707.256462248 5.0 100.0 100.0 30 30
E 1707.311259494 100.0 100.0 100.0 30 30
H 1707.315519064 5.0 100.0 100.0 30 30
E 1707.369949888 99.0 100.0 100.0 30 30
H 1707.373976722 5.0 100.0 100.0 30 30
E 1707.418952002 98.0 100.0 100.0 30 30
H 1707.422981300 5.0 100.0 100.0 30 30
E 1707.477754816 97.0 100.0 100.0 30 30
H 1707.481786116 5.0 100.0 100.0 30 30
E 1707.536670498 95.0 100.0 100.0 30 30
H 1707.540842442 5.0 100.0 100.0 30 30
E 1707.595360178 94.0 100.0 100.0 30 30
H 1707.599532892 5.0 100.0 100.0 30 30
E 1707.654162740 93.0 100.0 100.0 30 30
H 1707.658194432 5.0 100.0 100.0 30 30
E 1707.712965498 92.0 100.0 100.0 30 30
H 1707.716994502 5.0 100.0 100.0 30 30
E 1707.771879934 89.0 100.0 100.0 30 30
H 1707.775910492 5.0 100.0 100.0 30 30
E 1707.830570874 87.0 100.0 100.0 30 30
H 1707.834741852 5.0 100.0 100.0 30 30
E 1707.889373478 86.0 100.0 100.0 30 30
H 1707.893544638 5.0 100.0 100.0 30 30
E 1707.948176292 83.0 100.0 100.0 30 30
H 1707.952206626 5.0 100.0 100.0 30 30
E 1708.017290224 82.0 100.0 100.0 30 30
H 1708.021230356 5.0 100.0 100.0 30 30
E 1708.075981220 81.0 100.0 100.0 30 30
H 1708.079921016 5.0 100.0 100.0 30 30
E 1708.124983530 79.0 100.0 100.0 30 30
H 1708.129143448 5.0 100.0 100.0 30 30
E 1708.183786274 78.0 100.0 100.0 30 30
H 1708.187957392 5.0 100.0 100.0 30 30
E 1708.242702124 76.0 100.0 100.0 30 30
H 1708.246732850 5.0 100.0 100.0 30 30
E 1708.301391608 75.0 100.0 100.0 30 30
H 1708.305421802 5.0 100.0 100.0 30 30
E 1708.360194436 72.0 100.0 100.0 30 30
H 1708.364223258 5.0 100.0 100.0 30 30
E 1708.418996844 70.0 100.0 100.0 30 30
H 1708.423170272 5.0 100.0 100.0 30 30
E 1708.477912820 68.0 100.0 100.0 30 30
H 1708.482082580 5.0 100.0 100.0 30 30
E 1708.536602304 67.0 100.0 100.0 30 30
H 1708.540633688 5.0 100.0 100.0 30 30
E 1708.595404992 66.0 100.0 100.0 30 30
H 1708.599434416 5.0 100.0 100.0 30 30
E 1708.654207624 63.0 100.0 100.0 30 30
H 1708.658237468 5.0 100.0 100.0 30 30
E 1708.714002254 59.0 100.0 100.0 30 30
H 1708.718031090 4.0 100.0 100.0 30 30
E 1708.771813014 57.0 100.0 100.0 30 30
H 1708.775982704 4.0 100.0 100.0 30 30
E 1708.830615604 56.0 100.0 100.0 30 30
H 1708.834643712 4.0 100.0 100.0 30 30
E 1708.879618054 56.0 100.0 100.0 30 30
H 1708.883644958 4.0 100.0 100.0 30 30
E 1708.938533204 56.0 100.0 100.0 30 30
H 1708.942563356 4.0 100.0 100.0 30 30
E 1709.017223276 56.0 100.0 100.0 30 30
H 1709.021294966 4.0 100.0 100.0 30 30
E 1709.066225432 56.0 100.0 100.0 30 30
H 1709.070305270 5.0 100.0 100.0 30 30
E 1709.115227812 56.0 100.0 100.0 30 30
H 1709.119257866 5.0 100.0 100.0 30 30
E 1709.164342458 56.0 100.0 100.0 30 30
H 1709.168373254 5.0 100.0 100.0 30 30
E 1709.223032642 56.0 100.0 100.0 30 30
H 1709.227061926 5.0 100.0 100.0 30 30
E 1709.281835470 56.0 100.0 100.0 30 30
H 1709.285994520 4.0 100.0 100.0 30 30
E 1709.340638130 56.0 100.0 100.0 30 30
H 1709.344807652 4.0 100.0 100.0 30 30
E 1709.399553378 56.0 100.0 100.0 30 30
H 1709.403584454 4.0 100.0 100.0 30 30
E 1709.458243548 56.0 100.0 100.0 30 30
H 1709.462363230 4.0 100.0 100.0 30 30
E 1709.517046180 56.0 100.0 100.0 30 30
H 1709.521163286 4.0 100.0 100.0 30 30
E 1709.575848700 56.0 100.0 100.0 30 30
H 1709.580099520 4.0 100.0 100.0 30 30
E 1709.634763990 56.0 100.0 100.0 30 30
H 1709.639025212 4.0 100.0 100.0 30 30
E 1709.693454286 56.0 100.0 100.0 30 30
H 1709.697572708 5.0 100.0 100.0 30 30
E 1709.752256890 56.0 100.0 100.0 30 30
H 1709.756375032 5.0 100.0 100.0 30 30
E 1709.811059536 55.0 100.0 100.0 30 30
H 1709.815177062 5.0 100.0 100.0 30 30
E 1709.869976058 55.0 100.0 100.0 30 30
H 1709.874226962 5.0 100.0 100.0 30 30
E 1709.928664996 55.0 100.0 100.0 30 30
H 1709.932927394 5.0 100.0 100.0 30 30
E 1710.007467670 55.0 100.0 100.0 30 30
H 1710.011406402 5.0 100.0 100.0 30 30
E 1710.056469868 58.0 100.0 100.0 30 30
H 1710.060498018 5.0 100.0 100.0 30 30
E 1710.115386278 62.0 100.0 100.0 30 30
H 1710.119503846 5.0 100.0 100.0 30 30
E 1710.174075160 67.0 100.0 100.0 30 30
H 1710.178337516 5.0 100.0 100.0 30 30
E 1710.232878016 73.0 100.0 100.0 30 30
E 1710.458288250 94.0 100.0 100.0 20 20
H 1710.462552174 5.0 100.0 100.0 20 20
E 1710.517090868 98.0 100.0 100.0 20 20
H 1710.521353574 5.0 100.0 100.0 20 20
E 1710.576008076 101.0 100.0 100.0 20 20
H 1710.580551454 5.0 100.0 100.0 20 20
E 1710.634696398 104.0 100.0 100.0 20 20
H 1710.638813238 5.0 100.0 100.0 20 20
E 1710.683698610 105.0 100.0 100.0 20 20
H 1710.687816234 5.0 100.0 100.0 20 20
E 1710.742501172 107.0 100.0 100.0 20 20
H 1710.746619174 5.0 100.0 100.0 20 20
E 1710.801418814 108.0 100.0 100.0 20 20
H 1710.805679028 5.0 100.0 100.0 20 20
E 1710.860106716 110.0 100.0 100.0 20 20
H 1710.864346406 5.0 100.0 100.0 20 20
E 1710.918909236 110.0 100.0 100.0 20 20
H 1710.923024872 5.0 100.0 100.0 20 20
E 1710.967911504 111.0 100.0 100.0 20 20
H 1710.972171004 5.0 100.0 100.0 20 20
E 1711.047578272 112.0 100.0 100.0 20 20
H 1711.051733430 5.0 100.0 100.0 20 20
E 1711.105516824 112.0 100.0 100.0 20 20
H 1711.109633006 5.0 100.0 100.0 20 20
E 1711.164319610 112.0 100.0 100.0 20 20
H 1711.168564662 5.0 100.0 100.0 20 20
E 1711.223122312 112.0 100.0 100.0 20 20
H 1711.227240328 5.0 100.0 100.0 20 20
E 1711.272239198 112.0 100.0 100.0 20 20
H 1711.276498894 5.0 100.0 100.0 20 20
E 1711.330927212 111.0 100.0 100.0 20 20
H 1711.335044374 5.0 100.0 100.0 20 20
E 1711.389729886 111.0 100.0 100.0 20 20
H 1711.393847902 5.0 100.0 100.0 20 20
E 1711.438732238 111.0 100.0 100.0 20 20
H 1711.443113748 5.0 100.0 100.0 20 20
E 1711.497649390 110.0 100.0 100.0 20 20
H 1711.501765194 5.0 100.0 100.0 20 20
E 1711.556337432 108.0 100.0 100.0 20 20
H 1711.560457492 5.0 100.0 100.0 20 20
E 1711.615140190 107.0 100.0 100.0 20 20
H 1711.619400712 5.0 100.0 100.0 20 20
E 1711.673942934 105.0 93.0 95.0 20 20
H 1711.677709718 5.0 93.0 100.0 20 20
E 1711.723059358 104.0 96.0 98.0 20 20
H 1711.726966366 5.0 99.0 100.0 20 20
E 1711.781747778 102.0 100.0 100.0 20 20
H 1711.785866662 5.0 100.0 100.0 20 20
E 1711.840550536 101.0 100.0 100.0 20 20
H 1711.844667726 5.0 100.0 100.0 20 20
E 1711.899353140 99.0 100.0 100.0 20 20
