device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 970.776557740 4.0 22.0 41.0 15 10
H 970.780059112 22.0 4.0 16.0 15 10
E 970.825559980 4.0 28.0 36.0 15 10
H 970.829061380 21.0 5.0 17.0 15 10
E 970.874562150 4.0 37.0 33.0 15 10
H 970.878295628 19.0 5.0 18.0 15 10
E 970.923678378 5.0 44.0 31.0 15 10
H 970.927180758 17.0 5.0 21.0 15 10
E 971.002367162 6.0 49.0 29.0 15 10
H 971.005690398 15.0 6.0 23.0 15 10
E 971.051369584 9.0 53.0 27.0 15 10
H 971.054981178 13.0 6.0 23.0 15 10
E 971.100371544 12.0 58.0 25.0 15 10
H 971.103960304 11.0 7.0 23.0 15 10
E 971.149487632 16.0 64.0 24.0 15 10
H 971.153077470 10.0 8.0 23.0 15 10
E 971.208176598 22.0 74.0 22.0 15 10
H 971.211766016 8.0 9.0 23.0 15 10
E 971.257178824 28.0 81.0 21.0 15 10
H 971.260768788 7.0 9.0 22.0 15 10
E 971.306181078 35.0 84.0 20.0 15 10
H 971.309966958 6.0 9.0 23.0 15 10
E 971.355850446 43.0 85.0 20.0 15 10
H 971.359637558 5.0 9.0 23.0 15 10
E 971.413985908 51.0 89.0 19.0 15 10
H 971.417575788 5.0 9.0 24.0 15 10
E 971.462988246 58.0 94.0 19.0 15 10
H 971.466794286 4.0 8.0 24.0 15 10
E 971.511990276 65.0 96.0 19.0 15 10
H 971.515579274 4.0 8.0 23.0 15 10
E 971.561106476 72.0 100.0 19.0 15 10
H 971.564872532 4.0 8.0 23.0 15 10
E 971.619795428 79.0 100.0 18.0 15 10
H 971.623562086 4.0 8.0 22.0 15 10
E 971.668797640 85.0 100.0 18.0 15 10
H 971.672563724 4.0 7.0 21.0 15 10
E 971.717799740 91.0 100.0 18.0 15 10
H 971.721782054 4.0 7.0 20.0 15 10
E 971.766916024 96.0 100.0 17.0 15 10
H 971.770682458 4.0 7.0 18.0 15 10
E 971.825604920 103.0 100.0 16.0 15 10
H 971.829458980 4.0 6.0 16.0 15 10
E 971.874607090 107.0 100.0 16.0 15 10
H 971.878459974 4.0 6.0 14.0 15 10
E 971.923609372 111.0 100.0 16.0 15 10
H 971.927463264 4.0 6.0 12.0 15 10
E 971.972725348 115.0 100.0 16.0 15 10
H 971.976801980 4.0 6.0 11.0 15 10
E 972.051414244 119.0 100.0 17.0 15 10
H 972.055179684 4.0 6.0 10.0 15 10
E 972.100416484 123.0 100.0 18.0 15 10
H 972.104269634 4.0 7.0 10.0 15 10
E 972.149418794 125.0 100.0 18.0 15 10
H 972.153273694 4.0 7.0 12.0 15 10
E 972.198534574 125.0 100.0 19.0 15 10
H 972.202389838 4.0 7.0 16.0 15 10
E 972.257223610 125.0 100.0 18.0 15 10
H 972.261294068 4.0 7.0 18.0 15 10
E 972.306225696 125.0 92.0 16.0 15 10
H 972.309903552 4.0 7.0 18.0 15 10
E 972.355228132 125.0 80.0 16.0 15 10
H 972.358904294 4.0 7.0 17.0 15 10
E 972.404344066 125.0 70.0 18.0 15 10
H 972.408020676 4.0 7.0 15.0 15 10
E 972.463032948 125.0 58.0 22.0 15 10
H 972.466710552 4.0 6.0 14.0 15 10
E 972.512035328 125.0 50.0 24.0 15 10
H 972.515941314 4.0 6.0 15.0 15 10
E 972.561037470 125.0 43.0 28.0 15 10
H 972.564714948 4.0 6.0 17.0 15 10
E 972.610153334 123.0 38.0 33.0 15 10
H 972.613827970 4.0 6.0 18.0 15 10
E 972.668842314 120.0 32.0 41.0 15 10
H 972.672521206 4.0 6.0 20.0 15 10
E 972.717844596 118.0 29.0 48.0 15 10
H 972.721520310 4.0 6.0 20.0 15 10
E 972.766846906 113.0 26.0 53.0 15 10
H 972.770742238 4.0 5.0 19.0 15 10
E 972.815962770 107.0 23.0 55.0 15 10
H 972.819639058 4.0 5.0 18.0 15 10
E 972.874651680 99.0 20.0 56.0 15 10
H 972.878241966 4.0 5.0 17.0 15 10
E 972.923654088 92.0 19.0 53.0 15 10
H 972.927239474 4.0 5.0 15.0 15 10
E 972.972656328 86.0 17.0 49.0 15 10
H 972.976246628 4.0 5.0 13.0 15 10
E 973.041772388 80.0 15.0 44.0 15 10
H 973.045498222 4.0 5.0 11.0 15 10
E 973.100461228 73.0 13.0 40.0 15 10
H 973.104049988 4.0 4.0 10.0 15 10
E 973.149463524 68.0 12.0 39.0 15 10
H 973.153054454 4.0 4.0 8.0 15 10
E 973.198465624 63.0 12.0 39.0 15 10
H 973.202281254 4.0 4.0 7.0 15 10
E 973.247581964 58.0 11.0 40.0 15 10
H 973.251171718 4.0 4.0 6.0 15 10
E 973.306270594 52.0 11.0 43.0 15 10
H 973.309860110 4.0 4.0 6.0 15 10
E 973.355272806 47.0 10.0 42.0 15 10
H 973.358961946 4.0 4.0 5.0 15 10
E 973.404275018 42.0 10.0 38.0 15 10
H 973.407992102 4.0 4.0 4.0 15 10
E 973.453944778 37.0 9.0 36.0 15 10
H 973.457356270 4.0 4.0 4.0 15 10
E 973.512080100 33.0 8.0 35.0 15 10
H 973.515492068 4.0 4.0 4.0 15 10
E 973.561082340 29.0 8.0 35.0 15 10
H 973.564495120 4.0 4.0 3.0 15 10
E 973.610084398 25.0 8.0 35.0 15 10
H 973.613624326 4.0 4.0 3.0 15 10
E 973.659200346 21.0 8.0 35.0 15 10
H 973.662611572 4.0 4.0 3.0 15 10
E 973.717889466 17.0 8.0 37.0 15 10
H 973.721302288 4.0 4.0 3.0 15 10
E 973.766891580 14.0 9.0 40.0 15 10
H 973.770305564 4.0 4.0 2.0 15 10
E 973.815893862 10.0 9.0 42.0 15 10
H 973.819306082 4.0 4.0 2.0 15 10
E 973.865009726 7.0 9.0 41.0 15 10
H 973.868460250 4.0 4.0 2.0 15 10
E 973.923698790 4.0 8.0 36.0 15 10
H 973.927052448 4.0 3.0 2.0 15 10
E 973.972701212 4.0 9.0 31.0 15 10
H 973.975939034 4.0 4.0 2.0 15 10
E 974.041703326 3.0 18.0 28.0 15 10
H 974.045028088 4.0 4.0 4.0 15 10
E 974.090819078 4.0 29.0 25.0 15 10
H 974.094143364 4.0 5.0 6.0 15 10
E 974.149508310 4.0 38.0 23.0 15 10
H 974.153048980 4.0 10.0 8.0 15 10
E 974.198510592 5.0 43.0 22.0 15 10
H 974.202026734 4.0 18.0 10.0 15 10
E 974.247512748 8.0 51.0 21.0 15 10
H 974.250927418 5.0 28.0 13.0 15 10
E 974.296628696 12.0 61.0 21.0 15 10
H 974.300131356 6.0 36.0 16.0 15 10
E 974.355317718 18.0 68.0 20.0 15 10
H 974.358820476 11.0 44.0 20.0 15 10
E 974.404319874 24.0 71.0 19.0 15 10
H 974.407821484 16.0 52.0 22.0 15 10
E 974.453322072 30.0 70.0 18.0 15 10
H 974.457025674 22.0 58.0 24.0 15 10
E 974.502438062 36.0 67.0 18.0 15 10
H 974.505939756 28.0 60.0 25.0 15 10
E 974.561127154 43.0 68.0 16.0 15 10
H 974.564629240 37.0 62.0 25.0 15 10
E 974.610129156 48.0 72.0 16.0 15 10
H 974.613630430 44.0 62.0 24.0 15 10
E 974.659131508 54.0 77.0 16.0 15 10
H 974.662633328 51.0 64.0 24.0 15 10
E 974.708247540 60.0 84.0 16.0 15 10
H 974.711948510 59.0 66.0 24.0 15 10
E 974.766936394 68.0 92.0 16.0 15 10
E 975.051548476 99.0 94.0 15.0 15 15
H 975.055050450 95.0 56.0 32.0 15 15
E 975.100550814 104.0 98.0 15.0 15 15
H 975.104227046 96.0 52.0 31.0 15 15
E 975.149666384 108.0 100.0 15.0 15 15
H 975.153521900 96.0 47.0 31.0 15 15
E 975.208355630 113.0 100.0 14.0 15 15
H 975.212430008 96.0 42.0 31.0 15 15
E 975.257357898 117.0 97.0 13.0 15 15
H 975.261036328 96.0 37.0 32.0 15 15
E 975.306359970 120.0 87.0 13.0 15 15
H 975.310037588 96.0 33.0 34.0 15 15
E 975.355475736 124.0 79.0 14.0 15 15
H 975.359154838 95.0 30.0 34.0 15 15
E 975.414165094 124.0 70.0 15.0 15 15
H 975.417844406 95.0 27.0 33.0 15 15
E 975.463167306 124.0 64.0 16.0 15 15
H 975.467075154 95.0 25.0 36.0 15 15
E 975.512169378 124.0 59.0 16.0 15 15
H 975.515848536 95.0 23.0 40.0 15 15
E 975.561838564 124.0 53.0 15.0 15 15
H 975.565512710 93.0 22.0 42.0 15 15
E 975.619974628 124.0 45.0 13.0 15 15
H 975.623653436 90.0 19.0 40.0 15 15
E 975.668976896 124.0 39.0 12.0 15 15
H 975.672656096 86.0 18.0 37.0 15 15
E 975.717979164 124.0 34.0 13.0 15 15
H 975.721859040 84.0 16.0 34.0 15 15
E 975.767094510 124.0 29.0 16.0 15 15
H 975.770771988 82.0 15.0 31.0 15 15
E 975.825783896 122.0 25.0 21.0 15 15
H 975.829463082 79.0 13.0 28.0 15 15
E 975.874786276 120.0 22.0 25.0 15 15
H 975.878465490 79.0 12.0 26.0 15 15
E 975.923788390 118.0 20.0 29.0 15 15
H 975.927467170 79.0 11.0 25.0 15 15
E 975.972903974 117.0 18.0 34.0 15 15
H 975.976804822 78.0 10.0 22.0 15 15
E 976.051593304 113.0 16.0 42.0 15 15
H 976.055269900 78.0 9.0 19.0 15 15
E 976.100595516 108.0 15.0 47.0 15 15
H 976.104358324 78.0 9.0 17.0 15 15
E 976.149597784 103.0 13.0 46.0 15 15
H 976.153362832 78.0 8.0 15.0 15 15
E 976.198713368 97.0 12.0 44.0 15 15
H 976.202390034 78.0 8.0 14.0 15 15
E 976.257402810 90.0 10.0 41.0 15 15
H 976.261314228 78.0 7.0 14.0 15 15
E 976.306404784 85.0 10.0 40.0 15 15
H 976.310082304 78.0 7.0 15.0 15 15
E 976.355407080 80.0 9.0 40.0 15 15
H 976.358906422 78.0 7.0 20.0 15 15
E 976.404522090 75.0 9.0 39.0 15 15
H 976.408023336 78.0 7.0 25.0 15 15
E 976.463212120 69.0 8.0 38.0 15 15
H 976.466712050 75.0 7.0 33.0 15 15
E 976.512214346 64.0 8.0 38.0 15 15
H 976.515920272 72.0 8.0 38.0 15 15
E 976.561216614 59.0 8.0 38.0 15 15
H 976.564719596 67.0 8.0 39.0 15 15
E 976.610331344 55.0 8.0 38.0 15 15
H 976.613832926 62.0 8.0 41.0 15 15
E 976.669021584 49.0 8.0 37.0 15 15
H 976.672523390 56.0 8.0 45.0 15 15
E 976.718023698 46.0 8.0 38.0 15 15
H 976.721523040 50.0 8.0 48.0 15 15
E 976.767026148 41.0 8.0 38.0 15 15
H 976.770732928 43.0 8.0 49.0 15 15
E 976.816141732 37.0 8.0 39.0 15 15
H 976.819644112 37.0 8.0 52.0 15 15
E 976.874830866 33.0 8.0 41.0 15 15
H 976.878332798 28.0 8.0 55.0 15 15
E 976.923833148 29.0 8.0 42.0 15 15
H 976.927335808 21.0 8.0 56.0 15 15
E 976.972835416 25.0 8.0 44.0 15 15
H 976.976337152 14.0 8.0 53.0 15 15
E 977.041951168 21.0 8.0 46.0 15 15
H 977.045568418 7.0 7.0 47.0 15 15
E 977.100640344 16.0 9.0 49.0 15 15
H 977.103961774 3.0 7.0 39.0 15 15
E 977.149642500 11.0 9.0 51.0 15 15
H 977.152968592 3.0 6.0 34.0 15 15
E 977.198644894 8.0 9.0 55.0 15 15
H 977.201883360 3.0 6.0 29.0 15 15
E 977.247760436 4.0 10.0 57.0 15 15
H 977.251381424 3.0 6.0 25.0 15 15
E 977.306449836 3.0 10.0 57.0 15 15
H 977.309860628 3.0 5.0 20.0 15 15
E 977.355451936 4.0 10.0 59.0 15 15
H 977.358866578 3.0 5.0 18.0 15 15
E 977.404454148 3.0 10.0 59.0 15 15
H 977.407867418 3.0 5.0 15.0 15 15
E 977.453569858 4.0 9.0 55.0 15 15
H 977.457054346 3.0 5.0 13.0 15 15
E 977.512259202 3.0 12.0 47.0 15 15
H 977.515672024 3.0 5.0 13.0 15 15
E 977.561261400 3.0 21.0 42.0 15 15
H 977.564674278 4.0 10.0 14.0 15 15
E 977.610263542 4.0 34.0 37.0 15 15
H 977.613677358 4.0 17.0 16.0 15 15
E 977.659932756 4.0 48.0 33.0 15 15
H 977.663444782 5.0 25.0 18.0 15 15
E 977.718068568 7.0 63.0 29.0 15 15
H 977.721482552 5.0 35.0 22.0 15 15
E 977.767070850 11.0 70.0 27.0 15 15
H 977.770571886 5.0 42.0 26.0 15 15
E 977.816072978 16.0 78.0 25.0 15 15
H 977.819572012 8.0 51.0 31.0 15 15
E 977.865188716 23.0 86.0 22.0 15 15
H 977.868791350 13.0 59.0 35.0 15 15
E 977.923877878 31.0 90.0 20.0 15 15
H 977.927477782 19.0 66.0 34.0 15 15
E 977.972880286 39.0 91.0 19.0 15 15
H 977.976382960 26.0 70.0 33.0 15 15
E 978.041882386 46.0 93.0 18.0 15 15
H 978.045295824 34.0 73.0 32.0 15 15
E 978.090998236 52.0 95.0 16.0 15 15
H 978.094409826 42.0 76.0 30.0 15 15
E 978.149687370 60.0 98.0 15.0 15 15
H 978.153277572 53.0 78.0 32.0 15 15
E 978.198689554 66.0 98.0 15.0 15 15
H 978.202477296 63.0 82.0 34.0 15 15
E 978.247691808 72.0 99.0 14.0 15 15
H 978.251281884 71.0 88.0 35.0 15 15
E 978.296807924 78.0 99.0 13.0 15 15
H 978.300397972 81.0 93.0 34.0 15 15
E 978.355496722 85.0 97.0 13.0 15 15
H 978.359087302 91.0 96.0 33.0 15 15
E 978.404499046 90.0 99.0 13.0 15 15
H 978.408088156 98.0 95.0 31.0 15 15
E 978.453501244 94.0 100.0 14.0 15 15
H 978.457453108 98.0 92.0 30.0 15 15
E 978.502617136 99.0 100.0 14.0 15 15
H 978.506383080 98.0 88.0 28.0 15 15
E 978.561306172 104.0 100.0 14.0 15 15
H 978.565161366 98.0 80.0 26.0 15 15
E 978.610308356 108.0 100.0 14.0 15 15
H 978.614162024 97.0 73.0 25.0 15 15
E 978.659310652 113.0 100.0 14.0 15 15
H 978.663165622 97.0 66.0 25.0 15 15
E 978.708426530 116.0 100.0 14.0 15 15
H 978.712463262 97.0 59.0 24.0 15 15
E 978.767115650 120.0 100.0 15.0 15 15
H 978.770969402 97.0 51.0 23.0 15 15
E 978.816117904 124.0 100.0 16.0 15 15
H 978.819971922 97.0 46.0 25.0 15 15
E 978.865120144 126.0 100.0 17.0 15 15
H 978.868975016 97.0 43.0 28.0 15 15
E 978.914236050 126.0 100.0 17.0 15 15
H 978.918090586 97.0 40.0 29.0 15 15
E 978.972924988 126.0 98.0 17.0 15 15
H 978.976829868 97.0 36.0 31.0 15 15
E 979.041927144 126.0 91.0 17.0 15 15
H 979.045516954 97.0 33.0 30.0 15 15
E 979.090929468 126.0 80.0 16.0 15 15
H 979.094516618 96.0 30.0 28.0 15 15
E 979.140045430 126.0 70.0 16.0 15 15
H 979.143722222 96.0 27.0 27.0 15 15
E 979.198734396 126.0 59.0 21.0 15 15
H 979.202501418 96.0 24.0 26.0 15 15
E 979.247736846 126.0 51.0 27.0 15 15
H 979.251738326 96.0 22.0 26.0 15 15
E 979.296738708 125.0 44.0 32.0 15 15
H 979.300505562 96.0 20.0 26.0 15 15
E 979.345854544 123.0 39.0 40.0 15 15
H 979.349620320 96.0 18.0 26.0 15 15
E 979.404543888 120.0 33.0 46.0 15 15
H 979.408310014 96.0 18.0 25.0 15 15
E 979.453546030 118.0 30.0 48.0 15 15
H 979.457312506 96.0 17.0 24.0 15 15
E 979.502548228 114.0 27.0 51.0 15 15
H 979.506546740 96.0 16.0 23.0 15 15
E 979.551663868 109.0 24.0 51.0 15 15
H 979.555431044 96.0 15.0 25.0 15 15
E 979.610353170 103.0 21.0 52.0 15 15
H 979.614118820 96.0 14.0 30.0 15 15
E 979.659355368 97.0 19.0 51.0 15 15
H 979.663034386 94.0 14.0 33.0 15 15
E 979.708357650 92.0 17.0 50.0 15 15
H 979.712032874 91.0 14.0 37.0 15 15
E 979.758026906 86.0 16.0 48.0 15 15
H 979.761908238 87.0 14.0 42.0 15 15
E 979.816162662 79.0 14.0 44.0 15 15
H 979.819841442 81.0 13.0 46.0 15 15
E 979.865164902 74.0 13.0 41.0 15 15
H 979.868843962 76.0 13.0 48.0 15 15
E 979.914167086 70.0 12.0 41.0 15 15
H 979.917845474 71.0 13.0 49.0 15 15
E 979.963284994 65.0 11.0 41.0 15 15
H 979.966963200 65.0 12.0 51.0 15 15
E 980.041971930 59.0 11.0 43.0 15 15
H 980.045763648 57.0 12.0 53.0 15 15
E 980.090974198 54.0 10.0 44.0 15 15
H 980.094562986 50.0 12.0 53.0 15 15
E 980.139976788 49.0 10.0 45.0 15 15
H 980.143652768 43.0 11.0 52.0 15 15
E 980.189094178 44.0 10.0 46.0 15 15
H 980.192771768 36.0 10.0 51.0 15 15
E 980.247781520 38.0 10.0 47.0 15 15
H 980.251371708 28.0 10.0 51.0 15 15
E 980.296783536 33.0 10.0 48.0 15 15
H 980.300571264 22.0 9.0 50.0 15 15
E 980.345785860 28.0 10.0 51.0 15 15
H 980.349373822 15.0 9.0 48.0 15 15
E 980.394903600 23.0 10.0 55.0 15 15
H 980.398493228 9.0 8.0 48.0 15 15
E 980.453590816 17.0 11.0 56.0 15 15
H 980.457180906 3.0 7.0 45.0 15 15
E 980.502593112 12.0 11.0 58.0 15 15
H 980.506182558 3.0 7.0 40.0 15 15
E 980.551595254 8.0 12.0 61.0 15 15
H 980.555192596 3.0 6.0 34.0 15 15
E 980.600712882 4.0 12.0 63.0 15 15
H 980.604300984 3.0 6.0 30.0 15 15
E 980.659400238 3.0 13.0 64.0 15 15
H 980.662901498 3.0 6.0 25.0 15 15
E 980.708402450 4.0 12.0 63.0 15 15
H 980.712021240 3.0 6.0 23.0 15 15
E 980.757404718 3.0 13.0 59.0 15 15
H 980.760906944 3.0 6.0 23.0 15 15
E 980.806522346 4.0 17.0 53.0 15 15
H 980.810141472 4.0 8.0 23.0 15 15
E 980.865209898 4.0 25.0 45.0 15 15
H 980.868830284 4.0 12.0 25.0 15 15
E 980.914211830 4.0 31.0 39.0 15 15
H 980.917713356 4.0 18.0 27.0 15 15
E 980.963214112 4.0 39.0 35.0 15 15
H 980.966717010 5.0 26.0 29.0 15 15
E 981.032331992 5.0 48.0 32.0 15 15
H 981.035745612 5.0 34.0 31.0 15 15
E 981.091019040 7.0 57.0 29.0 15 15
H 981.094430672 5.0 45.0 33.0 15 15
E 981.140021280 10.0 64.0 27.0 15 15
H 981.143711764 6.0 54.0 35.0 15 15
E 981.189023492 15.0 67.0 25.0 15 15
E 981.463551480 47.0 86.0 17.0 15 20
H 981.467141710 54.0 86.0 31.0 15 20
E 981.522238738 55.0 86.0 16.0 15 20
H 981.525926366 67.0 90.0 30.0 15 20
E 981.571241160 61.0 83.0 15.0 15 20
H 981.574831250 77.0 91.0 29.0 15 20
E 981.620243274 68.0 81.0 14.0 15 20
H 981.623933856 86.0 88.0 27.0 15 20
E 981.669361000 73.0 80.0 14.0 15 20
H 981.672947800 95.0 81.0 25.0 15 20
E 981.728047978 80.0 77.0 13.0 15 20
H 981.731637536 97.0 73.0 24.0 15 20
E 981.777050442 85.0 77.0 13.0 15 20
H 981.780735522 96.0 65.0 22.0 15 20
E 981.826052556 91.0 79.0 12.0 15 20
H 981.829640798 96.0 59.0 21.0 15 20
E 981.875723156 95.0 81.0 11.0 15 20
H 981.879434318 96.0 52.0 20.0 15 20
E 981.933857652 100.0 80.0 11.0 15 20
H 981.937534150 96.0 45.0 18.0 15 20
E 982.002859878 105.0 80.0 11.0 15 20
H 982.006360704 96.0 40.0 17.0 15 20
E 982.051861866 109.0 81.0 11.0 15 20
H 982.055669908 96.0 34.0 16.0 15 20
E 982.100978976 113.0 83.0 10.0 15 20
H 982.104655292 96.0 30.0 15.0 15 20
E 982.159666920 117.0 88.0 10.0 15 20
H 982.163344860 96.0 26.0 13.0 15 20
E 982.208669062 120.0 90.0 11.0 15 20
H 982.212346512 96.0 23.0 13.0 15 20
E 982.257671442 123.0 87.0 12.0 15 20
H 982.261349144 96.0 21.0 13.0 15 20
E 982.306788706 124.0 83.0 13.0 15 20
H 982.310687244 96.0 20.0 13.0 15 20
E 982.365476496 124.0 78.0 14.0 15 20
H 982.369155178 96.0 19.0 16.0 15 20
E 982.414478512 124.0 72.0 14.0 15 20
H 982.418158230 96.0 17.0 17.0 15 20
E 982.463480836 124.0 65.0 12.0 15 20
H 982.467158902 96.0 15.0 17.0 15 20
E 982.512597904 124.0 59.0 11.0 15 20
H 982.516275746 95.0 14.0 17.0 15 20
E 982.571285820 123.0 50.0 14.0 15 20
H 982.575194144 95.0 12.0 17.0 15 20
E 982.620288130 123.0 43.0 17.0 15 20
H 982.623965664 95.0 11.0 17.0 15 20
E 982.669290160 123.0 37.0 20.0 15 20
H 982.672966028 95.0 10.0 17.0 15 20
E 982.718407270 122.0 32.0 22.0 15 20
H 982.722083208 95.0 9.0 17.0 15 20
E 982.777095144 120.0 27.0 26.0 15 20
H 982.780772972 95.0 9.0 16.0 15 20
E 982.826097426 119.0 24.0 29.0 15 20
H 982.830047232 95.0 8.0 17.0 15 20
E 982.875099582 118.0 22.0 31.0 15 20
H 982.878776458 95.0 8.0 17.0 15 20
E 982.924217028 117.0 20.0 36.0 15 20
H 982.927895780 95.0 8.0 17.0 15 20
E 983.002904664 115.0 18.0 46.0 15 20
H 983.006401738 95.0 7.0 17.0 15 20
E 983.051906722 110.0 17.0 51.0 15 20
H 983.055495846 95.0 7.0 18.0 15 20
E 983.100909060 105.0 16.0 49.0 15 20
H 983.104682270 95.0 7.0 18.0 15 20
E 983.150025904 100.0 14.0 45.0 15 20
H 983.153845762 95.0 7.0 20.0 15 20
E 983.208713946 94.0 13.0 43.0 15 20
H 983.212303966 95.0 7.0 29.0 15 20
E 983.257716284 90.0 12.0 43.0 15 20
H 983.261307074 92.0 8.0 37.0 15 20
E 983.306718468 85.0 12.0 45.0 15 20
H 983.310308194 88.0 9.0 43.0 15 20
E 983.355835410 80.0 12.0 45.0 15 20
H 983.359621878 84.0 11.0 50.0 15 20
E 983.414523830 74.0 11.0 43.0 15 20
H 983.418114396 77.0 11.0 55.0 15 20
E 983.463525510 69.0 10.0 41.0 15 20
H 983.467116426 71.0 11.0 58.0 15 20
E 983.512527778 65.0 9.0 41.0 15 20
H 983.515941412 63.0 11.0 60.0 15 20
E 983.561644622 61.0 9.0 43.0 15 20
H 983.565056464 56.0 11.0 61.0 15 20
E 983.620332958 55.0 9.0 47.0 15 20
H 983.623942438 46.0 11.0 62.0 15 20
E 983.669335044 50.0 10.0 52.0 15 20
H 983.672925386 38.0 11.0 60.0 15 20
E 983.718337242 46.0 10.0 54.0 15 20
H 983.721926814 31.0 11.0 59.0 15 20
E 983.767453820 40.0 10.0 53.0 15 20
H 983.771044540 24.0 11.0 58.0 15 20
E 983.826142100 34.0 9.0 52.0 15 20
H 983.829555286 16.0 10.0 57.0 15 20
E 983.875144410 29.0 9.0 54.0 15 20
H 983.878656534 9.0 9.0 57.0 15 20
E 983.924146762 24.0 10.0 56.0 15 20
H 983.927855474 4.0 9.0 58.0 15 20
E 983.973816662 20.0 10.0 58.0 15 20
H 983.977407746 3.0 9.0 58.0 15 20
E 984.051951648 14.0 10.0 62.0 15 20
H 984.055551580 3.0 9.0 60.0 15 20
E 984.100953748 10.0 10.0 65.0 15 20
H 984.104628188 3.0 9.0 61.0 15 20
E 984.149956002 5.0 9.0 67.0 15 20
H 984.153281996 3.0 8.0 58.0 15 20
E 984.199073294 3.0 10.0 65.0 15 20
H 984.202572174 3.0 8.0 57.0 15 20
E 984.257760972 3.0 11.0 64.0 15 20
H 984.261262918 3.0 7.0 54.0 15 20
E 984.306763324 3.0 11.0 62.0 15 20
H 984.310265284 3.0 7.0 48.0 15 20
E 984.355765718 3.0 19.0 54.0 15 20
H 984.359356424 3.0 6.0 44.0 15 20
E 984.404882744 4.0 30.0 47.0 15 20
H 984.408384312 3.0 7.0 42.0 15 20
E 984.463570296 4.0 40.0 41.0 15 20
H 984.467072522 3.0 8.0 42.0 15 20
E 984.512572592 5.0 51.0 36.0 15 20
H 984.516074916 4.0 10.0 42.0 15 20
E 984.561574986 6.0 61.0 33.0 15 20
H 984.565295052 4.0 16.0 40.0 15 20
E 984.610692110 10.0 67.0 30.0 15 20
H 984.614280520 4.0 20.0 39.0 15 20
E 984.669379774 15.0 70.0 27.0 15 20
H 984.672970368 4.0 22.0 36.0 15 20
E 984.718382168 21.0 73.0 25.0 15 20
H 984.721971880 4.0 22.0 36.0 15 20
E 984.767384184 26.0 74.0 23.0 15 20
H 984.770975212 4.0 23.0 35.0 15 20
E 984.816501532 32.0 73.0 21.0 15 20
H 984.820325436 5.0 24.0 33.0 15 20
E 984.875189322 39.0 74.0 19.0 15 20
H 984.878780392 5.0 27.0 30.0 15 20
E 984.924191478 45.0 77.0 18.0 15 20
H 984.927782058 5.0 28.0 29.0 15 20
E 984.973193718 51.0 82.0 18.0 15 20
H 984.976784326 5.0 30.0 28.0 15 20
E 985.042310940 58.0 85.0 17.0 15 20
H 985.045811612 5.0 33.0 27.0 15 20
E 985.100998534 66.0 89.0 16.0 15 20
H 985.104829830 5.0 38.0 25.0 15 20
E 985.150000830 72.0 92.0 15.0 15 20
H 985.153589128 5.0 44.0 24.0 15 20
E 985.199003238 78.0 94.0 14.0 15 20
H 985.202592530 9.0 51.0 23.0 15 20
E 985.248118864 83.0 96.0 13.0 15 20
H 985.251710116 14.0 57.0 21.0 15 20
E 985.306808026 90.0 94.0 13.0 15 20
H 985.310397584 22.0 61.0 19.0 15 20
E 985.355810406 94.0 89.0 13.0 15 20
H 985.359598218 29.0 61.0 18.0 15 20
E 985.404812450 99.0 85.0 12.0 15 20
H 985.408401700 37.0 64.0 18.0 15 20
E 985.453928398 104.0 84.0 12.0 15 20
H 985.457604280 46.0 66.0 17.0 15 20
E 985.512617476 109.0 83.0 11.0 15 20
H 985.516296494 56.0 64.0 16.0 15 20
E 985.561619632 113.0 79.0 11.0 15 20
H 985.565296256 64.0 60.0 16.0 15 20
E 985.610621844 116.0 72.0 11.0 15 20
H 985.614501888 71.0 56.0 15.0 15 20
E 985.659737876 119.0 66.0 12.0 15 20
H 985.663416362 77.0 52.0 15.0 15 20
E 985.718426842 122.0 61.0 15.0 15 20
H 985.722103914 82.0 49.0 15.0 15 20
E 985.767429012 123.0 58.0 16.0 15 20
H 985.771107596 86.0 48.0 16.0 15 20
E 985.816431392 124.0 55.0 16.0 15 20
H 985.820110872 90.0 51.0 18.0 15 20
E 985.865545296 124.0 53.0 15.0 15 20
H 985.869446634 95.0 58.0 20.0 15 20
E 985.924236138 124.0 51.0 14.0 15 20
H 985.927915212 96.0 62.0 21.0 15 20
E 985.973238462 124.0 51.0 14.0 15 20
H 985.976917298 97.0 59.0 20.0 15 20
E 986.042240814 124.0 47.0 12.0 15 20
H 986.045829630 96.0 52.0 19.0 15 20
E 986.091909356 124.0 42.0 11.0 15 20
H 986.095497682 96.0 46.0 19.0 15 20
E 986.150045658 124.0 37.0 10.0 15 20
H 986.153846630 96.0 39.0 28.0 15 20
E 986.199047898 124.0 33.0 11.0 15 20
H 986.202726342 96.0 35.0 35.0 15 20
E 986.248050348 124.0 29.0 13.0 15 20
H 986.251830348 96.0 31.0 38.0 15 20
E 986.297165190 123.0 26.0 17.0 15 20
H 986.300842794 95.0 29.0 42.0 15 20
E 986.355855108 120.0 22.0 22.0 15 20
H 986.359621332 95.0 26.0 46.0 15 20
E 986.404857208 119.0 21.0 23.0 15 20
H 986.408724610 93.0 23.0 46.0 15 20
E 986.453859546 118.0 20.0 27.0 15 20
H 986.457627646 90.0 21.0 44.0 15 20
E 986.502974514 118.0 18.0 33.0 15 20
