device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
H 986.292072018 4.0 55.0 100.0 30 30
E 986.337659070 3.0 15.0 88.0 30 30
H 986.341073040 3.0 53.0 100.0 30 30
E 986.386661324 3.0 14.0 85.0 30 30
H 986.390075896 3.0 53.0 100.0 30 30
E 986.435776572 3.0 14.0 82.0 30 30
H 986.439191088 3.0 52.0 100.0 30 30
E 986.494466252 3.0 13.0 79.0 30 30
H 986.498058148 3.0 53.0 100.0 30 30
E 986.543468576 3.0 13.0 78.0 30 30
H 986.546882952 3.0 54.0 100.0 30 30
E 986.592470732 3.0 13.0 76.0 30 30
H 986.595885836 4.0 57.0 93.0 30 30
E 986.641586134 3.0 13.0 70.0 30 30
H 986.645001560 4.0 62.0 94.0 30 30
E 986.700275772 3.0 14.0 62.0 30 30
H 986.703774050 4.0 67.0 100.0 30 30
E 986.749277886 4.0 16.0 55.0 30 30
H 986.753025084 4.0 71.0 100.0 30 30
E 986.798280084 4.0 19.0 49.0 30 30
H 986.801781120 4.0 73.0 100.0 30 30
E 986.847395682 4.0 22.0 44.0 30 30
H 986.850899336 5.0 74.0 100.0 30 30
E 986.906085138 6.0 24.0 38.0 30 30
H 986.909584844 6.0 75.0 100.0 30 30
E 986.955087420 8.0 26.0 34.0 30 30
H 986.958589212 6.0 77.0 100.0 30 30
E 987.024089534 9.0 28.0 31.0 30 30
H 987.027787508 6.0 78.0 95.0 30 30
E 987.073205104 10.0 32.0 29.0 30 30
H 987.076706350 6.0 77.0 86.0 30 30
E 987.131894546 12.0 37.0 27.0 30 30
H 987.135485154 6.0 76.0 76.0 30 30
E 987.180896660 14.0 39.0 26.0 30 30
H 987.184486162 6.0 75.0 68.0 30 30
E 987.229899054 15.0 41.0 25.0 30 30
H 987.233488892 6.0 73.0 61.0 30 30
E 987.279015184 16.0 43.0 23.0 30 30
H 987.282890160 6.0 71.0 56.0 30 30
E 987.337703898 19.0 49.0 22.0 30 30
H 987.341294772 6.0 70.0 50.0 30 30
E 987.386706054 21.0 53.0 22.0 30 30
H 987.390296326 6.0 69.0 46.0 30 30
E 987.435708392 26.0 56.0 21.0 30 30
H 987.439299742 6.0 67.0 42.0 30 30
E 987.485574096 31.0 57.0 20.0 30 30
H 987.489164718 6.0 66.0 39.0 30 30
E 987.543513362 36.0 57.0 19.0 30 30
H 987.547104096 6.0 63.0 36.0 30 30
E 987.592515462 41.0 59.0 19.0 30 30
H 987.596105440 6.0 61.0 36.0 30 30
E 987.641517674 47.0 61.0 18.0 30 30
H 987.645109304 6.0 59.0 37.0 30 30
E 987.690633552 52.0 65.0 18.0 30 30
H 987.694467746 6.0 61.0 37.0 30 30
E 987.749322798 58.0 68.0 17.0 30 30
H 987.752913798 6.0 66.0 36.0 30 30
E 987.798325052 64.0 71.0 17.0 30 30
H 987.801915044 7.0 66.0 36.0 30 30
E 987.847327250 69.0 75.0 17.0 30 30
H 987.850917732 8.0 64.0 36.0 30 30
E 987.896443702 76.0 79.0 17.0 30 30
H 987.900034338 8.0 63.0 36.0 30 30
E 987.955132122 82.0 78.0 16.0 30 30
H 987.958967296 8.0 65.0 37.0 30 30
E 988.024134362 88.0 80.0 15.0 30 30
H 988.027633452 8.0 67.0 38.0 30 30
E 988.073136644 92.0 83.0 15.0 30 30
H 988.076638492 8.0 67.0 37.0 30 30
E 988.122253152 96.0 85.0 14.0 30 30
H 988.125844586 9.0 68.0 37.0 30 30
E 988.180941600 102.0 84.0 14.0 30 30
H 988.184618952 12.0 69.0 36.0 30 30
E 988.229943938 105.0 84.0 13.0 30 30
H 988.233823352 14.0 69.0 37.0 30 30
E 988.278946052 109.0 84.0 13.0 30 30
H 988.282625154 17.0 69.0 39.0 30 30
E 988.328062560 113.0 85.0 13.0 30 30
H 988.331738946 18.0 71.0 40.0 30 30
E 988.386750756 117.0 85.0 14.0 30 30
H 988.390429312 20.0 76.0 43.0 30 30
E 988.435753220 119.0 83.0 13.0 30 30
H 988.439431356 22.0 78.0 46.0 30 30
E 988.484755460 121.0 81.0 13.0 30 30
H 988.488636414 24.0 80.0 49.0 30 30
E 988.533872136 123.0 80.0 13.0 30 30
H 988.537551434 26.0 85.0 52.0 30 30
E 988.592560472 123.0 79.0 14.0 30 30
H 988.596239336 28.0 96.0 57.0 30 30
E 988.641562502 123.0 76.0 14.0 30 30
H 988.645241436 29.0 100.0 60.0 30 30
E 988.690565106 123.0 73.0 14.0 30 30
H 988.694242556 31.0 100.0 59.0 30 30
E 988.739681334 123.0 70.0 13.0 30 30
H 988.743562876 33.0 100.0 59.0 30 30
E 988.798369712 123.0 66.0 13.0 30 30
H 988.802048450 35.0 100.0 56.0 30 30
E 988.847371980 123.0 61.0 12.0 30 30
H 988.851051180 37.0 96.0 52.0 30 30
E 988.896374066 123.0 56.0 11.0 30 30
H 988.900053490 40.0 89.0 48.0 30 30
E 988.945490742 123.0 51.0 10.0 30 30
H 988.949170222 42.0 81.0 44.0 30 30
E 989.024179232 123.0 45.0 9.0 30 30
H 989.027795488 45.0 75.0 42.0 30 30
E 989.073181556 123.0 40.0 9.0 30 30
H 989.076595330 46.0 71.0 43.0 30 30
E 989.122183712 122.0 35.0 10.0 30 30
H 989.125863262 46.0 65.0 47.0 30 30
E 989.171300038 120.0 32.0 11.0 30 30
H 989.174978538 46.0 60.0 52.0 30 30
E 989.229988458 118.0 28.0 14.0 30 30
H 989.233667602 46.0 55.0 56.0 30 30
E 989.278990698 117.0 26.0 17.0 30 30
H 989.282936164 46.0 52.0 62.0 30 30
E 989.327993036 115.0 24.0 24.0 30 30
H 989.331672586 46.0 48.0 70.0 30 30
E 989.377109572 113.0 22.0 36.0 30 30
H 989.380788058 45.0 45.0 75.0 30 30
E 989.435798230 111.0 20.0 52.0 30 30
H 989.439477906 43.0 41.0 80.0 30 30
E 989.484800288 107.0 19.0 61.0 30 30
H 989.488477668 40.0 40.0 84.0 30 30
E 989.533802402 102.0 18.0 65.0 30 30
H 989.537677028 37.0 39.0 89.0 30 30
E 989.583669814 96.0 16.0 63.0 30 30
H 989.587260716 33.0 38.0 92.0 30 30
E 989.641607288 90.0 15.0 57.0 30 30
H 989.645198316 27.0 36.0 99.0 30 30
E 989.690609668 85.0 14.0 55.0 30 30
H 989.694395464 22.0 35.0 100.0 30 30
E 989.739611880 80.0 13.0 54.0 30 30
H 989.743202362 16.0 34.0 100.0 30 30
E 989.788728276 75.0 13.0 54.0 30 30
H 989.792319570 11.0 33.0 100.0 30 30
E 989.847416738 69.0 13.0 52.0 30 30
H 989.851007794 4.0 34.0 100.0 30 30
E 989.896418852 65.0 13.0 52.0 30 30
H 989.900009614 4.0 34.0 100.0 30 30
E 989.945421386 61.0 14.0 52.0 30 30
H 989.949229008 4.0 34.0 100.0 30 30
E 990.014538132 57.0 14.0 52.0 30 30
H 990.018038230 4.0 35.0 100.0 30 30
E 990.073226258 52.0 14.0 52.0 30 30
H 990.076727196 4.0 37.0 100.0 30 30
E 990.122228372 48.0 14.0 52.0 30 30
H 990.125818784 4.0 37.0 100.0 30 30
E 990.171230612 45.0 14.0 54.0 30 30
H 990.174820912 4.0 37.0 100.0 30 30
E 990.220347484 41.0 15.0 55.0 30 30
H 990.224123928 3.0 37.0 100.0 30 30
E 990.279035554 37.0 15.0 56.0 30 30
H 990.282625532 4.0 40.0 100.0 30 30
E 990.328037766 33.0 14.0 56.0 30 30
H 990.331627534 3.0 41.0 100.0 30 30
E 990.377040146 29.0 14.0 55.0 30 30
H 990.380630474 3.0 41.0 100.0 30 30
E 990.426156654 27.0 13.0 54.0 30 30
H 990.429747780 4.0 43.0 100.0 30 30
E 990.484844976 23.0 13.0 56.0 30 30
H 990.488624416 3.0 48.0 100.0 30 30
E 990.533847356 20.0 13.0 58.0 30 30
H 990.537437810 3.0 51.0 100.0 30 30
E 990.582849344 17.0 13.0 59.0 30 30
H 990.586439924 3.0 52.0 100.0 30 30
E 990.631965894 15.0 13.0 61.0 30 30
H 990.635556600 3.0 50.0 100.0 30 30
E 990.690654566 12.0 13.0 62.0 30 30
H 990.694244866 3.0 48.0 100.0 30 30
E 990.739656722 9.0 13.0 64.0 30 30
H 990.743347094 3.0 44.0 100.0 30 30
E 990.788658962 7.0 13.0 64.0 30 30
H 990.792162056 3.0 41.0 100.0 30 30
E 990.837775386 4.0 13.0 63.0 30 30
H 990.841277640 3.0 38.0 100.0 30 30
E 990.896463848 4.0 13.0 60.0 30 30
H 990.899967082 3.0 35.0 100.0 30 30
E 990.945466270 3.0 14.0 59.0 30 30
H 990.948968958 3.0 34.0 100.0 30 30
E 991.014468132 4.0 14.0 59.0 30 30
H 991.017970218 3.0 35.0 100.0 30 30
E 991.063584822 3.0 14.0 58.0 30 30
H 991.066995656 3.0 36.0 100.0 30 30
E 991.122273144 3.0 13.0 59.0 30 30
H 991.125864690 3.0 36.0 100.0 30 30
E 991.171275300 3.0 13.0 60.0 30 30
H 991.174777246 3.0 35.0 100.0 30 30
E 991.220277806 3.0 13.0 59.0 30 30
H 991.223778506 3.0 35.0 100.0 30 30
E 991.269394160 4.0 13.0 59.0 30 30
H 991.272985146 3.0 36.0 100.0 30 30
E 991.328082510 3.0 13.0 60.0 30 30
H 991.331583140 3.0 37.0 100.0 30 30
E 991.377084932 3.0 13.0 60.0 30 30
H 991.380674546 3.0 37.0 100.0 30 30
E 991.426087088 3.0 13.0 60.0 30 30
H 991.429588684 3.0 39.0 100.0 30 30
E 991.475203134 3.0 13.0 61.0 30 30
H 991.478705178 3.0 41.0 100.0 30 30
E 991.533891890 4.0 13.0 61.0 30 30
H 991.537482708 3.0 41.0 100.0 30 30
E 991.582894368 3.0 13.0 60.0 30 30
H 991.586396846 4.0 41.0 100.0 30 30
E 991.631896538 4.0 14.0 57.0 30 30
H 991.635516742 4.0 44.0 100.0 30 30
E 991.681763026 4.0 15.0 54.0 30 30
H 991.685383972 4.0 46.0 100.0 30 30
E 991.739701494 4.0 18.0 48.0 30 30
H 991.743204112 4.0 49.0 100.0 30 30
E 991.788703748 4.0 21.0 43.0 30 30
H 991.792205792 4.0 52.0 100.0 30 30
E 991.837705890 5.0 23.0 39.0 30 30
H 991.841208004 4.0 54.0 100.0 30 30
E 991.886822202 6.0 25.0 36.0 30 30
H 991.890468054 4.0 54.0 100.0 30 30
E 991.945510902 8.0 27.0 32.0 30 30
H 991.949130490 4.0 53.0 100.0 30 30
E 992.014513016 9.0 29.0 30.0 30 30
H 992.017926244 4.0 51.0 100.0 30 30
E 992.063515326 10.0 33.0 28.0 30 30
H 992.067017398 4.0 51.0 93.0 30 30
E 992.112631876 12.0 37.0 27.0 30 30
H 992.116222904 4.0 51.0 85.0 30 30
E 992.171320338 14.0 42.0 27.0 30 30
H 992.175053564 4.0 55.0 75.0 30 30
E 992.220322536 15.0 48.0 26.0 30 30
H 992.224036918 4.0 58.0 68.0 30 30
E 992.269324832 17.0 52.0 24.0 30 30
H 992.272915776 5.0 62.0 63.0 30 30
E 992.318441480 21.0 56.0 23.0 30 30
H 992.322031724 6.0 65.0 59.0 30 30
E 992.377129634 26.0 57.0 22.0 30 30
H 992.380721572 6.0 64.0 53.0 30 30
E 992.426131832 31.0 60.0 21.0 30 30
H 992.429824430 6.0 63.0 50.0 30 30
E 992.475134016 36.0 64.0 20.0 30 30
H 992.478867200 6.0 63.0 47.0 30 30
E 992.524249502 42.0 66.0 19.0 30 30
H 992.527840306 6.0 65.0 46.0 30 30
E 992.582939084 49.0 68.0 19.0 30 30
H 992.586529272 6.0 74.0 46.0 30 30
E 992.631941268 55.0 69.0 18.0 30 30
H 992.635531848 6.0 88.0 47.0 30 30
E 992.680943536 61.0 71.0 18.0 30 30
H 992.684635042 10.0 96.0 48.0 30 30
E 992.730056138 66.0 71.0 18.0 30 30
H 992.733744564 15.0 90.0 47.0 30 30
E 992.788748534 73.0 72.0 17.0 30 30
H 992.792339562 20.0 84.0 45.0 30 30
E 992.837750606 79.0 81.0 17.0 30 30
H 992.841341172 23.0 85.0 48.0 30 30
E 992.886752930 85.0 90.0 17.0 30 30
H 992.890343384 25.0 88.0 52.0 30 30
E 992.935868976 91.0 96.0 17.0 30 30
H 992.939557276 27.0 88.0 51.0 30 30
E 993.014557802 98.0 100.0 16.0 30 30
H 993.018336962 30.0 85.0 49.0 30 30
E 993.063560112 103.0 100.0 15.0 30 30
H 993.067325510 32.0 82.0 48.0 30 30
E 993.112562436 108.0 100.0 15.0 30 30
H 993.116418414 34.0 80.0 49.0 30 30
E 993.161678412 113.0 99.0 14.0 30 30
H 993.165357766 36.0 80.0 50.0 30 30
E 993.220367238 117.0 95.0 14.0 30 30
H 993.224142142 37.0 82.0 51.0 30 30
E 993.269369590 120.0 92.0 15.0 30 30
H 993.273226576 38.0 82.0 52.0 30 30
E 993.318371676 123.0 91.0 16.0 30 30
H 993.322050260 39.0 82.0 56.0 30 30
E 993.367487834 123.0 90.0 16.0 30 30
H 993.371166530 39.0 85.0 59.0 30 30
E 993.426176618 123.0 89.0 16.0 30 30
H 993.429855468 39.0 91.0 60.0 30 30
E 993.475178984 123.0 84.0 16.0 30 30
H 993.478959194 39.0 94.0 59.0 30 30
E 993.524181098 123.0 79.0 15.0 30 30
H 993.527962288 41.0 95.0 56.0 30 30
E 993.573297396 123.0 74.0 15.0 30 30
H 993.576976498 42.0 100.0 55.0 30 30
E 993.631986110 123.0 68.0 15.0 30 30
H 993.635665282 45.0 100.0 53.0 30 30
E 993.680988308 123.0 64.0 14.0 30 30
H 993.684666038 48.0 100.0 52.0 30 30
E 993.729990338 123.0 61.0 14.0 30 30
H 993.733769764 50.0 99.0 51.0 30 30
E 993.779959068 123.0 59.0 14.0 30 30
H 993.783637036 52.0 100.0 49.0 30 30
E 993.837795350 123.0 59.0 14.0 30 30
H 993.841473794 55.0 100.0 48.0 30 30
E 993.886797632 123.0 59.0 13.0 30 30
H 993.890473990 57.0 100.0 48.0 30 30
E 993.935799788 123.0 57.0 13.0 30 30
H 993.939477462 59.0 100.0 48.0 30 30
E 994.004916534 123.0 53.0 13.0 30 30
H 994.008518090 61.0 96.0 46.0 30 30
E 994.063604912 123.0 48.0 12.0 30 30
H 994.067296782 62.0 87.0 42.0 30 30
E 994.112607026 123.0 44.0 11.0 30 30
H 994.116286170 63.0 80.0 40.0 30 30
E 994.161609294 123.0 39.0 10.0 30 30
H 994.165288900 63.0 75.0 43.0 30 30
E 994.210725886 122.0 36.0 10.0 30 30
H 994.214404372 63.0 70.0 50.0 30 30
E 994.269414096 120.0 31.0 11.0 30 30
H 994.273235144 63.0 63.0 57.0 30 30
E 994.318416518 118.0 28.0 13.0 30 30
H 994.322222726 62.0 59.0 60.0 30 30
E 994.367418814 117.0 25.0 17.0 30 30
H 994.371098420 62.0 55.0 61.0 30 30
E 994.416535084 115.0 23.0 21.0 30 30
H 994.420214480 61.0 52.0 62.0 30 30
E 994.475223756 113.0 20.0 27.0 30 30
H 994.478903740 61.0 48.0 63.0 30 30
E 994.524226094 112.0 19.0 31.0 30 30
H 994.528046246 61.0 47.0 65.0 30 30
E 994.573228082 111.0 17.0 38.0 30 30
H 994.577050194 61.0 44.0 66.0 30 30
E 994.622344660 109.0 16.0 44.0 30 30
H 994.626024336 61.0 41.0 67.0 30 30
E 994.681033094 107.0 16.0 51.0 30 30
H 994.684711104 61.0 38.0 70.0 30 30
E 994.730035334 103.0 15.0 58.0 30 30
H 994.733712742 59.0 37.0 72.0 30 30
E 994.779037700 98.0 14.0 59.0 30 30
H 994.782724796 56.0 37.0 76.0 30 30
E 994.828154166 93.0 13.0 56.0 30 30
H 994.831843446 52.0 35.0 82.0 30 30
E 994.886842460 87.0 13.0 54.0 30 30
H 994.890432998 46.0 33.0 87.0 30 30
E 994.935844756 82.0 12.0 55.0 30 30
H 994.939436232 42.0 32.0 97.0 30 30
E 995.004846940 77.0 12.0 56.0 30 30
H 995.008259706 35.0 35.0 100.0 30 30
E 995.053963182 72.0 12.0 58.0 30 30
H 995.057562820 29.0 40.0 100.0 30 30
E 995.112651896 66.0 13.0 59.0 30 30
H 995.116342660 22.0 47.0 100.0 30 30
E 995.161654136 60.0 14.0 60.0 30 30
H 995.165245528 18.0 52.0 100.0 30 30
E 995.210656376 55.0 16.0 64.0 30 30
H 995.214246494 13.0 54.0 100.0 30 30
E 995.259772996 50.0 17.0 67.0 30 30
H 995.263363800 9.0 56.0 100.0 30 30
E 995.318461248 44.0 17.0 73.0 30 30
H 995.322150444 4.0 60.0 100.0 30 30
E 995.367463572 39.0 18.0 77.0 30 30
H 995.371143822 3.0 67.0 100.0 30 30
E 995.416465742 33.0 19.0 79.0 30 30
H 995.420056280 3.0 75.0 100.0 30 30
E 995.465582320 27.0 20.0 83.0 30 30
H 995.469172410 3.0 80.0 100.0 30 30
E 995.524270838 20.0 19.0 91.0 30 30
H 995.527861614 3.0 78.0 100.0 30 30
E 995.573273036 14.0 19.0 93.0 30 30
H 995.576962834 3.0 73.0 100.0 30 30
E 995.622275276 10.0 18.0 92.0 30 30
H 995.625955274 3.0 69.0 100.0 30 30
E 995.671391658 4.0 18.0 87.0 30 30
H 995.674894136 3.0 68.0 100.0 30 30
E 995.730080120 3.0 17.0 83.0 30 30
H 995.733580260 3.0 67.0 100.0 30 30
E 995.779082360 3.0 17.0 80.0 30 30
H 995.782583998 3.0 63.0 100.0 30 30
E 995.828084558 3.0 16.0 79.0 30 30
H 995.831674998 3.0 63.0 100.0 30 30
E 995.878039918 3.0 16.0 78.0 30 30
H 995.881639304 3.0 66.0 100.0 30 30
E 995.935889612 3.0 15.0 78.0 30 30
H 995.939481956 3.0 66.0 100.0 30 30
E 996.004891754 3.0 15.0 79.0 30 30
H 996.008304170 3.0 65.0 100.0 30 30
E 996.053893994 3.0 15.0 79.0 30 30
H 996.057307460 3.0 64.0 100.0 30 30
E 996.103010334 4.0 15.0 77.0 30 30
H 996.106509998 3.0 61.0 100.0 30 30
E 996.161698950 3.0 14.0 74.0 30 30
H 996.165112710 3.0 57.0 100.0 30 30
E 996.210701120 4.0 14.0 72.0 30 30
H 996.214202954 3.0 52.0 100.0 30 30
E 996.259703262 3.0 13.0 68.0 30 30
H 996.263207266 3.0 49.0 92.0 30 30
E 996.308819924 4.0 13.0 65.0 30 30
H 996.312234552 3.0 46.0 85.0 30 30
E 996.367508414 3.0 13.0 63.0 30 30
H 996.370922720 3.0 44.0 78.0 30 30
E 996.416510528 3.0 13.0 60.0 30 30
H 996.419925436 3.0 42.0 75.0 30 30
E 996.465512810 3.0 13.0 57.0 30 30
H 996.469015218 3.0 38.0 74.0 30 30
E 996.514629178 3.0 13.0 56.0 30 30
H 996.518132146 3.0 34.0 73.0 30 30
E 996.573317612 3.0 13.0 55.0 30 30
H 996.576730210 3.0 33.0 79.0 30 30
E 996.622320076 3.0 14.0 56.0 30 30
H 996.625734480 3.0 32.0 91.0 30 30
E 996.671322260 3.0 14.0 57.0 30 30
H 996.674735656 3.0 32.0 100.0 30 30
E 996.720438502 3.0 14.0 57.0 30 30
H 996.723940588 3.0 32.0 100.0 30 30
E 996.779126964 3.0 14.0 59.0 30 30
H 996.782629190 3.0 35.0 100.0 30 30
E 996.828129330 3.0 14.0 61.0 30 30
H 996.831543958 3.0 38.0 100.0 30 30
E 996.877131584 3.0 14.0 62.0 30 30
H 996.880546968 3.0 42.0 100.0 30 30
E 996.926246258 3.0 14.0 63.0 30 30
H 996.929661880 3.0 47.0 100.0 30 30
E 997.004936764 4.0 15.0 65.0 30 30
H 997.008379210 4.0 53.0 100.0 30 30
E 997.053938696 4.0 15.0 64.0 30 30
H 997.057471484 4.0 61.0 100.0 30 30
E 997.102940950 3.0 19.0 60.0 30 30
H 997.106441594 4.0 71.0 100.0 30 30
E 997.152056688 3.0 27.0 55.0 30 30
H 997.155558536 4.0 78.0 100.0 30 30
E 997.210745892 4.0 35.0 49.0 30 30
H 997.214248482 5.0 82.0 100.0 30 30
E 997.259748230 5.0 39.0 44.0 30 30
H 997.263393410 6.0 83.0 100.0 30 30
E 997.308750428 7.0 43.0 40.0 30 30
H 997.312395552 6.0 78.0 100.0 30 30
E 997.357866026 9.0 46.0 36.0 30 30
H 997.361368770 6.0 74.0 99.0 30 30
E 997.416555272 11.0 47.0 33.0 30 30
H 997.420146608 6.0 72.0 90.0 30 30
E 997.465557624 12.0 49.0 30.0 30 30
H 997.469149114 6.0 72.0 82.0 30 30
E 997.514560046 14.0 52.0 29.0 30 30
H 997.518292460 6.0 72.0 74.0 30 30
E 997.563675406 15.0 57.0 28.0 30 30
H 997.567407064 6.0 71.0 67.0 30 30
E 997.622364834 19.0 63.0 26.0 30 30
H 997.625955806 6.0 71.0 60.0 30 30
E 997.671366920 24.0 67.0 25.0 30 30
H 997.674958130 6.0 71.0 54.0 30 30
E 997.720369160 30.0 68.0 24.0 30 30
H 997.723958466 6.0 71.0 50.0 30 30
E 997.769484240 36.0 70.0 22.0 30 30
H 997.773218026 6.0 69.0 47.0 30 30
E 997.828174242 43.0 76.0 22.0 30 30
H 997.831866546 6.0 67.0 44.0 30 30
E 997.877176314 50.0 78.0 21.0 30 30
H 997.880766964 6.0 67.0 42.0 30 30
E 997.926178512 57.0 78.0 21.0 30 30
H 997.929769890 6.0 66.0 41.0 30 30
E 997.976043320 63.0 82.0 21.0 30 30
H 997.979830908 6.0 67.0 40.0 30 30
E 998.053983510 72.0 93.0 20.0 30 30
H 998.057484378 6.0 68.0 39.0 30 30
E 998.102985820 79.0 100.0 20.0 30 30
H 998.106894228 6.0 67.0 40.0 30 30
E 998.151988032 87.0 100.0 21.0 30 30
H 998.155754704 6.0 67.0 42.0 30 30
E 998.201103560 94.0 100.0 21.0 30 30
H 998.204869196 6.0 67.0 46.0 30 30
E 998.259792974 101.0 100.0 21.0 30 30
H 998.263744964 6.0 66.0 48.0 30 30
E 998.308795340 106.0 100.0 20.0 30 30
H 998.312649540 6.0 70.0 47.0 30 30
E 998.357797482 111.0 100.0 20.0 30 30
H 998.361795770 6.0 73.0 47.0 30 30
E 998.406912912 114.0 100.0 19.0 30 30
H 998.410766804 6.0 72.0 48.0 30 30
E 998.465602354 118.0 100.0 19.0 30 30
H 998.469457016 6.0 67.0 48.0 30 30
E 998.514604538 120.0 100.0 19.0 30 30
H 998.518556024 6.0 64.0 47.0 30 30
E 998.563606722 122.0 100.0 18.0 30 30
H 998.567461370 6.0 65.0 48.0 30 30
E 998.612722264 122.0 100.0 18.0 30 30
H 998.616720958 6.0 72.0 49.0 30 30
E 998.671411902 121.0 100.0 18.0 30 30
H 998.675266298 6.0 88.0 49.0 30 30
E 998.720413988 121.0 100.0 18.0 30 30
H 998.724268776 9.0 100.0 50.0 30 30
E 998.769416172 122.0 98.0 18.0 30 30
H 998.773192420 13.0 100.0 50.0 30 30
E 998.818531910 122.0 94.0 17.0 30 30
H 998.822210312 16.0 100.0 50.0 30 30
E 998.877221142 122.0 91.0 16.0 30 30
H 998.881002570 20.0 100.0 49.0 30 30
E 998.926223382 122.0 87.0 16.0 30 30
H 998.929902204 23.0 100.0 49.0 30 30
E 998.975225804 121.0 82.0 15.0 30 30
H 998.978904304 26.0 100.0 50.0 30 30
E 999.044341178 122.0 76.0 14.0 30 30
H 999.048032278 28.0 100.0 50.0 30 30
E 999.103030620 122.0 70.0 14.0 30 30
H 999.106707258 31.0 100.0 48.0 30 30
E 999.152032860 122.0 64.0 13.0 30 30
H 999.155812930 34.0 100.0 45.0 30 30
E 999.201035114 121.0 57.0 12.0 30 30
H 999.204712438 37.0 100.0 45.0 30 30
E 999.250150628 121.0 50.0 11.0 30 30
H 999.253828680 40.0 100.0 48.0 30 30
E 999.308840000 121.0 44.0 12.0 30 30
H 999.312618362 44.0 94.0 53.0 30 30
E 999.357842282 121.0 39.0 14.0 30 30
H 999.361521286 45.0 87.0 55.0 30 30
E 999.406844396 119.0 35.0 16.0 30 30
H 999.410646110 45.0 82.0 57.0 30 30
E 999.455960008 117.0 32.0 19.0 30 30
H 999.459637920 44.0 78.0 60.0 30 30
E 999.514649324 114.0 30.0 26.0 30 30
H 999.518328454 44.0 75.0 75.0 30 30
E 999.563651648 113.0 27.0 33.0 30 30
H 999.567473606 43.0 72.0 94.0 30 30
E 999.612653930 111.0 25.0 42.0 30 30
H 999.616332878 43.0 69.0 100.0 30 30
E 999.661769010 109.0 24.0 52.0 30 30
H 999.665546210 41.0 66.0 100.0 30 30
E 999.720458718 106.0 22.0 62.0 30 30
H 999.724137610 38.0 62.0 100.0 30 30
E 999.769461084 101.0 21.0 69.0 30 30
H 999.773140004 34.0 57.0 100.0 30 30
E 999.818463212 95.0 19.0 72.0 30 30
H 999.822152352 31.0 55.0 100.0 30 30
E 999.867578600 89.0 18.0 67.0 30 30
H 999.871169054 27.0 54.0 100.0 30 30
E 999.926268266 82.0 17.0 62.0 30 30
H 999.929958190 24.0 53.0 100.0 30 30
E 999.975270464 77.0 16.0 60.0 30 30
H 999.978861212 20.0 51.0 100.0 30 30
E 1000.044272606 72.0 16.0 65.0 30 30
H 1000.047860904 16.0 49.0 100.0 30 30
E 1000.094236114 67.0 16.0 72.0 30 30
H 1000.097923406 11.0 48.0 100.0 30 30
E 1000.152077590 59.0 18.0 77.0 30 30
H 1000.155753976 6.0 49.0 100.0 30 30
E 1000.201079816 53.0 19.0 81.0 30 30
H 1000.204755586 3.0 56.0 100.0 30 30
E 1000.250081972 47.0 21.0 85.0 30 30
H 1000.253757966 3.0 63.0 100.0 30 30
E 1000.299197290 40.0 22.0 86.0 30 30
H 1000.302875118 4.0 66.0 100.0 30 30
E 1000.357886956 34.0 22.0 82.0 30 30
H 1000.361752020 3.0 65.0 100.0 30 30
E 1000.406889168 28.0 21.0 79.0 30 30
H 1000.410566548 3.0 62.0 100.0 30 30
E 1000.455891492 23.0 21.0 79.0 30 30
H 1000.459569418 3.0 58.0 100.0 30 30
E 1000.505006936 19.0 20.0 80.0 30 30
H 1000.508682468 3.0 55.0 100.0 30 30
E 1000.563696490 14.0 19.0 80.0 30 30
H 1000.567374024 3.0 53.0 100.0 30 30
E 1000.612698576 10.0 18.0 80.0 30 30
H 1000.616563822 3.0 51.0 100.0 30 30
E 1000.661701040 6.0 17.0 80.0 30 30
H 1000.665289352 3.0 48.0 100.0 30 30
E 1000.710816582 3.0 16.0 78.0 30 30
H 1000.714405972 3.0 47.0 100.0 30 30
E 1000.769505730 3.0 16.0 75.0 30 30
H 1000.773094532 3.0 46.0 100.0 30 30
E 1000.818507956 3.0 16.0 74.0 30 30
H 1000.822097276 3.0 43.0 100.0 30 30
E 1000.867510490 3.0 16.0 73.0 30 30
H 1000.871277162 3.0 42.0 100.0 30 30
E 1000.916626004 3.0 15.0 71.0 30 30
H 1000.920215562 3.0 44.0 100.0 30 30
E 1000.975315292 4.0 15.0 70.0 30 30
H 1000.978904878 3.0 49.0 100.0 30 30
E 1001.044317546 4.0 15.0 68.0 30 30
H 1001.047818834 3.0 51.0 100.0 30 30
E 1001.093319660 3.0 15.0 65.0 30 30
H 1001.096820192 3.0 51.0 100.0 30 30
E 1001.142435552 3.0 15.0 67.0 30 30
H 1001.146203008 3.0 51.0 100.0 30 30
E 1001.201124630 3.0 15.0 72.0 30 30
H 1001.204713306 3.0 52.0 100.0 30 30
E 1001.250126870 3.0 15.0 71.0 30 30
H 1001.253716540 3.0 52.0 100.0 30 30
E 1001.299129208 3.0 14.0 70.0 30 30
H 1001.302719662 3.0 54.0 100.0 30 30
E 1001.348244918 3.0 14.0 70.0 30 30
H 1001.351835498 3.0 59.0 100.0 30 30
E 1001.406934010 3.0 15.0 68.0 30 30
H 1001.410699968 3.0 67.0 100.0 30 30
E 1001.455936446 3.0 15.0 67.0 30 30
H 1001.459527418 4.0 75.0 100.0 30 30
