device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
E 99.583622648 47.0 47.0 84.0 10 45
H 99.587377504 6.0 8.0 39.0 10 45
E 99.632624958 46.0 43.0 84.0 10 45
H 99.636226668 6.0 8.0 41.0 10 45
E 99.681738666 45.0 42.0 85.0 10 45
H 99.685891906 6.0 8.0 44.0 10 45
E 99.740429956 43.0 41.0 86.0 10 45
H 99.744102828 6.0 8.0 46.0 10 45
E 99.789432098 42.0 43.0 91.0 10 45
H 99.792948100 6.0 8.0 46.0 10 45
E 99.838434366 37.0 46.0 95.0 10 45
H 99.841948716 6.0 8.0 45.0 10 45
E 99.887547934 34.0 48.0 90.0 10 45
H 99.891740990 6.0 8.0 45.0 10 45
E 99.946239196 32.0 48.0 92.0 10 45
H 99.949903066 6.0 9.0 51.0 10 45
E 100.015241506 30.0 47.0 98.0 10 45
H 100.018756220 6.0 9.0 55.0 10 45
E 100.064243816 26.0 48.0 100.0 10 45
H 100.068049828 5.0 9.0 55.0 10 45
E 100.114106440 22.0 48.0 100.0 10 45
H 100.117983390 4.0 9.0 56.0 10 45
E 100.172048758 18.0 47.0 100.0 10 45
H 100.175825524 4.0 9.0 60.0 10 45
E 100.221050942 15.0 46.0 100.0 10 45
H 100.225043098 4.0 10.0 61.0 10 45
E 100.270053098 13.0 44.0 100.0 10 45
H 100.273830550 4.0 10.0 64.0 10 45
E 100.319167842 10.0 44.0 100.0 10 45
H 100.323335446 3.0 10.0 71.0 10 45
E 100.377858040 7.0 48.0 100.0 10 45
H 100.381548566 4.0 12.0 80.0 10 45
E 100.426860490 7.0 52.0 100.0 10 45
H 100.430739036 3.0 13.0 87.0 10 45
E 100.475862450 6.0 55.0 100.0 10 45
H 100.479553242 3.0 13.0 94.0 10 45
E 100.524977502 6.0 55.0 92.0 10 45
H 100.528689308 4.0 14.0 96.0 10 45
E 100.583667462 7.0 56.0 80.0 10 45
H 100.587417264 3.0 15.0 98.0 10 45
E 100.632669842 8.0 60.0 71.0 10 45
H 100.636185676 3.0 15.0 97.0 10 45
E 100.681671956 9.0 64.0 64.0 10 45
H 100.685187930 3.0 15.0 93.0 10 45
E 100.730786672 9.0 68.0 57.0 10 45
H 100.734687884 3.0 15.0 87.0 10 45
E 100.789476968 11.0 70.0 50.0 10 45
H 100.793080750 3.0 14.0 79.0 10 45
E 100.838479082 16.0 71.0 45.0 10 45
H 100.842083312 3.0 14.0 74.0 10 45
E 100.887481448 21.0 81.0 42.0 10 45
H 100.891298772 4.0 14.0 69.0 10 45
E 100.936596360 27.0 87.0 39.0 10 45
H 100.940395932 3.0 14.0 65.0 10 45
E 101.015286432 35.0 85.0 34.0 10 45
H 101.018801748 3.0 13.0 61.0 10 45
E 101.064288532 41.0 85.0 31.0 10 45
H 101.068043878 3.0 11.0 54.0 10 45
E 101.113290674 48.0 84.0 28.0 10 45
H 101.116894680 4.0 11.0 49.0 10 45
E 101.162405838 54.0 81.0 25.0 10 45
H 101.166205942 4.0 10.0 48.0 10 45
E 101.221095714 60.0 78.0 22.0 10 45
H 101.224937566 4.0 10.0 49.0 10 45
E 101.270097856 66.0 80.0 21.0 10 45
H 101.273700532 4.0 9.0 48.0 10 45
E 101.319100110 72.0 83.0 19.0 10 45
H 101.322703206 4.0 10.0 46.0 10 45
E 101.368213692 78.0 85.0 18.0 10 45
H 101.372445766 5.0 11.0 44.0 10 45
E 101.426905234 84.0 85.0 16.0 10 45
H 101.430509870 5.0 11.0 38.0 10 45
E 101.475907502 89.0 83.0 15.0 10 45
H 101.479511536 5.0 11.0 34.0 10 45
E 101.524909616 94.0 81.0 14.0 10 45
H 101.528753918 5.0 11.0 30.0 10 45
E 101.574023296 99.0 81.0 13.0 10 45
H 101.577822938 6.0 11.0 27.0 10 45
E 101.632714516 104.0 78.0 11.0 10 45
H 101.636404902 6.0 13.0 23.0 10 45
E 101.681716812 108.0 73.0 10.0 10 45
H 101.685662208 6.0 15.0 21.0 10 45
E 101.730719136 113.0 66.0 10.0 10 45
H 101.734411566 6.0 17.0 20.0 10 45
E 101.779832858 117.0 60.0 9.0 10 45
H 101.783545560 6.0 18.0 18.0 10 45
E 101.838523910 121.0 52.0 9.0 10 45
H 101.842292402 6.0 19.0 16.0 10 45
E 101.887526150 124.0 48.0 9.0 10 45
H 101.891041886 6.0 20.0 14.0 10 45
E 101.936528516 127.0 47.0 10.0 10 45
H 101.940220890 6.0 21.0 13.0 10 45
E 102.005641944 129.0 47.0 11.0 10 45
H 102.009604098 6.0 21.0 13.0 10 45
E 102.064333360 129.0 47.0 12.0 10 45
H 102.067936974 6.0 21.0 15.0 10 45
E 102.113335544 129.0 47.0 12.0 10 45
E 102.387748158 129.0 32.0 10.0 10 50
H 102.391441764 6.0 17.0 22.0 10 50
E 102.436863476 128.0 29.0 11.0 10 50
H 102.441105966 6.0 15.0 25.0 10 50
E 102.495552960 128.0 24.0 13.0 10 50
H 102.499403268 6.0 14.0 24.0 10 50
E 102.544555284 127.0 21.0 16.0 10 50
H 102.548249114 6.0 13.0 23.0 10 50
E 102.593557496 125.0 19.0 20.0 10 50
H 102.597247126 6.0 12.0 21.0 10 50
E 102.642672590 123.0 17.0 22.0 10 50
H 102.646909228 6.0 11.0 20.0 10 50
E 102.701362424 121.0 15.0 26.0 10 50
H 102.705052474 6.0 10.0 18.0 10 50
E 102.750364608 120.0 14.0 31.0 10 50
H 102.754200888 6.0 10.0 17.0 10 50
E 102.799367016 119.0 13.0 35.0 10 50
H 102.803217002 6.0 10.0 16.0 10 50
E 102.848482124 118.0 13.0 39.0 10 50
H 102.852368664 6.0 10.0 15.0 10 50
E 102.907171818 117.0 13.0 44.0 10 50
H 102.910952280 6.0 10.0 14.0 10 50
E 102.956174002 116.0 12.0 48.0 10 50
H 102.959952210 6.0 9.0 14.0 10 50
E 103.025176382 115.0 12.0 52.0 10 50
H 103.028868014 6.0 9.0 13.0 10 50
E 103.074290314 114.0 12.0 54.0 10 50
H 103.078517922 6.0 9.0 13.0 10 50
E 103.132981324 113.0 11.0 58.0 10 50
H 103.136910718 6.0 9.0 13.0 10 50
E 103.181983452 112.0 11.0 62.0 10 50
H 103.185925110 6.0 8.0 13.0 10 50
E 103.230985776 109.0 11.0 67.0 10 50
H 103.234765594 6.0 8.0 13.0 10 50
E 103.280099876 104.0 12.0 67.0 10 50
H 103.284367328 6.0 8.0 13.0 10 50
E 103.338790760 98.0 14.0 61.0 10 50
H 103.342480950 6.0 8.0 13.0 10 50
E 103.387792986 96.0 14.0 63.0 10 50
H 103.391486214 6.0 7.0 13.0 10 50
E 103.436795240 94.0 14.0 67.0 10 50
H 103.440589058 6.0 8.0 14.0 10 50
E 103.485909144 90.0 14.0 69.0 10 50
H 103.490252434 6.0 8.0 16.0 10 50
E 103.544600070 84.0 17.0 68.0 10 50
H 103.548452786 6.0 8.0 17.0 10 50
E 103.593602296 81.0 21.0 66.0 10 50
H 103.597295104 6.0 8.0 18.0 10 50
E 103.642604662 79.0 22.0 66.0 10 50
H 103.646296924 6.0 8.0 19.0 10 50
E 103.691718734 77.0 21.0 67.0 10 50
H 103.695960986 6.0 8.0 20.0 10 50
E 103.750409464 75.0 22.0 70.0 10 50
H 103.754009998 6.0 8.0 21.0 10 50
E 103.799411648 74.0 23.0 75.0 10 50
H 103.803114172 6.0 8.0 21.0 10 50
E 103.848414014 69.0 22.0 81.0 10 50
H 103.852175912 6.0 8.0 21.0 10 50
E 103.897529584 64.0 24.0 80.0 10 50
H 103.901328848 6.0 8.0 21.0 10 50
E 103.956218998 58.0 29.0 78.0 10 50
H 103.959954954 6.0 8.0 22.0 10 50
E 104.025221266 56.0 31.0 77.0 10 50
H 104.028893270 6.0 8.0 23.0 10 50
E 104.074223324 54.0 30.0 76.0 10 50
H 104.077739788 6.0 8.0 24.0 10 50
E 104.123339650 53.0 32.0 79.0 10 50
H 104.127286264 6.0 8.0 27.0 10 50
E 104.182028350 52.0 34.0 85.0 10 50
H 104.185628856 6.0 8.0 30.0 10 50
E 104.231030562 48.0 32.0 89.0 10 50
H 104.234633812 6.0 9.0 30.0 10 50
E 104.280032732 43.0 33.0 87.0 10 50
H 104.283733520 6.0 9.0 30.0 10 50
E 104.330055208 39.0 38.0 85.0 10 50
H 104.333657422 6.0 9.0 32.0 10 50
E 104.387837730 37.0 41.0 89.0 10 50
H 104.391442226 6.0 9.0 34.0 10 50
E 104.436839844 35.0 39.0 100.0 10 50
H 104.440717970 6.0 9.0 35.0 10 50
E 104.485842168 31.0 37.0 100.0 10 50
H 104.489780816 6.0 9.0 38.0 10 50
E 104.534956296 26.0 37.0 100.0 10 50
H 104.538933304 6.0 9.0 41.0 10 50
E 104.593647124 20.0 38.0 100.0 10 50
H 104.597425626 6.0 10.0 43.0 10 50
E 104.642649420 16.0 36.0 100.0 10 50
H 104.646430204 6.0 10.0 44.0 10 50
E 104.691651604 13.0 35.0 100.0 10 50
H 104.695432682 6.0 11.0 45.0 10 50
E 104.740765956 9.0 35.0 100.0 10 50
H 104.744753086 6.0 11.0 46.0 10 50
E 104.799456616 6.0 39.0 100.0 10 50
H 104.803247718 6.0 10.0 51.0 10 50
E 104.848458772 4.0 42.0 100.0 10 50
H 104.852296144 6.0 10.0 53.0 10 50
E 104.897461054 4.0 48.0 100.0 10 50
H 104.901153652 6.0 11.0 52.0 10 50
E 104.946575154 5.0 57.0 93.0 10 50
H 104.950429900 6.0 10.0 50.0 10 50
E 105.025265940 6.0 67.0 80.0 10 50
H 105.028836948 6.0 10.0 49.0 10 50
E 105.074268138 7.0 74.0 71.0 10 50
H 105.077695240 6.0 10.0 48.0 10 50
E 105.123270406 8.0 80.0 65.0 10 50
H 105.126785806 6.0 9.0 49.0 10 50
E 105.172385990 10.0 83.0 59.0 10 50
H 105.176330770 6.0 9.0 51.0 10 50
E 105.231075320 16.0 84.0 53.0 10 50
H 105.234677954 6.0 9.0 53.0 10 50
E 105.280077602 21.0 81.0 51.0 10 50
H 105.283781918 6.0 10.0 59.0 10 50
E 105.329079646 26.0 75.0 53.0 10 50
H 105.332799096 5.0 10.0 67.0 10 50
E 105.378195048 28.0 71.0 53.0 10 50
H 105.381995810 4.0 11.0 72.0 10 50
E 105.436884756 30.0 71.0 49.0 10 50
H 105.440591690 3.0 12.0 77.0 10 50
E 105.485887178 31.0 70.0 48.0 10 50
H 105.489581232 3.0 12.0 83.0 10 50
E 105.534889250 33.0 69.0 53.0 10 50
H 105.538494110 3.0 12.0 90.0 10 50
E 105.584004498 34.0 66.0 58.0 10 50
H 105.587934102 3.0 13.0 100.0 10 50
E 105.642694136 33.0 69.0 62.0 10 50
H 105.646299668 3.0 14.0 100.0 10 50
E 105.691696362 32.0 74.0 62.0 10 50
H 105.695301348 3.0 15.0 100.0 10 50
E 105.740698616 32.0 71.0 59.0 10 50
H 105.744403772 3.0 16.0 100.0 10 50
E 105.789813808 31.0 67.0 57.0 10 50
H 105.793703442 3.0 16.0 100.0 10 50
E 105.848503614 31.0 64.0 55.0 10 50
H 105.852224240 4.0 17.0 100.0 10 50
E 105.897505700 31.0 65.0 51.0 10 50
H 105.901108922 3.0 19.0 100.0 10 50
E 105.946508052 31.0 68.0 46.0 10 50
H 105.950112422 4.0 22.0 100.0 10 50
E 106.015623300 35.0 71.0 42.0 10 50
H 106.019450102 4.0 23.0 100.0 10 50
E 106.074312854 41.0 76.0 38.0 10 50
H 106.077828506 4.0 24.0 90.0 10 50
E 106.123315164 47.0 77.0 35.0 10 50
H 106.126920024 4.0 24.0 83.0 10 50
E 106.172317418 53.0 76.0 31.0 10 50
H 106.175921942 4.0 25.0 76.0 10 50
E 106.221432680 58.0 75.0 28.0 10 50
H 106.225330238 4.0 26.0 69.0 10 50
E 106.280122458 65.0 71.0 24.0 10 50
H 106.283823610 4.0 25.0 61.0 10 50
E 106.329124600 70.0 67.0 22.0 10 50
H 106.332870580 4.0 25.0 56.0 10 50
E 106.378126700 75.0 67.0 20.0 10 50
H 106.381730790 5.0 26.0 50.0 10 50
E 106.427992726 80.0 67.0 18.0 10 50
H 106.431695166 5.0 24.0 45.0 10 50
E 106.485931670 86.0 66.0 16.0 10 50
H 106.489681416 5.0 21.0 39.0 10 50
E 106.534934120 91.0 66.0 15.0 10 50
H 106.538538798 5.0 20.0 36.0 10 50
E 106.583936108 95.0 65.0 13.0 10 50
H 106.587538266 6.0 19.0 33.0 10 50
E 106.633052434 100.0 64.0 12.0 10 50
H 106.637294672 6.0 18.0 29.0 10 50
E 106.691741190 106.0 67.0 10.0 10 50
H 106.695434446 6.0 17.0 26.0 10 50
E 106.740743304 110.0 65.0 10.0 10 50
H 106.744532922 6.0 17.0 24.0 10 50
E 106.789745586 114.0 58.0 9.0 10 50
H 106.793419732 6.0 17.0 22.0 10 50
E 106.838861254 117.0 52.0 8.0 10 50
H 106.842569476 6.0 17.0 19.0 10 50
E 106.897550472 121.0 45.0 8.0 10 50
H 106.901254648 6.0 19.0 17.0 10 50
E 106.946552670 124.0 40.0 7.0 10 50
H 106.950318740 6.0 19.0 16.0 10 50
E 107.015554938 126.0 37.0 7.0 10 50
H 107.019070618 6.0 19.0 14.0 10 50
E 107.064670438 127.0 34.0 7.0 10 50
H 107.068486866 6.0 19.0 13.0 10 50
E 107.123359964 127.0 32.0 7.0 10 50
H 107.127123094 6.0 19.0 12.0 10 50
E 107.172362274 127.0 30.0 7.0 10 50
H 107.175965314 6.0 18.0 11.0 10 50
E 107.221364290 127.0 28.0 7.0 10 50
H 107.224969990 6.0 18.0 10.0 10 50
E 107.270479944 127.0 26.0 6.0 10 50
H 107.274439690 6.0 18.0 9.0 10 50
E 107.329169288 127.0 23.0 6.0 10 50
H 107.332773532 6.0 16.0 9.0 10 50
E 107.378171528 127.0 20.0 6.0 10 50
H 107.381881948 6.0 15.0 10.0 10 50
E 107.427173838 127.0 18.0 7.0 10 50
H 107.430940510 6.0 15.0 17.0 10 50
E 107.476289478 127.0 18.0 9.0 10 50
H 107.480096330 6.0 14.0 27.0 10 50
E 107.534978780 124.0 16.0 12.0 10 50
E 107.750588622 116.0 12.0 28.0 15 10
H 107.754367124 5.0 11.0 21.0 15 10
E 107.799590918 111.0 13.0 31.0 15 10
H 107.803372486 5.0 11.0 20.0 15 10
E 107.848593242 105.0 15.0 32.0 15 10
H 107.852491752 5.0 10.0 21.0 15 10
E 107.897708826 100.0 17.0 30.0 15 10
H 107.902097882 5.0 10.0 28.0 15 10
E 107.956398016 95.0 18.0 33.0 15 10
H 107.960100330 4.0 11.0 42.0 15 10
E 108.025400312 91.0 18.0 35.0 15 10
H 108.028912940 4.0 11.0 46.0 15 10
E 108.074402398 86.0 18.0 34.0 15 10
H 108.077918092 4.0 10.0 41.0 15 10
E 108.123519102 81.0 18.0 33.0 15 10
H 108.127419992 4.0 9.0 38.0 15 10
E 108.182207466 76.0 19.0 34.0 15 10
H 108.185811038 4.0 9.0 37.0 15 10
E 108.231209748 72.0 20.0 35.0 15 10
H 108.234814524 4.0 9.0 37.0 15 10
E 108.280211848 67.0 22.0 36.0 15 10
H 108.283814006 4.0 9.0 38.0 15 10
E 108.329328608 63.0 26.0 35.0 15 10
H 108.333250204 4.0 8.0 39.0 15 10
E 108.388016916 61.0 30.0 35.0 15 10
H 108.391737206 4.0 8.0 41.0 15 10
E 108.437018946 60.0 31.0 38.0 15 10
H 108.440770554 4.0 7.0 47.0 15 10
E 108.486021228 59.0 30.0 41.0 15 10
H 108.489625668 4.0 7.0 55.0 15 10
E 108.535887212 56.0 30.0 45.0 15 10
H 108.539608468 4.0 7.0 60.0 15 10
E 108.593826226 51.0 33.0 48.0 15 10
H 108.597526888 4.0 7.0 62.0 15 10
E 108.642828550 47.0 38.0 48.0 15 10
H 108.646430736 3.0 7.0 63.0 15 10
E 108.691830622 45.0 42.0 49.0 15 10
H 108.695432696 4.0 7.0 63.0 15 10
E 108.740947060 43.0 45.0 51.0 15 10
H 108.744895928 3.0 8.0 64.0 15 10
E 108.799635564 42.0 48.0 56.0 15 10
H 108.803240760 4.0 8.0 64.0 15 10
E 108.848637986 41.0 50.0 60.0 15 10
H 108.852359060 4.0 8.0 65.0 15 10
E 108.897640212 39.0 49.0 64.0 15 10
H 108.901342442 3.0 8.0 66.0 15 10
E 108.946756594 35.0 50.0 66.0 15 10
H 108.950557916 3.0 9.0 65.0 15 10
E 109.025444958 31.0 56.0 64.0 15 10
H 109.029049384 3.0 9.0 62.0 15 10
E 109.074447212 29.0 59.0 63.0 15 10
H 109.078094772 4.0 9.0 58.0 15 10
E 109.123449536 29.0 57.0 63.0 15 10
H 109.127054662 3.0 10.0 55.0 15 10
E 109.172565960 29.0 59.0 62.0 15 10
H 109.176171002 3.0 10.0 54.0 15 10
E 109.231254380 29.0 65.0 60.0 15 10
H 109.234858442 3.0 11.0 55.0 15 10
E 109.280256914 29.0 67.0 58.0 15 10
H 109.283949764 3.0 12.0 57.0 15 10
E 109.329259014 29.0 64.0 60.0 15 10
H 109.333011602 3.0 12.0 58.0 15 10
E 109.378375340 29.0 61.0 68.0 15 10
H 109.381979346 3.0 12.0 58.0 15 10
E 109.437063858 27.0 59.0 75.0 15 10
H 109.440667164 3.0 13.0 58.0 15 10
E 109.486066098 24.0 60.0 72.0 15 10
H 109.489669544 4.0 13.0 57.0 15 10
E 109.535068352 23.0 61.0 65.0 15 10
H 109.538760894 3.0 14.0 57.0 15 10
E 109.584184846 23.0 63.0 58.0 15 10
H 109.587922412 3.0 14.0 56.0 15 10
E 109.642873266 23.0 64.0 51.0 15 10
H 109.646477860 3.0 14.0 56.0 15 10
E 109.691875492 23.0 63.0 46.0 15 10
H 109.695480408 3.0 14.0 60.0 15 10
E 109.740877788 25.0 65.0 42.0 15 10
H 109.744481360 3.0 14.0 68.0 15 10
E 109.789994254 27.0 69.0 39.0 15 10
H 109.793687454 3.0 14.0 75.0 15 10
E 109.848682716 32.0 74.0 36.0 15 10
H 109.852389076 3.0 14.0 83.0 15 10
E 109.897684816 36.0 76.0 36.0 15 10
H 109.901289312 3.0 14.0 89.0 15 10
E 109.946687084 41.0 76.0 39.0 15 10
H 109.950291706 3.0 14.0 95.0 15 10
E 110.015803634 44.0 72.0 41.0 15 10
H 110.019318642 3.0 15.0 99.0 15 10
E 110.074492138 47.0 68.0 45.0 15 10
H 110.078093330 3.0 17.0 100.0 15 10
E 110.123494224 48.0 66.0 48.0 15 10
H 110.127200458 3.0 19.0 100.0 15 10
E 110.172496632 48.0 66.0 44.0 15 10
H 110.176098776 3.0 20.0 100.0 15 10
E 110.221613238 49.0 66.0 40.0 15 10
H 110.225217342 3.0 21.0 100.0 15 10
E 110.280301378 53.0 65.0 36.0 15 10
H 110.283904502 3.0 21.0 100.0 15 10
E 110.329303758 56.0 63.0 33.0 15 10
H 110.332996832 3.0 20.0 100.0 15 10
E 110.378306138 60.0 62.0 29.0 15 10
H 110.382012106 3.0 19.0 100.0 15 10
E 110.427422436 64.0 60.0 26.0 15 10
H 110.431027674 3.0 18.0 99.0 15 10
E 110.486110870 69.0 61.0 23.0 15 10
H 110.489715576 3.0 16.0 90.0 15 10
E 110.535113124 75.0 64.0 21.0 15 10
H 110.538718124 4.0 15.0 85.0 15 10
E 110.584115392 80.0 68.0 19.0 15 10
H 110.587809432 3.0 14.0 79.0 15 10
E 110.634078774 85.0 70.0 17.0 15 10
H 110.637680148 3.0 13.0 75.0 15 10
E 110.691920222 91.0 66.0 15.0 15 10
H 110.695525600 3.0 13.0 69.0 15 10
E 110.740922532 95.0 61.0 14.0 15 10
H 110.744614780 3.0 12.0 62.0 15 10
E 110.789924786 100.0 59.0 13.0 15 10
H 110.793714684 3.0 11.0 55.0 15 10
E 110.839041322 103.0 58.0 13.0 15 10
H 110.842731008 4.0 12.0 50.0 15 10
E 110.897729588 108.0 55.0 14.0 15 10
H 110.901422844 4.0 12.0 46.0 15 10
E 110.946732080 111.0 50.0 13.0 15 10
H 110.950424888 4.0 14.0 42.0 15 10
E 111.015734026 114.0 46.0 12.0 15 10
H 111.019453812 4.0 16.0 39.0 15 10
E 111.064850646 116.0 41.0 11.0 15 10
H 111.068555606 4.0 18.0 37.0 15 10
E 111.123539136 118.0 36.0 10.0 15 10
H 111.127319108 4.0 19.0 33.0 15 10
E 111.172541334 117.0 33.0 10.0 15 10
H 111.176320606 4.0 19.0 30.0 15 10
E 111.221543658 118.0 29.0 9.0 15 10
H 111.225146698 4.0 22.0 26.0 15 10
E 111.270660390 118.0 28.0 9.0 15 10
H 111.274408316 4.0 24.0 23.0 15 10
E 111.329348446 118.0 28.0 8.0 15 10
H 111.333055800 5.0 24.0 19.0 15 10
E 111.378350602 118.0 26.0 8.0 15 10
H 111.381955364 6.0 24.0 17.0 15 10
E 111.427352996 117.0 26.0 8.0 15 10
H 111.430959018 6.0 23.0 15.0 15 10
E 111.476469742 118.0 26.0 7.0 15 10
H 111.480075470 6.0 21.0 14.0 15 10
E 111.535157924 118.0 25.0 7.0 15 10
H 111.538924806 6.0 19.0 12.0 15 10
E 111.584160122 118.0 25.0 7.0 15 10
H 111.587869268 6.0 18.0 11.0 15 10
E 111.633162572 118.0 26.0 7.0 15 10
H 111.636768496 6.0 17.0 10.0 15 10
E 111.682278254 118.0 26.0 7.0 15 10
H 111.685882218 6.0 15.0 9.0 15 10
E 111.740967402 118.0 27.0 8.0 15 10
H 111.744570526 6.0 13.0 8.0 15 10
E 111.789969404 118.0 28.0 8.0 15 10
H 111.793736104 6.0 13.0 7.0 15 10
E 111.838971658 118.0 26.0 8.0 15 10
H 111.842678018 6.0 12.0 7.0 15 10
E 111.888087802 119.0 25.0 7.0 15 10
H 111.891691080 6.0 12.0 7.0 15 10
E 111.946776894 118.0 23.0 8.0 15 10
H 111.950381978 6.0 11.0 8.0 15 10
E 112.015778840 118.0 23.0 9.0 15 10
H 112.019294968 6.0 11.0 10.0 15 10
E 112.064781304 116.0 22.0 12.0 15 10
H 112.068634762 6.0 12.0 13.0 15 10
E 112.113897098 114.0 22.0 16.0 15 10
H 112.117828508 6.0 12.0 17.0 15 10
E 112.172586232 113.0 22.0 19.0 15 10
H 112.176280048 6.0 13.0 19.0 15 10
E 112.221588402 111.0 20.0 22.0 15 10
H 112.225281756 6.0 13.0 19.0 15 10
E 112.270590684 110.0 19.0 26.0 15 10
H 112.274282834 6.0 12.0 20.0 15 10
E 112.319706842 108.0 19.0 31.0 15 10
H 112.323497244 6.0 12.0 22.0 15 10
E 112.378395542 104.0 19.0 38.0 15 10
H 112.382187106 6.0 11.0 24.0 15 10
E 112.427397852 98.0 23.0 40.0 15 10
H 112.431003300 5.0 11.0 25.0 15 10
E 112.476400064 93.0 27.0 39.0 15 10
H 112.480005442 5.0 10.0 29.0 15 10
E 112.525516390 89.0 28.0 40.0 15 10
H 112.529121376 4.0 10.0 33.0 15 10
E 112.584204852 85.0 27.0 43.0 15 10
H 112.587926598 4.0 10.0 35.0 15 10
E 112.633207036 80.0 28.0 45.0 15 10
H 112.636910204 4.0 10.0 37.0 15 10
E 112.682209346 75.0 31.0 46.0 15 10
H 112.685814304 4.0 10.0 39.0 15 10
E 112.732074588 71.0 35.0 43.0 15 10
H 112.735794500 4.0 9.0 41.0 15 10
E 112.790014302 68.0 36.0 44.0 15 10
H 112.793764244 4.0 9.0 44.0 15 10
E 112.839016542 67.0 36.0 47.0 15 10
H 112.842620702 4.0 10.0 46.0 15 10
E 112.888018740 64.0 38.0 50.0 15 10
E 113.123628624 55.0 62.0 60.0 15 15
H 113.127232126 4.0 11.0 64.0 15 15
E 113.182545356 54.0 61.0 69.0 15 15
H 113.186296894 3.0 12.0 67.0 15 15
E 113.241233972 53.0 58.0 80.0 15 15
H 113.244839518 3.0 12.0 73.0 15 15
E 113.290236310 48.0 55.0 83.0 15 15
H 113.293839770 3.0 12.0 76.0 15 15
E 113.339238368 42.0 54.0 82.0 15 15
H 113.342844236 4.0 13.0 81.0 15 15
E 113.388354512 36.0 55.0 78.0 15 15
H 113.392049140 3.0 14.0 86.0 15 15
E 113.447043408 31.0 58.0 73.0 15 15
H 113.450746184 3.0 15.0 91.0 15 15
E 113.496045732 29.0 60.0 71.0 15 15
H 113.499650018 4.0 16.0 96.0 15 15
E 113.545047860 28.0 62.0 72.0 15 15
H 113.548651852 3.0 18.0 100.0 15 15
E 113.594164032 28.0 66.0 75.0 15 15
H 113.597768318 3.0 21.0 100.0 15 15
E 113.652852928 28.0 66.0 84.0 15 15
H 113.656547290 3.0 22.0 100.0 15 15
E 113.701855014 26.0 64.0 92.0 15 15
H 113.705556572 4.0 22.0 100.0 15 15
E 113.750857198 21.0 62.0 100.0 15 15
H 113.754637030 3.0 21.0 100.0 15 15
E 113.799973748 14.0 64.0 100.0 15 15
H 113.803754700 3.0 20.0 100.0 15 15
E 113.858662280 9.0 68.0 100.0 15 15
H 113.862353842 4.0 20.0 100.0 15 15
E 113.907664506 6.0 72.0 100.0 15 15
H 113.911472268 4.0 24.0 100.0 15 15
E 113.956666662 4.0 75.0 100.0 15 15
H 113.960478106 4.0 28.0 100.0 15 15
E 114.025782918 4.0 77.0 100.0 15 15
H 114.029386224 4.0 29.0 92.0 15 15
E 114.084471660 4.0 81.0 86.0 15 15
H 114.087898328 4.0 28.0 82.0 15 15
E 114.133473956 5.0 86.0 76.0 15 15
H 114.136991120 4.0 28.0 75.0 15 15
E 114.182476140 7.0 90.0 69.0 15 15
H 114.186108272 4.0 28.0 68.0 15 15
E 114.231592312 10.0 91.0 62.0 15 15
H 114.235299064 4.0 28.0 61.0 15 15
E 114.290281194 16.0 90.0 54.0 15 15
H 114.293884766 4.0 26.0 53.0 15 15
E 114.339283266 21.0 89.0 48.0 15 15
H 114.342885214 4.0 24.0 48.0 15 15
E 114.388285534 28.0 85.0 43.0 15 15
H 114.391891024 4.0 23.0 44.0 15 15
E 114.437401734 34.0 84.0 40.0 15 15
H 114.441123396 4.0 24.0 40.0 15 15
E 114.496090518 42.0 88.0 36.0 15 15
H 114.499791768 4.0 26.0 34.0 15 15
E 114.545092660 48.0 92.0 33.0 15 15
H 114.548696358 4.0 27.0 31.0 15 15
E 114.594094942 54.0 96.0 30.0 15 15
H 114.597699158 5.0 27.0 29.0 15 15
E 114.643211240 60.0 97.0 28.0 15 15
H 114.646816016 6.0 26.0 26.0 15 15
E 114.701899898 67.0 97.0 24.0 15 15
H 114.705662944 6.0 25.0 23.0 15 15
E 114.750902110 73.0 97.0 22.0 15 15
H 114.754602828 6.0 25.0 21.0 15 15
E 114.799904238 79.0 98.0 20.0 15 15
H 114.803506704 6.0 27.0 20.0 15 15
E 114.849770530 84.0 98.0 18.0 15 15
H 114.853533352 6.0 29.0 19.0 15 15
E 114.907709362 90.0 96.0 16.0 15 15
H 114.911410220 6.0 28.0 24.0 15 15
E 114.956711406 95.0 94.0 15.0 15 15
H 114.960317484 6.0 27.0 25.0 15 15
E 115.025713758 100.0 91.0 14.0 15 15
H 115.029318030 6.0 28.0 23.0 15 15
E 115.074830448 104.0 87.0 13.0 15 15
H 115.078434748 6.0 28.0 22.0 15 15
E 115.133518658 109.0 80.0 12.0 15 15
H 115.137370898 6.0 28.0 20.0 15 15
E 115.182521164 113.0 74.0 11.0 15 15
H 115.186312028 6.0 29.0 19.0 15 15
E 115.231523068 116.0 67.0 10.0 15 15
H 115.235211886 6.0 28.0 18.0 15 15
E 115.280639534 119.0 61.0 10.0 15 15
H 115.284332398 6.0 28.0 17.0 15 15
E 115.339328136 123.0 55.0 9.0 15 15
H 115.342843718 6.0 27.0 15.0 15 15
E 115.388330390 124.0 50.0 10.0 15 15
H 115.392181846 6.0 25.0 14.0 15 15
E 115.437332616 124.0 47.0 10.0 15 15
H 115.441127708 6.0 24.0 13.0 15 15
