device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
E 7835.097734266 125.0 36.0 32.0 10 20
H 7835.101412388 0.0 21.0 15.0 10 20
E 7835.156423596 125.0 37.0 32.0 10 20
H 7835.160190380 0.0 22.0 15.0 10 20
E 7835.205425710 125.0 36.0 32.0 10 20
H 7835.209319628 0.0 22.0 15.0 10 20
E 7835.254428006 125.0 36.0 31.0 10 20
H 7835.258308288 0.0 21.0 15.0 10 20
E 7835.303543548 125.0 36.0 31.0 10 20
H 7835.307310486 0.0 21.0 15.0 10 20
E 7835.362233102 125.0 36.0 31.0 10 20
H 7835.366000082 0.0 21.0 15.0 10 20
E 7835.411235244 125.0 35.0 31.0 10 20
H 7835.415002938 0.0 21.0 15.0 10 20
E 7835.460237442 125.0 35.0 32.0 10 20
H 7835.464131892 0.0 21.0 15.0 10 20
E 7835.509353082 125.0 36.0 32.0 10 20
H 7835.513232720 0.0 21.0 15.0 10 20
E 7835.568042426 125.0 36.0 32.0 10 20
H 7835.571808272 0.0 20.0 15.0 10 20
E 7835.617044624 125.0 37.0 32.0 10 20
H 7835.620811380 0.0 21.0 15.0 10 20
E 7835.666046892 125.0 37.0 32.0 10 20
H 7835.669810652 0.0 21.0 14.0 10 20
E 7835.715162406 125.0 36.0 32.0 10 20
H 7835.719057598 0.0 21.0 14.0 10 20
E 7835.773851820 125.0 36.0 32.0 10 20
H 7835.777731990 0.0 21.0 14.0 10 20
E 7835.822854144 125.0 37.0 32.0 10 20
H 7835.826621796 0.0 21.0 14.0 10 20
E 7835.871856300 125.0 37.0 32.0 10 20
H 7835.875623070 0.0 22.0 13.0 10 20
E 7835.920971954 125.0 37.0 32.0 10 20
H 7835.924737870 0.0 21.0 14.0 10 20
E 7835.979661200 125.0 36.0 31.0 10 20
H 7836.003557344 0.0 21.0 14.0 10 20
E 7836.048663468 125.0 36.0 31.0 10 20
H 7836.052455060 0.0 21.0 14.0 10 20
E 7836.097665610 125.0 36.0 32.0 10 20
H 7836.101343004 0.0 21.0 14.0 10 20
E 7836.146781460 125.0 37.0 32.0 10 20
H 7836.150548832 0.0 21.0 14.0 10 20
E 7836.205470552 125.0 37.0 31.0 10 20
H 7836.209236510 0.0 21.0 14.0 10 20
E 7836.254472862 125.0 37.0 31.0 10 20
H 7836.258369090 0.0 21.0 14.0 10 20
E 7836.303475074 125.0 37.0 31.0 10 20
H 7836.307354306 0.0 21.0 15.0 10 20
E 7836.352590630 125.0 37.0 31.0 10 20
H 7836.356357400 0.0 21.0 15.0 10 20
E 7836.411280002 125.0 36.0 31.0 10 20
H 7836.415046226 0.0 21.0 15.0 10 20
E 7836.460282186 125.0 36.0 31.0 10 20
H 7836.464047472 0.0 21.0 15.0 10 20
E 7836.509284608 125.0 36.0 31.0 10 20
H 7836.513179100 0.0 21.0 15.0 10 20
E 7836.558399954 125.0 36.0 31.0 10 20
H 7836.562280964 0.0 22.0 14.0 10 20
E 7836.617089354 125.0 37.0 31.0 10 20
H 7836.620856544 0.0 22.0 14.0 10 20
E 7836.666091650 125.0 37.0 31.0 10 20
H 7836.669857748 0.0 22.0 15.0 10 20
E 7836.715094016 125.0 37.0 31.0 10 20
H 7836.718859302 0.0 23.0 15.0 10 20
E 7836.765084334 125.0 38.0 32.0 10 20
H 7836.768950644 0.0 23.0 15.0 10 20
E 7836.822898734 125.0 37.0 32.0 10 20
H 7836.826665700 0.0 23.0 15.0 10 20
E 7836.871901100 125.0 37.0 32.0 10 20
H 7836.875779996 0.0 23.0 14.0 10 20
E 7836.920903242 125.0 36.0 31.0 10 20
H 7836.924798084 0.0 24.0 14.0 10 20
E 7836.970018728 125.0 36.0 31.0 10 20
H 7836.973784168 1.0 24.0 13.0 10 20
E 7837.048708212 125.0 36.0 32.0 10 20
H 7837.052386180 1.0 23.0 14.0 10 20
E 7837.097710494 125.0 36.0 32.0 10 20
H 7837.101387846 1.0 23.0 14.0 10 20
E 7837.146712734 125.0 36.0 32.0 10 20
H 7837.150608710 1.0 23.0 14.0 10 20
E 7837.195828248 125.0 36.0 32.0 10 20
H 7837.199723790 1.0 24.0 14.0 10 20
E 7837.254517648 125.0 36.0 32.0 10 20
H 7837.258282472 1.0 23.0 14.0 10 20
E 7837.303519888 125.0 36.0 32.0 10 20
H 7837.307286434 1.0 23.0 14.0 10 20
E 7837.352522240 125.0 36.0 32.0 10 20
H 7837.356289528 1.0 23.0 15.0 10 20
E 7837.401637600 125.0 36.0 32.0 10 20
H 7837.405532708 1.0 23.0 15.0 10 20
E 7837.460327112 125.0 36.0 31.0 10 20
H 7837.464222122 1.0 23.0 15.0 10 20
E 7837.509329226 125.0 36.0 31.0 10 20
H 7837.513095492 1.0 23.0 15.0 10 20
E 7837.558331424 125.0 36.0 31.0 10 20
H 7837.562099230 1.0 23.0 15.0 10 20
E 7837.607447008 125.0 36.0 31.0 10 20
H 7837.611212798 1.0 23.0 15.0 10 20
E 7837.666136394 125.0 36.0 31.0 10 20
H 7837.670033000 1.0 23.0 15.0 10 20
E 7837.715138634 125.0 36.0 31.0 10 20
H 7837.719035002 1.0 24.0 15.0 10 20
E 7837.764140874 125.0 36.0 32.0 10 20
H 7837.767907462 1.0 23.0 15.0 10 20
E 7837.813256472 125.0 37.0 32.0 10 20
H 7837.817024082 1.0 23.0 15.0 10 20
E 7837.871945872 125.0 37.0 32.0 10 20
H 7837.875712978 1.0 23.0 15.0 10 20
E 7837.920948028 125.0 37.0 33.0 10 20
H 7837.924843080 1.0 23.0 15.0 10 20
E 7837.969950282 125.0 36.0 33.0 10 20
H 7837.973845278 1.0 23.0 15.0 10 20
E 7838.039065810 125.0 36.0 33.0 10 20
H 7838.042742420 1.0 23.0 15.0 10 20
E 7838.097755182 125.0 36.0 32.0 10 20
H 7838.101433276 1.0 23.0 15.0 10 20
E 7838.146757492 125.0 37.0 32.0 10 20
H 7838.150525172 1.0 23.0 16.0 10 20
E 7838.195759606 125.0 37.0 31.0 10 20
H 7838.199652852 1.0 23.0 16.0 10 20
E 7838.244875190 125.0 37.0 31.0 10 20
H 7838.248770704 1.0 23.0 16.0 10 20
E 7838.303564562 125.0 37.0 30.0 10 20
H 7838.307331192 1.0 22.0 16.0 10 20
E 7838.352566928 125.0 36.0 30.0 10 20
H 7838.356333852 1.0 22.0 16.0 10 20
E 7838.401568958 125.0 36.0 31.0 10 20
H 7838.405335658 1.0 22.0 16.0 10 20
E 7838.450684766 125.0 36.0 31.0 10 20
H 7838.454580462 1.0 22.0 15.0 10 20
E 7838.509373998 125.0 36.0 31.0 10 20
H 7838.513268210 1.0 23.0 15.0 10 20
E 7838.558376420 125.0 35.0 31.0 10 20
H 7838.562143554 1.0 23.0 15.0 10 20
E 7838.607378394 125.0 35.0 31.0 10 20
H 7838.611145388 1.0 23.0 15.0 10 20
E 7838.656494090 125.0 36.0 31.0 10 20
H 7838.660260440 1.0 22.0 15.0 10 20
E 7838.715183770 125.0 36.0 31.0 10 20
H 7838.719079550 1.0 22.0 15.0 10 20
E 7838.764185646 125.0 36.0 31.0 10 20
H 7838.768082336 1.0 23.0 16.0 10 20
E 7838.813187858 125.0 36.0 31.0 10 20
H 7838.816956322 1.0 23.0 16.0 10 20
E 7838.863050426 125.0 36.0 31.0 10 20
H 7838.867046068 1.0 23.0 16.0 10 20
E 7838.920992744 125.0 36.0 32.0 10 20
H 7838.924887852 1.0 23.0 16.0 10 20
