device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
H 481.193729914 45.0 61.0 30.0 15 30
E 481.239319360 85.0 13.0 8.0 15 30
H 481.242878412 51.0 57.0 29.0 15 30
E 481.288321446 85.0 13.0 8.0 15 30
H 481.291735668 56.0 54.0 28.0 15 30
E 481.337437660 85.0 13.0 8.0 15 30
H 481.340952892 61.0 55.0 27.0 15 30
E 481.396126472 85.0 13.0 8.0 15 30
E 481.660738722 85.0 12.0 7.0 15 35
H 481.664152384 96.0 67.0 26.0 15 35
E 481.709740920 85.0 12.0 7.0 15 35
H 481.713299538 98.0 65.0 26.0 15 35
E 481.758854768 85.0 12.0 7.0 15 35
H 481.762269746 98.0 64.0 25.0 15 35
E 481.817545890 85.0 12.0 7.0 15 35
H 481.821048648 98.0 62.0 24.0 15 35
E 481.866548032 85.0 12.0 7.0 15 35
H 481.869962324 98.0 60.0 24.0 15 35
E 481.915550328 85.0 12.0 7.0 15 35
H 481.918965166 98.0 58.0 25.0 15 35
E 481.964664890 85.0 12.0 7.0 15 35
H 481.968224558 98.0 55.0 25.0 15 35
E 482.043355046 85.0 13.0 7.0 15 35
H 482.046680158 98.0 54.0 25.0 15 35
E 482.092357510 85.0 13.0 7.0 15 35
H 482.095771340 98.0 53.0 25.0 15 35
E 482.141359666 85.0 13.0 7.0 15 35
H 482.144774462 98.0 52.0 26.0 15 35
E 482.190474508 85.0 13.0 7.0 15 35
H 482.193888492 98.0 52.0 26.0 15 35
E 482.249164538 85.0 13.0 7.0 15 35
H 482.252725424 98.0 51.0 25.0 15 35
E 482.298166708 85.0 13.0 7.0 15 35
H 482.301580972 98.0 47.0 25.0 15 35
E 482.347169256 85.0 13.0 7.0 15 35
H 482.350670810 98.0 43.0 25.0 15 35
E 482.396283846 85.0 13.0 7.0 15 35
H 482.399699174 97.0 39.0 26.0 15 35
E 482.454973988 85.0 13.0 7.0 15 35
H 482.458388028 97.0 36.0 29.0 15 35
E 482.503976158 85.0 13.0 7.0 15 35
H 482.507535644 97.0 36.0 31.0 15 35
E 482.552978468 85.0 14.0 8.0 15 35
H 482.556393544 96.0 35.0 33.0 15 35
E 482.602093142 85.0 15.0 8.0 15 35
H 482.605634680 96.0 33.0 36.0 15 35
E 482.660783368 85.0 15.0 8.0 15 35
H 482.664196848 95.0 34.0 49.0 15 35
E 482.709785650 85.0 16.0 8.0 15 35
H 482.713199004 95.0 35.0 61.0 15 35
E 482.758787834 85.0 16.0 8.0 15 35
H 482.762348706 95.0 36.0 74.0 15 35
E 482.808653104 85.0 17.0 8.0 15 35
H 482.812066108 92.0 37.0 88.0 15 35
E 482.866592734 85.0 17.0 8.0 15 35
H 482.870006648 85.0 37.0 98.0 15 35
E 482.915594988 85.0 17.0 8.0 15 35
H 482.919153102 78.0 35.0 97.0 15 35
E 482.964597256 85.0 17.0 8.0 15 35
H 482.968012080 71.0 33.0 94.0 15 35
E 483.033711944 85.0 16.0 8.0 15 35
H 483.037135616 64.0 31.0 91.0 15 35
E 483.092402338 85.0 16.0 8.0 15 35
H 483.095727828 56.0 29.0 84.0 15 35
E 483.141404578 85.0 16.0 8.0 15 35
H 483.144819374 50.0 27.0 79.0 15 35
E 483.190406678 85.0 15.0 8.0 15 35
H 483.193960718 44.0 26.0 75.0 15 35
E 483.239521478 85.0 15.0 8.0 15 35
H 483.242935364 39.0 24.0 74.0 15 35
E 483.298211438 85.0 15.0 8.0 15 35
H 483.301724766 33.0 24.0 74.0 15 35
E 483.347213958 85.0 14.0 8.0 15 35
H 483.350628726 28.0 24.0 72.0 15 35
E 483.396216058 85.0 14.0 8.0 15 35
H 483.399630476 24.0 22.0 70.0 15 35
E 483.445330844 85.0 14.0 8.0 15 35
H 483.448890750 20.0 22.0 66.0 15 35
E 483.504021070 85.0 13.0 8.0 15 35
H 483.507433374 15.0 21.0 63.0 15 35
E 483.553023366 85.0 12.0 8.0 15 35
H 483.556535014 12.0 21.0 63.0 15 35
E 483.602025606 85.0 12.0 9.0 15 35
H 483.605437868 8.0 22.0 66.0 15 35
E 483.651141638 85.0 13.0 9.0 15 35
H 483.654557036 4.0 21.0 67.0 15 35
E 483.709830520 85.0 13.0 9.0 15 35
H 483.713389026 3.0 20.0 67.0 15 35
E 483.758832704 85.0 14.0 9.0 15 35
H 483.762247122 3.0 20.0 68.0 15 35
E 483.807835154 85.0 15.0 9.0 15 35
H 483.811337870 3.0 19.0 66.0 15 35
E 483.856951928 85.0 15.0 9.0 15 35
H 483.860367438 3.0 18.0 64.0 15 35
E 483.915639746 85.0 16.0 9.0 15 35
H 483.919054416 3.0 17.0 61.0 15 35
E 483.964642084 85.0 15.0 9.0 15 35
H 483.968201038 3.0 16.0 58.0 15 35
E 484.033644436 85.0 15.0 9.0 15 35
H 484.036967700 3.0 17.0 54.0 15 35
E 484.082761518 85.0 15.0 9.0 15 35
H 484.086212350 4.0 17.0 50.0 15 35
E 484.141449336 85.0 15.0 9.0 15 35
H 484.144862172 4.0 18.0 46.0 15 35
E 484.190451478 85.0 15.0 9.0 15 35
H 484.193866092 4.0 19.0 43.0 15 35
E 484.239453760 85.0 14.0 9.0 15 35
H 484.243013638 5.0 23.0 41.0 15 35
E 484.288570912 85.0 14.0 9.0 15 35
H 484.291985274 5.0 28.0 39.0 15 35
E 484.347258730 85.0 13.0 9.0 15 35
H 484.350817628 6.0 29.0 38.0 15 35
E 484.396260802 85.0 12.0 9.0 15 35
H 484.399675080 6.0 31.0 37.0 15 35
E 484.445262958 85.0 13.0 9.0 15 35
H 484.448677712 6.0 34.0 37.0 15 35
E 484.494379690 85.0 13.0 9.0 15 35
H 484.497939918 6.0 39.0 39.0 15 35
E 484.553067886 85.0 14.0 9.0 15 35
H 484.556482052 6.0 47.0 43.0 15 35
E 484.602070322 85.0 15.0 9.0 15 35
H 484.605627750 6.0 55.0 44.0 15 35
E 484.651072478 85.0 15.0 9.0 15 35
H 484.654487652 6.0 61.0 42.0 15 35
E 484.700189000 85.0 15.0 9.0 15 35
H 484.703600520 10.0 67.0 42.0 15 35
E 484.758877504 85.0 15.0 9.0 15 35
H 484.762434414 17.0 75.0 44.0 15 35
E 484.807879534 85.0 15.0 9.0 15 35
H 484.811293182 23.0 78.0 44.0 15 35
E 484.856881858 85.0 15.0 9.0 15 35
H 484.860399470 30.0 79.0 42.0 15 35
E 484.906748094 85.0 15.0 8.0 15 35
H 484.910307118 38.0 77.0 41.0 15 35
E 484.964686954 85.0 15.0 9.0 15 35
H 484.968102044 47.0 73.0 39.0 15 35
E 485.033688970 85.0 16.0 9.0 15 35
H 485.037011562 54.0 76.0 37.0 15 35
E 485.082691294 85.0 16.0 9.0 15 35
H 485.086162328 61.0 83.0 36.0 15 35
E 485.131807886 85.0 16.0 9.0 15 35
H 485.135222570 70.0 92.0 36.0 15 35
E 485.190496432 85.0 16.0 9.0 15 35
H 485.194008108 83.0 100.0 35.0 15 35
E 485.239498462 85.0 16.0 9.0 15 35
H 485.242912922 93.0 100.0 34.0 15 35
E 485.288500660 85.0 15.0 9.0 15 35
H 485.291914672 100.0 100.0 33.0 15 35
E 485.337615992 85.0 15.0 9.0 15 35
H 485.341174834 100.0 100.0 31.0 15 35
E 485.396305756 85.0 15.0 9.0 15 35
H 485.399715848 99.0 100.0 29.0 15 35
E 485.445307856 85.0 15.0 9.0 15 35
H 485.448810950 99.0 100.0 28.0 15 35
E 485.494310236 85.0 14.0 10.0 15 35
H 485.497901362 99.0 100.0 26.0 15 35
E 485.543425358 85.0 14.0 9.0 15 35
H 485.546840742 99.0 100.0 25.0 15 35
E 485.602115038 85.0 14.0 10.0 15 35
H 485.605849286 99.0 94.0 27.0 15 35
E 485.651117138 85.0 15.0 10.0 15 35
H 485.654706206 99.0 88.0 28.0 15 35
E 485.700119476 85.0 15.0 10.0 15 35
H 485.703797430 99.0 83.0 30.0 15 35
E 485.749234892 85.0 15.0 10.0 15 35
H 485.752825976 99.0 77.0 32.0 15 35
E 485.807924446 85.0 15.0 10.0 15 35
H 485.811515082 99.0 71.0 34.0 15 35
E 485.856926812 85.0 15.0 10.0 15 35
H 485.860663454 99.0 68.0 35.0 15 35
E 485.905928884 85.0 16.0 10.0 15 35
H 485.909519716 99.0 67.0 35.0 15 35
E 485.955044034 85.0 16.0 10.0 15 35
H 485.958722226 99.0 65.0 34.0 15 35
E 486.033733812 85.0 16.0 10.0 15 35
H 486.037233210 99.0 61.0 33.0 15 35
E 486.082736332 85.0 16.0 9.0 15 35
H 486.086062004 98.0 55.0 35.0 15 35
E 486.131738404 85.0 16.0 9.0 15 35
H 486.135298184 97.0 49.0 40.0 15 35
E 486.180853638 85.0 16.0 9.0 15 35
H 486.184267272 97.0 46.0 49.0 15 35
E 486.239543164 85.0 17.0 9.0 15 35
H 486.243101810 96.0 44.0 61.0 15 35
E 486.288545600 85.0 17.0 10.0 15 35
H 486.292135830 96.0 42.0 69.0 15 35
E 486.337547812 85.0 18.0 10.0 15 35
H 486.341138910 96.0 42.0 76.0 15 35
E 486.386663088 85.0 18.0 10.0 15 35
H 486.390399884 95.0 42.0 84.0 15 35
E 486.445352656 85.0 18.0 10.0 15 35
H 486.448943348 90.0 40.0 90.0 15 35
E 486.494354980 85.0 18.0 9.0 15 35
H 486.497864612 84.0 39.0 89.0 15 35
E 486.543357164 85.0 18.0 9.0 15 35
H 486.546772352 79.0 37.0 85.0 15 35
E 486.592472426 85.0 17.0 9.0 15 35
H 486.595887544 74.0 34.0 84.0 15 35
E 486.651162050 85.0 16.0 9.0 15 35
H 486.654721116 68.0 31.0 87.0 15 35
E 486.700164500 85.0 16.0 9.0 15 35
H 486.703573052 62.0 30.0 90.0 15 35
E 486.749166572 85.0 16.0 9.0 15 35
H 486.752678948 54.0 29.0 91.0 15 35
E 486.798281722 85.0 15.0 9.0 15 35
H 486.801696280 47.0 28.0 95.0 15 35
E 486.856971430 85.0 15.0 9.0 15 35
H 486.860385722 36.0 27.0 97.0 15 35
E 486.905973838 85.0 15.0 10.0 15 35
H 486.909708898 27.0 26.0 96.0 15 35
E 486.954976036 85.0 15.0 10.0 15 35
H 486.958566784 19.0 27.0 94.0 15 35
E 487.024937864 85.0 16.0 10.0 15 35
H 487.028631512 10.0 27.0 92.0 15 35
E 487.082780852 85.0 16.0 9.0 15 35
H 487.086194332 3.0 27.0 89.0 15 35
E 487.131783274 85.0 17.0 9.0 15 35
H 487.135198168 3.0 28.0 85.0 15 35
E 487.180785472 85.0 17.0 9.0 15 35
H 487.184199330 3.0 26.0 80.0 15 35
E 487.229900622 85.0 16.0 9.0 15 35
H 487.233460430 3.0 24.0 76.0 15 35
E 487.288590344 85.0 16.0 9.0 15 35
H 487.292005210 3.0 22.0 72.0 15 35
E 487.337592514 85.0 16.0 8.0 15 35
H 487.341096000 3.0 21.0 68.0 15 35
E 487.386594796 85.0 15.0 8.0 15 35
H 487.390009004 3.0 20.0 64.0 15 35
E 487.435710044 85.0 15.0 8.0 15 35
H 487.439124770 3.0 18.0 61.0 15 35
E 487.494399682 85.0 15.0 9.0 15 35
H 487.497959868 3.0 16.0 58.0 15 35
E 487.543401880 85.0 14.0 9.0 15 35
H 487.546816116 3.0 15.0 56.0 15 35
E 487.592404148 85.0 14.0 9.0 15 35
H 487.595906696 3.0 14.0 52.0 15 35
E 487.641519340 85.0 14.0 9.0 15 35
H 487.644933954 3.0 13.0 50.0 15 35
E 487.700209258 85.0 14.0 9.0 15 35
H 487.703621352 3.0 12.0 47.0 15 35
E 487.749211456 85.0 15.0 9.0 15 35
H 487.752771810 3.0 12.0 46.0 15 35
E 487.798213472 85.0 15.0 9.0 15 35
H 487.801628534 3.0 11.0 44.0 15 35
E 487.847328776 85.0 15.0 8.0 15 35
H 487.850873520 4.0 12.0 43.0 15 35
E 487.906018596 85.0 14.0 8.0 15 35
E 488.190630622 85.0 16.0 9.0 15 40
H 488.194044396 6.0 49.0 38.0 15 40
E 488.239632946 85.0 16.0 9.0 15 40
H 488.243192950 6.0 53.0 39.0 15 40
E 488.288749076 85.0 16.0 9.0 15 40
H 488.292163648 6.0 59.0 40.0 15 40
E 488.347437902 85.0 16.0 10.0 15 40
H 488.351130584 10.0 69.0 39.0 15 40
E 488.396440072 85.0 15.0 9.0 15 40
H 488.399854336 17.0 74.0 38.0 15 40
E 488.445442186 85.0 15.0 9.0 15 40
H 488.448857430 24.0 82.0 37.0 15 40
E 488.494558596 85.0 14.0 9.0 15 40
H 488.498118586 33.0 87.0 37.0 15 40
E 488.553247226 85.0 15.0 9.0 15 40
H 488.556661882 45.0 87.0 34.0 15 40
E 488.602249522 85.0 15.0 9.0 15 40
H 488.605765020 55.0 88.0 33.0 15 40
E 488.651251720 85.0 16.0 9.0 15 40
H 488.654664136 66.0 86.0 32.0 15 40
E 488.700367584 85.0 16.0 9.0 15 40
H 488.703780532 76.0 87.0 31.0 15 40
E 488.759056466 85.0 15.0 9.0 15 40
H 488.762615644 87.0 96.0 30.0 15 40
E 488.808058804 85.0 15.0 9.0 15 40
H 488.811471164 98.0 100.0 29.0 15 40
E 488.857061100 85.0 15.0 10.0 15 40
H 488.860736324 99.0 100.0 28.0 15 40
E 488.906176642 85.0 15.0 10.0 15 40
H 488.909767110 99.0 100.0 27.0 15 40
E 488.964866098 85.0 15.0 9.0 15 40
H 488.968280516 99.0 100.0 26.0 15 40
E 489.033868282 85.0 15.0 9.0 15 40
H 489.037338882 99.0 100.0 25.0 15 40
E 489.082870480 85.0 15.0 9.0 15 40
H 489.086195438 99.0 100.0 24.0 15 40
E 489.132824356 85.0 14.0 9.0 15 40
H 489.136239152 99.0 100.0 23.0 15 40
E 489.190675310 85.0 14.0 9.0 15 40
H 489.194175702 99.0 93.0 23.0 15 40
E 489.239677634 85.0 14.0 9.0 15 40
H 489.243090134 99.0 85.0 22.0 15 40
E 489.288679804 85.0 13.0 9.0 15 40
H 489.292094544 99.0 79.0 21.0 15 40
E 489.337795640 85.0 14.0 9.0 15 40
H 489.341355448 99.0 75.0 21.0 15 40
E 489.396484732 85.0 14.0 9.0 15 40
H 489.399899444 99.0 68.0 22.0 15 40
E 489.445486972 85.0 14.0 9.0 15 40
H 489.448990220 99.0 63.0 25.0 15 40
E 489.494489338 85.0 14.0 9.0 15 40
H 489.497905380 99.0 59.0 28.0 15 40
E 489.543605174 85.0 14.0 8.0 15 40
H 489.547017674 99.0 55.0 29.0 15 40
E 489.602294140 85.0 13.0 9.0 15 40
H 489.605853122 99.0 49.0 32.0 15 40
E 489.651296310 85.0 14.0 9.0 15 40
H 489.654710420 98.0 45.0 34.0 15 40
E 489.700298704 85.0 14.0 9.0 15 40
H 489.703856146 97.0 41.0 37.0 15 40
E 489.749414274 85.0 15.0 9.0 15 40
H 489.752827054 97.0 37.0 40.0 15 40
E 489.808103562 85.0 15.0 9.0 15 40
H 489.811517084 96.0 34.0 46.0 15 40
E 489.857105788 85.0 15.0 9.0 15 40
H 489.860663888 96.0 32.0 51.0 15 40
E 489.906108112 85.0 16.0 9.0 15 40
H 489.909521270 96.0 30.0 57.0 15 40
E 489.955223864 85.0 16.0 9.0 15 40
H 489.958782650 96.0 29.0 62.0 15 40
E 490.033913012 85.0 16.0 9.0 15 40
H 490.037237816 96.0 30.0 68.0 15 40
E 490.082915126 85.0 15.0 9.0 15 40
H 490.086240504 96.0 31.0 70.0 15 40
E 490.131917464 85.0 15.0 9.0 15 40
H 490.135477748 96.0 31.0 75.0 15 40
E 490.181032950 85.0 15.0 9.0 15 40
H 490.184445436 92.0 32.0 80.0 15 40
E 490.239722518 85.0 15.0 10.0 15 40
H 490.243408564 87.0 31.0 86.0 15 40
E 490.288724590 85.0 15.0 10.0 15 40
H 490.292314736 81.0 31.0 87.0 15 40
E 490.337726998 85.0 15.0 10.0 15 40
H 490.341317438 76.0 29.0 85.0 15 40
E 490.386842484 85.0 15.0 10.0 15 40
H 490.390578496 71.0 28.0 88.0 15 40
E 490.445531814 85.0 15.0 11.0 15 40
H 490.449122716 63.0 26.0 95.0 15 40
E 490.494534082 85.0 15.0 11.0 15 40
H 490.498222298 55.0 25.0 97.0 15 40
E 490.543536504 85.0 14.0 10.0 15 40
H 490.547124872 46.0 25.0 97.0 15 40
E 490.592653110 85.0 13.0 10.0 15 40
H 490.596242500 37.0 24.0 98.0 15 40
E 490.651341250 85.0 13.0 10.0 15 40
H 490.655074602 26.0 24.0 97.0 15 40
E 490.700343532 85.0 13.0 10.0 15 40
H 490.703931354 18.0 25.0 97.0 15 40
E 490.749345926 85.0 13.0 10.0 15 40
H 490.753034674 9.0 25.0 98.0 15 40
E 490.798462728 85.0 13.0 10.0 15 40
H 490.802053574 3.0 25.0 97.0 15 40
E 490.857150630 85.0 13.0 10.0 15 40
H 490.860740300 2.0 24.0 91.0 15 40
E 490.906152758 85.0 13.0 10.0 15 40
H 490.909887874 2.0 24.0 85.0 15 40
E 490.955155222 85.0 13.0 10.0 15 40
H 490.958745060 2.0 23.0 82.0 15 40
E 491.024272136 85.0 12.0 10.0 15 40
H 491.027858446 2.0 22.0 79.0 15 40
E 491.082960024 85.0 12.0 9.0 15 40
H 491.086284646 2.0 21.0 76.0 15 40
E 491.131962264 85.0 12.0 9.0 15 40
H 491.135373098 2.0 20.0 75.0 15 40
E 491.180964546 85.0 12.0 9.0 15 40
H 491.184523402 3.0 19.0 74.0 15 40
E 491.230829018 85.0 12.0 9.0 15 40
H 491.234242162 4.0 19.0 72.0 15 40
E 491.288769362 85.0 12.0 9.0 15 40
H 491.292184074 4.0 22.0 69.0 15 40
E 491.337771658 85.0 12.0 9.0 15 40
H 491.341331410 4.0 24.0 65.0 15 40
E 491.386773898 85.0 12.0 9.0 15 40
H 491.390188582 4.0 24.0 61.0 15 40
E 491.435890742 85.0 13.0 10.0 15 40
H 491.439604396 4.0 25.0 56.0 15 40
E 491.494578994 85.0 13.0 10.0 15 40
H 491.498169560 5.0 28.0 51.0 15 40
E 491.543581178 85.0 14.0 9.0 15 40
H 491.546995918 5.0 32.0 48.0 15 40
E 491.592583376 85.0 14.0 9.0 15 40
H 491.596143618 6.0 38.0 44.0 15 40
E 491.641700206 85.0 14.0 9.0 15 40
H 491.645114078 6.0 44.0 42.0 15 40
E 491.700388220 85.0 13.0 9.0 15 40
H 491.703944682 6.0 49.0 39.0 15 40
E 491.749390502 85.0 13.0 9.0 15 40
H 491.752801560 6.0 55.0 39.0 15 40
E 491.798392658 85.0 13.0 9.0 15 40
H 491.801806992 9.0 63.0 40.0 15 40
E 491.847509670 85.0 13.0 9.0 15 40
H 491.851067840 14.0 69.0 40.0 15 40
E 491.906197726 85.0 12.0 9.0 15 40
H 491.909608392 21.0 75.0 39.0 15 40
E 491.955199966 85.0 13.0 9.0 15 40
H 491.958716416 28.0 76.0 38.0 15 40
E 492.024202164 85.0 13.0 8.0 15 40
H 492.027527864 36.0 74.0 36.0 15 40
E 492.073319148 85.0 13.0 8.0 15 40
H 492.076644890 43.0 71.0 34.0 15 40
E 492.132007246 85.0 14.0 8.0 15 40
H 492.135566606 52.0 72.0 31.0 15 40
E 492.181009164 85.0 13.0 8.0 15 40
H 492.184422644 60.0 78.0 30.0 15 40
E 492.230011544 85.0 13.0 9.0 15 40
H 492.233526678 69.0 89.0 30.0 15 40
E 492.279128486 85.0 13.0 9.0 15 40
H 492.282544038 80.0 100.0 29.0 15 40
E 492.337816416 85.0 13.0 9.0 15 40
H 492.341231828 92.0 100.0 27.0 15 40
E 492.386818768 85.0 14.0 9.0 15 40
H 492.390378800 99.0 100.0 27.0 15 40
E 492.435821050 85.0 14.0 9.0 15 40
H 492.439235510 99.0 100.0 27.0 15 40
E 492.484936578 85.0 13.0 9.0 15 40
H 492.488440568 99.0 100.0 26.0 15 40
E 492.543626020 85.0 13.0 9.0 15 40
H 492.547037806 99.0 100.0 23.0 15 40
E 492.592628218 85.0 13.0 9.0 15 40
H 492.596043826 99.0 100.0 21.0 15 40
E 492.641630346 85.0 13.0 9.0 15 40
H 492.645189706 99.0 94.0 20.0 15 40
E 492.690747288 85.0 13.0 9.0 15 40
H 492.694161720 99.0 87.0 18.0 15 40
E 492.749435344 85.0 13.0 9.0 15 40
H 492.752939040 99.0 80.0 17.0 15 40
E 492.798437542 85.0 13.0 9.0 15 40
H 492.801851932 99.0 76.0 16.0 15 40
E 492.847439796 85.0 13.0 9.0 15 40
H 492.850852380 99.0 70.0 15.0 15 40
E 492.896556598 85.0 12.0 9.0 15 40
H 492.900116854 99.0 65.0 15.0 15 40
E 492.955244752 85.0 12.0 9.0 15 40
H 492.958659744 99.0 60.0 14.0 15 40
E 493.024247020 85.0 12.0 9.0 15 40
H 493.027660290 99.0 56.0 14.0 15 40
E 493.073249288 85.0 13.0 9.0 15 40
H 493.076574946 99.0 52.0 13.0 15 40
E 493.122365754 85.0 13.0 9.0 15 40
H 493.125778576 99.0 48.0 13.0 15 40
E 493.181054020 85.0 13.0 9.0 15 40
H 493.184611994 99.0 42.0 12.0 15 40
E 493.230056302 85.0 13.0 9.0 15 40
H 493.233468732 99.0 38.0 12.0 15 40
E 493.279058542 85.0 13.0 9.0 15 40
H 493.282561146 99.0 34.0 15.0 15 40
E 493.328920466 85.0 13.0 10.0 15 40
H 493.332976672 98.0 33.0 26.0 15 40
E 493.386863624 85.0 13.0 10.0 15 40
H 493.390454750 96.0 33.0 42.0 15 40
E 493.435865640 85.0 14.0 11.0 15 40
H 493.439456584 96.0 32.0 51.0 15 40
E 493.484868076 85.0 15.0 12.0 15 40
H 493.488603724 96.0 34.0 58.0 15 40
E 493.533984822 85.0 16.0 12.0 15 40
H 493.537575738 96.0 36.0 68.0 15 40
E 493.592672836 85.0 15.0 12.0 15 40
H 493.596361794 96.0 38.0 82.0 15 40
E 493.641675146 85.0 15.0 12.0 15 40
H 493.645266062 92.0 37.0 87.0 15 40
E 493.690677288 85.0 15.0 12.0 15 40
H 493.694267574 87.0 36.0 92.0 15 40
E 493.739794118 85.0 15.0 12.0 15 40
H 493.743531152 81.0 35.0 96.0 15 40
E 493.798482300 85.0 15.0 12.0 15 40
H 493.802072782 74.0 33.0 96.0 15 40
E 493.847484694 85.0 15.0 12.0 15 40
H 493.851173862 67.0 31.0 94.0 15 40
E 493.896486976 85.0 15.0 12.0 15 40
H 493.900078270 60.0 30.0 91.0 15 40
E 493.945603722 85.0 15.0 12.0 15 40
H 493.949194428 54.0 29.0 89.0 15 40
E 494.024291764 85.0 14.0 12.0 15 40
H 494.027938484 46.0 28.0 88.0 15 40
E 494.073294102 85.0 14.0 12.0 15 40
H 494.076795530 40.0 29.0 90.0 15 40
E 494.122296118 85.0 14.0 11.0 15 40
H 494.125985160 33.0 29.0 94.0 15 40
E 494.171411912 85.0 14.0 11.0 15 40
H 494.175003920 26.0 29.0 97.0 15 40
E 494.230101088 85.0 15.0 11.0 15 40
H 494.233690170 17.0 29.0 100.0 15 40
E 494.279103370 85.0 16.0 11.0 15 40
H 494.282838024 9.0 29.0 100.0 15 40
E 494.328105610 85.0 16.0 11.0 15 40
E 494.553516040 85.0 15.0 11.0 15 45
H 494.557106592 2.0 21.0 76.0 15 45
E 494.602631232 85.0 15.0 11.0 15 45
H 494.606307856 2.0 20.0 71.0 15 45
E 494.661320702 85.0 14.0 11.0 15 45
H 494.664911898 2.0 18.0 63.0 15 45
E 494.710322914 85.0 14.0 11.0 15 45
H 494.713912108 2.0 17.0 59.0 15 45
E 494.759325322 85.0 14.0 11.0 15 45
H 494.763060886 2.0 15.0 56.0 15 45
E 494.808440444 85.0 14.0 11.0 15 45
H 494.812029988 2.0 14.0 53.0 15 45
E 494.867130348 85.0 14.0 11.0 15 45
H 494.870844772 2.0 14.0 52.0 15 45
E 494.916132658 85.0 13.0 11.0 15 45
H 494.919723238 2.0 13.0 52.0 15 45
E 494.965134842 85.0 13.0 11.0 15 45
H 494.968726024 2.0 12.0 51.0 15 45
E 495.034249880 85.0 13.0 11.0 15 45
H 495.037895774 2.0 12.0 49.0 15 45
E 495.092939630 85.0 13.0 10.0 15 45
H 495.096440974 2.0 12.0 48.0 15 45
E 495.141942010 85.0 13.0 10.0 15 45
H 495.145674074 4.0 13.0 46.0 15 45
E 495.190944166 85.0 13.0 10.0 15 45
H 495.194534424 4.0 16.0 45.0 15 45
E 495.240060324 85.0 13.0 10.0 15 45
H 495.243649364 4.0 20.0 43.0 15 45
E 495.298749220 85.0 13.0 10.0 15 45
H 495.302483342 5.0 24.0 41.0 15 45
E 495.347751208 85.0 13.0 10.0 15 45
H 495.351341760 5.0 30.0 42.0 15 45
E 495.396753476 85.0 13.0 10.0 15 45
H 495.400488592 5.0 41.0 42.0 15 45
E 495.446613986 85.0 13.0 10.0 15 45
H 495.450691248 5.0 53.0 41.0 15 45
E 495.504558334 85.0 13.0 10.0 15 45
H 495.508148494 6.0 64.0 40.0 15 45
E 495.553560672 85.0 13.0 10.0 15 45
H 495.557151588 11.0 77.0 40.0 15 45
E 495.602562772 85.0 13.0 10.0 15 45
H 495.606297580 19.0 85.0 41.0 15 45
E 495.651678216 85.0 13.0 10.0 15 45
H 495.655269622 27.0 79.0 42.0 15 45
E 495.710367812 85.0 13.0 10.0 15 45
H 495.714060018 35.0 70.0 40.0 15 45
E 495.759370150 85.0 13.0 10.0 15 45
H 495.762960366 40.0 65.0 38.0 15 45
E 495.808372264 85.0 13.0 10.0 15 45
H 495.811960478 44.0 61.0 38.0 15 45
E 495.857487456 85.0 14.0 10.0 15 45
H 495.861222446 47.0 56.0 39.0 15 45
E 495.916177318 85.0 14.0 10.0 15 45
H 495.919768836 50.0 54.0 39.0 15 45
E 495.965179488 85.0 14.0 10.0 15 45
H 495.968873010 53.0 57.0 39.0 15 45
E 496.034181742 85.0 14.0 10.0 15 45
H 496.037681308 56.0 64.0 40.0 15 45
E 496.083296696 85.0 15.0 10.0 15 45
H 496.086799216 61.0 72.0 39.0 15 45
E 496.141986530 85.0 15.0 10.0 15 45
H 496.145722696 68.0 82.0 39.0 15 45
E 496.190988952 85.0 15.0 10.0 15 45
H 496.194578174 76.0 89.0 38.0 15 45
E 496.239991136 85.0 15.0 10.0 15 45
H 496.243683930 85.0 95.0 37.0 15 45
E 496.289106146 85.0 15.0 10.0 15 45
H 496.292695200 94.0 100.0 36.0 15 45
E 496.347796120 85.0 15.0 10.0 15 45
H 496.351386924 100.0 100.0 33.0 15 45
E 496.396798234 85.0 15.0 10.0 15 45
H 496.400534498 100.0 100.0 31.0 15 45
E 496.445800586 85.0 15.0 10.0 15 45
H 496.449388394 100.0 100.0 30.0 15 45
E 496.494915484 85.0 15.0 10.0 15 45
H 496.498595048 100.0 100.0 28.0 15 45
E 496.553605444 85.0 15.0 10.0 15 45
H 496.557196486 99.0 95.0 26.0 15 45
E 496.602607684 85.0 16.0 10.0 15 45
H 496.606197620 99.0 90.0 27.0 15 45
E 496.651609910 85.0 16.0 10.0 15 45
H 496.655344970 99.0 84.0 34.0 15 45
E 496.700724990 85.0 16.0 10.0 15 45
H 496.704313344 99.0 76.0 44.0 15 45
E 496.759414978 85.0 16.0 10.0 15 45
H 496.763179228 98.0 69.0 55.0 15 45
E 496.808417092 85.0 15.0 11.0 15 45
H 496.812007224 98.0 65.0 64.0 15 45
E 496.857419234 85.0 15.0 11.0 15 45
H 496.861010444 97.0 60.0 73.0 15 45
E 496.906534622 85.0 14.0 11.0 15 45
H 496.910270382 96.0 56.0 78.0 15 45
E 496.965224358 85.0 13.0 11.0 15 45
H 496.968816394 96.0 53.0 87.0 15 45
E 497.034226528 85.0 13.0 11.0 15 45
H 497.037821504 96.0 50.0 96.0 15 45
E 497.083228712 85.0 13.0 11.0 15 45
H 497.086730434 94.0 48.0 100.0 15 45
E 497.132344002 85.0 13.0 11.0 15 45
