device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,180.978136390,14,32,67,-3.2421875,-3.26171875
E,181.047138686,14,33,70,-3.2421875,-3.26171875
E,181.096254368,14,35,73,-3.2421875,-3.28125
E,181.154943488,13,37,77,-3.2421875,-3.26171875
E,181.203945602,13,38,81,-3.251953125,-3.26171875
E,181.252948024,13,39,84,-3.251953125,-3.26171875
E,181.302063734,13,40,87,-3.251953125,-3.26171875
E,181.360753036,13,43,92,-3.26171875,-3.26171875
E,181.409755108,13,45,95,-3.251953125,-3.26171875
E,181.458757334,13,46,99,-3.232421875,-3.26171875
E,181.507873002,13,48,103,-3.203125,-3.26171875
E,181.566562374,12,53,108,-3.203125,-3.26171875
E,181.615564516,12,58,112,-3.154296875,-3.26171875
E,181.664566714,12,63,117,-3.154296875,-3.26171875
E,181.713682508,11,66,122,-3.232421875,-3.26171875
E,181.772371642,11,68,128,-3.26171875,-3.26171875
E,181.821373994,10,70,132,-3.26171875,-3.26171875
E,181.870376024,10,69,132,-3.26171875,-3.26171875
E,181.920043586,10,68,132,-3.26171875,-3.26171875
E,181.978181176,9,65,132,-3.26171875,-3.251953125
E,182.047183318,9,61,132,-3.26171875,-3.26171875
E,182.096185516,9,59,132,-3.26171875,-3.26171875
E,182.145301254,9,58,132,-3.26171875,-3.26171875
E,182.203990430,9,58,133,-3.26171875,-3.26171875
E,182.252992670,8,56,133,-3.26171875,-3.26171875
E,182.301995050,8,53,132,-3.26171875,-3.26171875
