device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,211.038794966,82,25,63,-3.251953125,-3.26171875
E,211.097484310,74,25,59,-3.251953125,-3.26171875
E,211.146486760,71,26,56,-3.251953125,-3.26171875
E,211.195488874,70,26,53,-3.26171875,-3.26171875
E,211.244604416,68,27,50,-3.26171875,-3.26171875
E,211.303293802,62,27,48,-3.26171875,-3.26171875
E,211.352295832,57,28,47,-3.26171875,-3.26171875
E,211.401298198,53,29,46,-3.26171875,-3.26171875
E,211.450965354,51,31,46,-3.26171875,-3.26171875
E,211.509103322,49,34,46,-3.26171875,-3.26171875
E,211.558105240,47,35,45,-3.2421875,-3.26171875
E,211.607107564,46,34,45,-3.212890625,-3.26171875
E,211.656223330,43,34,45,-3.125,-3.26171875
E,211.714912562,40,34,45,-3.095703125,-3.26171875
E,211.763914984,37,34,45,-3.193359375,-3.26171875
E,211.812917098,34,34,45,-3.26171875,-3.28125
E,211.862032710,32,33,45,-3.26171875,-3.26171875
E,211.920721774,30,32,45,-3.26171875,-3.26171875
E,211.969724154,28,31,45,-3.26171875,-3.26171875
E,212.038726464,26,28,46,-3.26171875,-3.26171875
E,212.087841544,24,25,46,-3.26171875,-3.26171875
E,212.146531364,21,23,47,-3.26171875,-3.26171875
E,212.195533702,20,22,47,-3.26171875,-3.26171875
E,212.244535732,18,20,47,-3.26171875,-3.26171875
E,212.293651274,16,18,48,-3.26171875,-3.26171875
E,212.352340702,15,17,49,-3.26171875,-3.26171875
E,212.401343068,14,17,50,-3.26171875,-3.26171875
E,212.450345294,13,17,51,-3.26171875,-3.26171875
E,212.499460612,12,19,51,-3.26171875,-3.26171875
E,212.558150208,11,21,52,-3.26171875,-3.26171875
E,212.607152392,12,22,53,-3.26171875,-3.26171875
E,212.656154590,12,25,53,-3.26171875,-3.26171875
E,212.705270916,13,28,54,-3.2421875,-3.26171875
E,212.763959560,13,30,55,-3.251953125,-3.26171875
E,212.812961926,14,33,55,-3.251953125,-3.26171875
E,212.861964082,15,36,56,-3.26171875,-3.26171875
E,212.911078812,15,39,56,-3.251953125,-3.26171875
E,212.969768842,16,41,56,-3.26171875,-3.26171875
E,213.038771320,17,46,56,-3.26171875,-3.26171875
E,213.087773546,17,51,58,-3.2421875,-3.26171875
E,213.136888038,17,55,62,-3.2421875,-3.26171875
E,213.195578348,17,59,66,-3.203125,-3.26171875
E,213.244580672,17,61,70,-3.18359375,-3.26171875
E,213.293582884,17,63,74,-3.154296875,-3.26171875
E,213.342697502,17,66,78,-3.18359375,-3.26171875
E,213.401387728,17,70,83,-3.154296875,-3.26171875
E,213.450390052,16,73,88,-3.14453125,-3.26171875
E,213.499392292,15,74,92,-3.203125,-3.26171875
E,213.549058636,15,71,98,-3.251953125,-3.26171875
E,213.607197262,14,70,103,-3.26171875,-3.26171875
E,213.656199376,14,72,107,-3.26171875,-3.26171875
E,213.705201672,14,74,112,-3.26171875,-3.26171875
E,213.754316500,14,76,116,-3.26171875,-3.26171875
E,213.813006712,13,76,121,-3.26171875,-3.26171875
E,213.862008952,13,73,125,-3.26171875,-3.26171875
E,213.911011206,12,67,129,-3.26171875,-3.26171875
E,213.960125782,11,61,131,-3.26171875,-3.26171875
E,214.038816064,10,53,132,-3.26171875,-3.26171875
E,214.087818234,10,48,132,-3.26171875,-3.26171875
E,214.136820446,9,43,132,-3.26171875,-3.26171875
