device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,243.157931746,16,18,130,-3.26171875,-3.26171875
E,243.216618934,28,18,130,-3.26171875,-3.26171875
E,243.265621748,36,18,130,-3.26171875,-3.26171875
E,243.324425584,46,20,130,-3.26171875,-3.26171875
E,243.383895764,54,23,130,-3.26171875,-3.26171875
E,243.441998830,62,24,129,-3.26171875,-3.26171875
E,243.491000818,68,25,129,-3.26171875,-3.26171875
E,243.540005060,79,25,129,-3.26171875,-3.26171875
E,243.598923360,95,25,126,-3.26171875,-3.26171875
E,243.657610954,100,25,121,-3.26171875,-3.26171875
E,243.716509794,100,24,116,-3.26171875,-3.26171875
E,243.765417310,100,24,111,-3.26171875,-3.26171875
E,243.824336730,99,24,105,-3.26171875,-3.26171875
E,243.883023750,94,23,100,-3.26171875,-3.26171875
E,243.941827320,92,22,95,-3.26171875,-3.26171875
E,244.010830218,90,22,91,-3.26171875,-3.26171875
E,244.060046896,83,21,88,-3.26171875,-3.26171875
E,244.118734056,78,21,84,-3.26171875,-3.26171875
E,244.177439724,75,22,81,-3.26171875,-3.26171875
E,244.236243056,70,23,79,-3.26171875,-3.26171875
E,244.295160418,66,23,78,-3.26171875,-3.26171875
E,244.353849706,63,24,78,-3.26171875,-3.26171875
E,244.412653206,67,25,78,-3.26171875,-3.26171875
E,244.471456902,74,27,77,-3.26171875,-3.26171875
E,244.530373900,76,30,76,-3.26171875,-3.26171875
E,244.589206744,80,31,76,-3.26171875,-3.26171875
E,244.647866786,84,32,75,-3.26171875,-3.26171875
E,244.706669614,85,34,72,-3.26171875,-3.26171875
E,244.755786458,84,36,71,-3.26171875,-3.26171875
E,244.814475634,83,36,70,-3.26171875,-3.26171875
E,244.873279260,80,37,69,-3.26171875,-3.26171875
E,244.932082914,77,39,69,-3.26171875,-3.26171875
E,245.010999870,79,38,69,-3.26171875,-3.26171875
E,245.069690054,76,37,69,-3.26171875,-3.26171875
E,245.118869170,69,34,69,-3.26171875,-3.26171875
E,245.167728330,63,33,69,-3.26171875,-3.26171875
E,245.226612358,56,33,69,-3.26171875,-3.26171875
E,245.285301310,53,33,69,-3.26171875,-3.26171875
E,245.334304684,51,33,69,-3.26171875,-3.26171875
E,245.393108156,47,31,69,-3.26171875,-3.26171875
E,245.442224986,45,29,70,-3.26171875,-3.26171875
E,245.501057690,43,26,70,-3.271484375,-3.26171875
E,245.549917004,41,23,71,-3.26171875,-3.28125
E,245.608720784,38,21,72,-3.26171875,-3.26171875
E,245.668188948,36,19,72,-3.26171875,-3.26171875
E,245.726451292,35,19,72,-3.26171875,-3.26171875
E,245.775329926,32,17,73,-3.212890625,-3.26171875
E,245.824331774,29,16,73,-3.18359375,-3.26171875
E,245.883250816,25,14,74,-3.095703125,-3.26171875
E,245.941939502,22,13,74,-3.115234375,-3.26171875
E,246.010943044,19,14,75,-3.251953125,-3.26171875
E,246.060085508,18,16,76,-3.26171875,-3.26171875
E,246.109201848,17,21,76,-3.26171875,-3.26171875
E,246.167751262,16,28,77,-3.26171875,-3.251953125
E,246.216754328,15,33,78,-3.26171875,-3.26171875
E,246.265757310,15,38,78,-3.26171875,-3.26171875
E,246.314873300,15,44,78,-3.26171875,-3.26171875
E,246.373563176,14,52,79,-3.26171875,-3.26171875
