device_type,time,pose,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,IMU_id_E,accl_x_E,accl_y_E,accl_z_E,gyro_x_E,gyro_y_E,gyro_z_E,mag_x_E,mag_y_E,mag_z_E,device_type_H,time_H,pose_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,IMU_id_H,accl_x_H,accl_y_H,accl_z_H,gyro_x_H,gyro_y_H,gyro_z_H,mag_x_H,mag_y_H,mag_z_H
E,2650.679255080,39.0,4.0,4.0,50,50,5605.0,7.933450991168611,5.152885144695647,2.4414806365966797,-0.026465508260674054,0.056135462807311166,-0.03619793140416687,-27.127530660497428,-27.991575241088867,-29.115975070109563,H,2650.682673446,81.0,15.0,5.0,50,50,3486.0,6.567583084106445,1.4047796014816532,7.214575290679932,0.01125616152890988,0.05924159479391877,-0.025635547935962677,-16.681810504280477,1.0489787660573486,-48.322541584067636
E,2650.728371686,38.0,4.0,4.0,50,50,5605.0,7.925326367979636,5.162370671448413,2.4428415401604724,-0.024329243085274285,0.05222016648573804,-0.035487035224322665,-27.05296607501495,-27.97252291014508,-29.05097956665344,H,2650.731695636,81.0,14.0,6.0,50,50,3486.0,6.573228509104723,1.4085801106150613,7.214575290679932,0.010187507840112112,0.057840396651090226,-0.026129517971806758,-16.589860916137695,1.1926588799054043,-48.32910919189453
E,2650.787059952,39.0,4.0,4.0,50,50,5605.0,7.944300546807262,5.152883582034602,2.4523286295742848,-0.021955277290075056,0.05091422630871679,-0.037266216482595184,-27.063812255859375,-27.83018943534652,-29.224523544311523,H,2650.790481090,81.0,15.0,6.0,50,50,3486.0,6.5797905921936035,1.4226133542273907,7.237186544333113,0.012086439363142392,0.05405982229355477,-0.026703694835305214,-16.589860916137695,1.1999325335460747,-48.37998478862238
E,2650.836062206,39.0,4.0,4.0,50,50,5605.0,7.91852502419915,5.1623717117553785,2.4387609366418155,-0.018396486226521746,0.04759070523817774,-0.036079050550921775,-27.052933562275083,-27.934680977795704,-29.19188703861798,H,2650.839626802,81.0,14.0,5.0,50,50,3486.0,6.585443355416757,1.4160587787628174,7.257751862157189,0.014459437752779324,0.0508553477105015,-0.028187590896173537,-16.589860916137695,1.1079253640016795,-48.484200160115535
E,2650.885064586,39.0,4.0,4.0,50,50,5605.0,7.885982513427734,5.151524066925049,2.4157032184092984,-0.02005634781333708,0.04331714191263722,-0.03441919041134672,-26.95661577516742,-28.161116813429185,-28.91110581077189,H,2650.888484982,81.0,14.0,5.0,50,50,3486.0,6.5919976234436035,1.410407412377146,7.228591872561562,0.01289693147392721,0.046662323829609095,-0.030897128721037545,-16.589860916137695,1.0620441436767578,-48.63836149935622
E,2650.934181052,38.0,4.0,4.0,50,50,5605.0,7.884620047402904,5.151524066925049,2.4007710058985423,-0.01815851218998432,0.03940225580346488,-0.03607859507081039,-26.891602487733753,-28.12302326176515,-28.781133038491394,H,2650.937504008,81.0,15.0,5.0,50,50,3486.0,6.603298788124393,1.4095019170460308,7.196717420969629,0.011255204407197815,0.0457717489090658,-0.03253885521851499,-16.589860916137695,1.1468021062723013,-48.80722379904189
E,2651.012869360,39.0,4.0,4.0,50,50,5605.0,7.872413927569978,5.152885144695647,2.3695973545175546,-0.01839669876461548,0.03821513512163698,-0.03370435743202125,-26.987888514659858,-27.896596730091115,-29.06182836057953,H,2651.016297918,81.0,15.0,5.0,50,50,3486.0,6.61641263961792,1.4104089748229258,7.1958103897659145,0.010681478306651115,0.04559486063928438,-0.03261822294007568,-16.63505978903483,1.2451550960540771,-48.77018820697819
E,2651.061871614,38.0,4.0,4.0,50,50,5605.0,7.858845743284051,5.165092478576,2.3763609154648866,-0.02065204208819025,0.03643610252814364,-0.029789061110448125,-27.044759924915585,-27.849251697940158,-29.223162693905948,H,2651.065296056,81.0,15.0,5.0,50,50,3486.0,6.605114600259221,1.4151493189155415,7.208016802272123,0.008704338312870073,0.04371448236155666,-0.029078723928574957,-16.642328823400167,1.199963324767653,-48.55702856682046
E,2651.110873938,38.0,4.0,4.0,50,50,5605.0,7.831714950582033,5.174579567989812,2.3451810141312914,-0.023856121837841016,0.03738517314195633,-0.02824520782214202,-26.873876898336338,-28.104218364311254,-29.210957051055953,H,2651.114394112,81.0,15.0,5.0,50,50,3486.0,6.5919976234436035,1.4339144091347977,7.220223587331036,0.004926221781947519,0.04535642919021793,-0.025635547935962677,-16.550323501463875,1.107958175363056,-48.48981073707377
E,2651.160543894,38.0,4.0,4.0,50,50,5605.0,7.788323402404785,5.162372407871712,2.3573879623828042,-0.026822621047607402,0.03690946870751627,-0.023261400057412424,-26.72200584411621,-28.321176528930664,-29.21098260657391,H,2651.163866514,81.0,15.0,5.0,50,50,3486.0,6.5919976234436035,1.4461202355668865,7.221136064577022,0.0017221884324700382,0.043459930257273585,-0.02514146248532611,-16.504409790039062,1.1015708970150813,-48.54884338378906
