device_type,time,pose,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,IMU_id_E,accl_x_E,accl_y_E,accl_z_E,gyro_x_E,gyro_y_E,gyro_z_E,mag_x_E,mag_y_E,mag_z_E,device_type_H,time_H,pose_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,IMU_id_H,accl_x_H,accl_y_H,accl_z_H,gyro_x_H,gyro_y_H,gyro_z_H,mag_x_H,mag_y_H,mag_z_H
E,2352.744458120,4.0,2.0,35.0,15,15,5605.0,8.923611640930176,2.2039267958537803,3.0752846023326708,0.002136295661330223,0.0160222165286541,0.0017309900153202338,-28.289893851366866,-25.564972312669482,-29.064572693107376,H,2352.747869416,78.0,100.0,87.0,15,15,3486.0,7.353188580082309,3.697760316633409,5.5066218645341936,0.005340739153325558,0.008166162447342949,0.011275850889843798,-22.155354038361583,-28.654812612841205,-35.04991559059389
E,2352.793460990,4.0,2.0,34.0,15,15,5605.0,8.923611640930176,2.23591122933064,3.064058303833008,0.004443779377447021,0.015445346102601083,0.00724253999519973,-28.171752746326156,-25.387231623644226,-28.986967899343995,H,2352.796872832,78.0,93.0,79.0,15,15,3486.0,7.382230243375225,3.7099676074520236,5.494414356447035,0.006314131934496184,0.005625004301809015,0.014669804480828105,-22.156436920166016,-28.638568878173828,-34.87054437206638
E,2352.842790312,4.0,2.0,33.0,15,15,5605.0,8.910427594694486,2.2517776611015154,3.057466280715163,0.006985684078266378,0.014377272535035854,0.010104681212375408,-28.184208727487146,-25.269325256347656,-29.04531850610975,H,2352.846398994,78.0,86.0,71.0,15,15,3486.0,7.363232653134613,3.7221736705335235,5.482208272215501,0.007382155178858828,0.008260543737930035,0.015927336975583097,-22.234297737610806,-28.727552421264182,-34.752030173779815
E,2352.901479600,4.0,2.0,32.0,15,15,5605.0,8.90578903039032,2.265938491800533,3.0452587763549817,0.007477034814655781,0.016193153429764507,0.011920562610025404,-28.263068838074332,-25.40775907978238,-29.083650495221256,H,2352.904890728,78.0,80.0,65.0,15,15,3486.0,7.349941370368798,3.7455038438988413,5.492246945576977,0.0035840106166658866,0.011464950793813312,0.0160222165286541,-22.397609475815045,-28.73622703552246,-34.83125211810431
E,2352.950482232,4.0,2.0,31.0,15,15,5605.0,8.904813172721424,2.2827844619750977,3.0396435260772705,0.006900311536235496,0.01931195874682489,0.014462645077066735,-28.342899073045942,-25.617956540088443,-29.170310322878947,H,2352.953893892,78.0,74.0,60.0,15,15,3486.0,7.3488569259643555,3.758792970624152,5.504451606717292,0.004177450435772436,0.012722633081093327,0.01894123820835424,-22.257110633293564,-28.81406869051064,-35.04008994335587
E,2353.019485396,4.0,2.0,30.0,15,15,5605.0,8.905787467468167,2.2761938766974703,3.046233982637557,0.006408886983990669,0.022024822207111706,0.01726075476663829,-28.428346917168643,-25.604317022520668,-29.354385941514835,H,2353.022808912,78.0,69.0,55.0,15,15,3486.0,7.326614286725278,3.73763766509747,5.5055389404296875,0.0032994841708216373,0.009898452512464913,0.021172875255649627,-22.0750695552003,-28.91064888828772,-35.248723864356954
E,2353.068601792,4.0,2.0,29.0,15,15,5605.0,8.91799481290717,2.2771674145447465,3.0518507957458496,0.006408886983990669,0.023499252274632454,0.019226660951972008,-28.513797170936137,-25.38728215534831,-29.444255828857422,H,2353.072118144,78.0,65.0,51.0,15,15,3486.0,7.335560521903719,3.7688209073513645,5.516657552543369,0.00028583275069372254,0.018369162699890838,0.019417216119101154,-22.225554734262506,-28.752560347524604,-35.178240128969456
E,2353.127291262,4.0,2.0,29.0,15,15,5605.0,8.897256562884664,2.2827844619750977,3.0452620262344716,0.005255839652129726,0.025228822769750466,0.019226660951972008,-28.513582970289512,-25.223202711608486,-29.45084549915954,H,2353.130704000,78.0,62.0,48.0,15,15,3486.0,7.303294852154718,3.7609694578131223,5.517746448516846,-0.000972845854478017,0.02117235266092804,0.02117235266092804,-22.40866174346291,-28.647282105986427,-34.969399829675034
E,2353.176293600,4.0,2.0,29.0,15,15,5605.0,8.87478256225586,2.289371669055954,3.065992611708446,0.0036962043709025923,0.026127308386101562,0.022108595208207075,-28.387649564207187,-25.229983830351266,-29.456464767456055,H,2353.179705610,78.0,60.0,46.0,15,15,3486.0,7.288910460170002,3.782113907783632,5.539979834845258,-9.54264924874245e-05,0.022335677103360103,0.020390234427004727,-22.258246885529402,-28.638568878173828,-34.94979476928711
E,2353.225296582,4.0,2.0,28.0,15,15,5605.0,8.894542153896092,2.2884052439768743,3.0950595692555476,0.002051795487322154,0.02390657542645359,0.02456739917397499,-28.30896759033203,-25.3154307986551,-29.304973364242578,H,2353.228709642,78.0,57.0,43.0,15,15,3486.0,7.265586321010873,3.7731783114148603,5.553277758531429,-0.0029181273684145944,0.019512976992339337,0.025158354313448036,-22.24188804626465,-28.727501306665655,-34.84974426742218
E,2353.274413202,4.0,2.0,27.0,15,15,5605.0,8.91799012570715,2.2827844619750977,3.1204375424550466,0.0010681478306651115,0.022431103512644768,0.02456739917397499,-28.302382074305058,-25.35477638244629,-29.07690768459764,H,2353.278019224,78.0,54.0,41.0,15,15,3486.0,7.252290920860968,3.772087574005127,5.576596346602038,-0.004176903649066183,0.0231165015802554,0.02466308693099974,-22.39748213264928,-28.73622703552246,-34.739902779486656
E,2353.333102938,4.0,2.0,27.0,15,15,5605.0,8.923611640930176,2.2827844619750977,3.1504726157820784,0.0010681478306651115,0.024159665827015182,0.023991212405691652,-28.211156147782518,-25.35477638244629,-29.091357354194887,H,2353.336515438,78.0,51.0,38.0,15,15,3486.0,7.262312406279369,3.772087574005127,5.556553375765237,-0.003300031167534307,0.022526691271527035,0.022622278863722714,-22.490596380540218,-28.8140329469137,-34.73006057739258
E,2353.382105486,4.0,2.0,27.0,15,15,5605.0,8.936780062555489,2.2630319581299725,3.1551333326361446,0.0004920343072524941,0.026787774982787914,0.023499252274632454,-28.09197560526048,-25.400865086577816,-29.221783244837173,H,2353.385517594,78.0,51.0,38.0,15,15,3486.0,7.252291060830602,3.772087574005127,5.576596066662769,-0.00806668304115759,0.024375999332309668,0.02534844809002353,-22.49824333190918,-28.91058861539502,-34.91899449441095
E,2353.431108524,4.0,2.0,28.0,15,15,5605.0,8.941443423277526,2.2132449783670918,3.169260360983415,0.0005760505389902861,0.028347893634022306,0.02407530231136186,-28.098696998736827,-25.440227508544922,-29.261146545410156,H,2353.434520478,78.0,52.0,38.0,15,15,3486.0,7.251197338104248,3.727633426693605,5.601010368716333,-0.006600311326403771,0.02553983568130428,0.025635547935962677,-22.509358279593958,-28.75263484831779,-35.04872332337082
E,2353.480225704,4.0,2.0,28.0,15,15,5605.0,8.955567313784691,2.1719599443926603,3.192714840963313,0.001644124639905111,0.030567920422158838,0.02341544555549499,-28.184143105222127,-25.486306304130913,-29.307224312497517,H,2353.483833980,78.0,52.0,38.0,15,15,3486.0,7.217861103459203,3.701033789721247,5.625422497252168,-0.005436575788330836,0.02758017032728234,0.021746303153323345,-22.432666276155203,-28.73622703552246,-35.148559648432496
E,2353.538914502,4.0,2.0,28.0,15,15,5605.0,8.972441673278809,2.140964806903892,3.1983397006988525,0.0015603818540130892,0.031468519752132725,0.0212792758980105,-28.2235164642334,-25.525680541992188,-29.34659767150879,H,2353.542326848,78.0,51.0,36.0,15,15,3486.0,7.192351559340129,3.6877311580436265,5.627613067626953,-0.005340739153325558,0.03068873953289761,0.02039065683776531,-22.258319298792543,-28.902906973790465,-35.057313619731815
E,2353.587916084,4.0,2.0,28.0,15,15,5605.0,8.98560384505997,2.1175072014629346,3.1983397006988525,0.0027956681158672553,0.034431326728369946,0.018567288068189795,-28.17744963419021,-25.525680541992188,-29.34659767150879,H,2353.591328234,78.0,50.0,36.0,15,15,3486.0,7.201269555952289,3.6644174725252068,5.605394590532564,-0.005340739153325558,0.03097628615796566,0.017378658497725602,-22.164124678247322,-28.752700949923472,-34.95858092560682
E,2353.636919990,4.0,2.0,29.0,15,15,5605.0,9.010018591538326,2.1250430669541576,3.2180831964976533,0.0036967405333977674,0.03565762127625501,0.013635260555065712,-28.091996624289365,-25.479611828146787,-29.39924630812319,H,2353.640332238,78.0,51.0,37.0,15,15,3486.0,7.15793238703068,3.673329912267217,5.614307008824834,-0.004368713688886454,0.024172108754405012,0.014174288897324474,-22.234198319991307,-28.402960917916715,-34.86092311030953
E,2353.686036848,4.0,2.0,30.0,15,15,5605.0,9.008110778667996,2.123135198190873,3.2481223453729697,0.0032044434919953346,0.03533226238062597,0.007802646298229405,-28.0526123046875,-25.440227508544922,-29.444255828857422,H,2353.689644648,78.0,53.0,38.0,15,15,3486.0,7.1646471844534965,3.66331950560998,5.615405559539795,-0.001356514929343135,0.025443303203510664,0.01388592179864645,-22.33075970524223,-28.370004653930664,-34.952114887012925
E,2353.744701972,4.0,2.0,30.0,15,15,5605.0,9.010013781507016,2.1053019762649576,3.2527979612960856,0.006082645211849481,0.036892665225842704,0.0036138181214130692,-28.144715032758192,-25.486279386529176,-29.444255828857422,H,2353.748114150,78.0,60.0,44.0,15,15,3486.0,7.165745735168457,3.640003257113973,5.637623040357493,-0.002040173295104215,0.025635547935962677,0.008053769012011828,-22.328439587516414,-28.614400848265618,-35.15085364193777
E,2353.793704562,4.0,2.0,32.0,15,15,5605.0,8.975225795998274,2.106251232147705,3.247169256210327,0.009696315978765182,0.03393177314162346,0.0004095956611637879,-28.269561420188246,-25.47963455827108,-29.496879516605468,H,2353.797116852,78.0,79.0,61.0,15,15,3486.0,7.154638199651805,3.6711285667536613,5.684250240943564,-0.00019249355504626613,0.021747943723394763,0.0035894306020878668,-22.24958789722419,-28.560815695686102,-35.06956157540293
E,2353.842707936,4.0,2.0,32.0,15,15,5605.0,8.929242128600723,2.1250351314903586,3.234014903986326,0.007803960245162729,0.030400783047451994,-0.0016436514429627887,-28.262927678689795,-25.440227508544922,-29.587955805196923,H,2353.846119960,78.0,95.0,72.0,15,15,3486.0,7.142430832370146,3.6522138904927024,5.710864486782232,0.0,0.01358784675117462,0.004176332224761286,-22.086387123502465,-28.464258422499977,-34.97080270754516
E,2353.891824360,4.0,2.0,32.0,15,15,5605.0,8.930188296318175,2.1231428884474246,3.2293308769620577,0.005340739153325558,0.022427549373759483,-0.0038625855189788044,-28.184058586949654,-25.34815947072356,-29.679978207713063,H,2353.895432790,78.0,100.0,75.0,15,15,3486.0,7.0969072605818075,3.6500136852264404,5.70195869750713,0.0,0.006987187934165176,0.00038553396678300475,-21.982138009622464,-28.544303736582343,-34.96200180053711
E,2353.950514040,4.0,2.0,32.0,15,15,5605.0,8.929242849441547,2.1118807792663574,3.234961986541748,0.004189858069869204,0.014871335946926767,-0.007642501320238264,-28.14369610674234,-25.22328936276859,-29.63295632473349,H,2353.953924748,78.0,100.0,78.0,15,15,3486.0,7.1147128275828795,3.6278020211262274,5.711962994525693,0.0029152560032783977,-0.0013651290247517253,0.0,-21.973325729370117,-28.719702024064308,-35.05084845693796
E,2354.019516210,4.0,2.0,31.0,15,15,5605.0,8.923611640930176,2.125031764622628,3.228386429651698,0.0020537308686860295,0.008707714993754577,-0.011914755722604614,-28.138065338134766,-25.275929505665772,-29.44891504195452,H,2354.022839012,78.0,100.0,77.0,15,15,3486.0,7.116916179656982,3.647804648057866,5.713064670562744,0.0012614369313255244,-0.004079302222000033,-0.00194300656066981,-22.051045354809457,-28.813948395736144,-35.059661865234375
E,2354.068331242,4.0,2.0,29.0,15,15,5605.0,8.923611640930176,2.1362955570220947,3.22275447845459,-8.21652177434701e-05,-0.0009038173951781713,-0.015036234345573645,-28.138065338134766,-25.446801699124848,-29.306219541109527,H,2354.071842120,78.0,100.0,75.0,15,15,3486.0,7.128020307804372,3.6500136852264404,5.701960542415355,9.654491978614371e-05,-0.013988620431450124,-0.0011646927504512553,-22.136506186238538,-28.821680068969727,-34.85978842605749
