,psi_gyro_E,filtered_gyro_z_E,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,del_psi_gyro_E,del_gyro_z_deg_E,psi_gyro_H,filtered_gyro_z_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,del_psi_gyro_H,del_gyro_z_deg_H
29,-0.3589685148459603,-1.3416178087125221,45.0,20.0,50,50,-0.009085959523601306,0.018904321020394965,-0.24126049378030753,-0.9050407740453582,33.0,48.0,50,50,-0.004814050451470653,0.030570602614217512
30,-0.3683904565796333,-1.328652098092133,70.0,30.0,50,50,-0.009421941733673,0.012965710620389093,-0.24514907874290576,-0.8660983132541312,41.0,48.0,50,50,-0.003888584962598224,0.038942460791226985
31,-0.37728109745386357,-1.3104393114987078,76.0,32.0,50,50,-0.008890640874230249,0.01821278659342518,-0.24808167201587136,-0.8192192593425798,42.0,48.0,50,50,-0.0029325932729656057,0.04687905391155145
32,-0.38689741218892004,-1.3028451273833852,64.0,30.0,50,50,-0.009616314735056475,0.007594184115322644,-0.2496107036155519,-0.7596977360991343,42.0,48.0,50,50,-0.0015290315996805415,0.05952152324344551
33,-0.3962656320982684,-1.29295010958099,52.0,27.0,50,50,-0.009368219909348385,0.0098950178023951,-0.2519429062458304,-0.7156980092572406,42.0,47.0,50,50,-0.0023322026302784737,0.04399972684189368
34,-0.4050144152204948,-1.2764424146180213,44.0,25.0,50,50,-0.008748783122226378,0.016507694962968777,-0.2538880266964002,-0.6711904822909771,41.0,49.0,50,50,-0.001945120450569826,0.04450752696626348
35,-0.4136214581873459,-1.2597854485381637,37.0,24.0,50,50,-0.008607042966851108,0.01665696607985767,-0.25624975639067454,-0.6360265773669369,42.0,50.0,50,50,-0.0023617296942743393,0.0351639049240402
36,-0.42222836652753504,-1.2447196433982135,31.0,23.0,50,50,-0.008606908340189123,0.01506580513995015,-0.2586416627316163,-0.6045932565848828,47.0,53.0,50,50,-0.002391906340941774,0.031433320782054075
37,-0.43117139354369594,-1.235191895413027,26.0,23.0,50,50,-0.008943027016160898,0.009527747985186519,-0.25924377211138705,-0.554338293925215,52.0,56.0,50,50,-0.0006021093797707322,0.05025496265966778
38,-0.4395836487823329,-1.220103040413761,22.0,23.0,50,50,-0.008412255238636979,0.015088854999266044,-0.2592760431952967,-0.5019343447556229,54.0,55.0,50,50,-3.227108390962963e-05,0.05240394916959212
39,-0.44703994242376005,-1.194801821481468,40.0,45.0,50,50,-0.007456293641427136,0.02530121893229298,-0.2588301040360119,-0.4487018072692566,73.0,99.0,50,50,0.00044593915928475836,0.053232537486366305
40,-0.4545486927743173,-1.1725528882390799,61.0,70.0,50,50,-0.007508750350557258,0.02224893324238808,-0.25790596734685844,-0.3947183437608645,90.0,100.0,50,50,0.0009241366891534764,0.053983463508392115
41,-0.4615269984843288,-1.1459613669185202,65.0,80.0,50,50,-0.006978305710011512,0.02659152132055964,-0.2569509157728026,-0.34550452388948466,89.0,100.0,50,50,0.000955051574055843,0.04921381987137985
42,-0.4675491884753845,-1.1102547707187556,64.0,81.0,50,50,-0.006022189991055693,0.035706596199764684,-0.2546537862491798,-0.2846289926273279,89.0,100.0,50,50,0.0022971295236228206,0.06087553126215678
43,-0.47395966513065707,-1.0826804392788476,65.0,79.0,50,50,-0.006410476655272557,0.02757433143990795,-0.2531588612837171,-0.23932629985456383,86.0,100.0,50,50,0.0014949249654626628,0.04530269277276405
44,-0.48065384442641756,-1.0611885705158939,64.0,76.0,50,50,-0.006694179295760494,0.021491868762953725,-0.2521725118363548,-0.20453405148440573,81.0,96.0,50,50,0.0009863494473623113,0.034792248370158096
45,-0.48802008659728824,-1.049929776695963,67.0,71.0,50,50,-0.007366242170870674,0.01125879381993089,-0.25121676647799646,-0.1734278971458569,79.0,86.0,50,50,0.0009557453583583508,0.031106154338548825
46,-0.4949981715675037,-1.0350151301069297,68.0,71.0,50,50,-0.006978084970215459,0.014914646589033298,-0.25160270043548494,-0.1616255544001261,76.0,80.0,50,50,-0.00038593395748848236,0.011802342745730804
47,-0.5027001128341039,-1.0303367349745207,66.0,72.0,50,50,-0.007701941266600176,0.0046783951324089745,-0.2520809566124504,-0.15207127541540624,72.0,74.0,50,50,-0.00047825617696545253,0.00955427898471986
48,-0.5104923554646864,-1.0272034782199455,65.0,73.0,50,50,-0.007792242630582535,0.003133256754575209,-0.25255918953046913,-0.14342619379647714,68.0,68.0,50,50,-0.00047823291801873946,0.008645081618929101
49,-0.5174705544181221,-1.014454401598624,64.0,75.0,50,50,-0.006978198953435655,0.012749076621321409,-0.2525902969047621,-0.1301585264797917,64.0,63.0,50,50,-3.110737429296018e-05,0.013267667316685439
50,-0.5248363488885185,-1.0076389948386424,63.0,79.0,50,50,-0.007365794470396425,0.0068154067599817125,-0.25303758165960033,-0.12322196662964396,60.0,59.0,50,50,-0.0004472847548382397,0.006936559850147739
51,-0.5318145916779874,-0.9967525482224924,64.0,80.0,50,50,-0.0069782427894689025,0.010886446616150014,-0.2530686492401654,-0.1118768056227267,56.0,55.0,50,50,-3.1067580565091735e-05,0.011345161006917265
52,-0.5388443635003785,-0.9875295799005179,66.0,84.0,50,50,-0.007029771822391062,0.009222968321974445,-0.2526216791098008,-0.09578980236883047,55.0,55.0,50,50,0.000446970130364599,0.016087003253896226
53,-0.5466879612245608,-0.9890946799248816,65.0,94.0,50,50,-0.007843597724182305,-0.0015651000243637192,-0.2525906613060227,-0.08629887893686451,57.0,56.0,50,50,3.101780377812169e-05,0.009490923431965961
54,-0.5554877025831249,-1.0021542017738827,67.0,96.0,50,50,-0.008799741358564095,-0.013059521849001055,-0.2525907160879527,-0.07808942060644146,55.0,55.0,50,50,-5.478192999230913e-08,0.008209458330423053
55,-0.5642362787904237,-1.0133480783499542,67.0,94.0,50,50,-0.008748576207298853,-0.011193876576071515,-0.25259076094304567,-0.07066095999506244,54.0,53.0,50,50,-4.485509297325052e-08,0.007428460611379015
56,-0.5728425339064347,-1.0217438512261598,64.0,90.0,50,50,-0.008606255116010986,-0.008395772876205632,-0.2548258292572129,-0.09115535029236513,56.0,50.0,50,50,-0.0022350683141672545,-0.020494390297302684
57,-0.581448797334958,-1.0293409263743654,63.0,86.0,50,50,-0.00860626342852333,-0.007597075148205512,-0.2554285596417208,-0.08982293831762717,57.0,49.0,50,50,-0.0006027303845078658,0.0013324119747379626
58,-0.59005506756974,-1.0362152929348432,60.0,79.0,50,50,-0.008606270234781999,-0.006874366560477796,-0.2572473795548355,-0.10342542405657068,59.0,49.0,50,50,-0.001818819913114722,-0.013602485738943515
59,-0.5983256723911741,-1.0383483280692847,57.0,71.0,50,50,-0.008270604821434047,-0.002133035134441519,-0.25826616759796056,-0.10599200091358962,60.0,49.0,50,50,-0.0010187880431250518,-0.002566576857018943
60,-0.6064538444141317,-1.03854407652577,54.0,64.0,50,50,-0.00812817202295768,-0.00019574845648540062,-0.2610099764264687,-0.12931939282344992,55.0,50.0,50,50,-0.002743808828508165,-0.0233273919098603
61,-0.6149175863807076,-1.0428072984158046,48.0,59.0,50,50,-0.008463741966575844,-0.004263221890034474,-0.26477234524151677,-0.16283009953758246,51.0,50.0,50,50,-0.003762368815048045,-0.03351070671413253
62,-0.6235238705936467,-1.0484006095372758,44.0,56.0,50,50,-0.008606284212939075,-0.005593311121471212,-0.26770371679831734,-0.1830341290058814,54.0,50.0,50,50,-0.002931371556800566,-0.02020402946829894
63,-0.6321301578465618,-1.053461847238835,39.0,72.0,50,50,-0.008606287252915124,-0.005061237701559307,-0.27146587483157175,-0.21143212150346175,57.0,51.0,50,50,-0.0037621580332544147,-0.02839799249758035
64,-0.6410718979215281,-1.0621262087886376,34.0,87.0,50,50,-0.008941740074966287,-0.008664361549802546,-0.27663115411467226,-0.25421352632376026,52.0,50.0,50,50,-0.00516527928310051,-0.04278140482029852
65,-0.6504917569155112,-1.0757880672110918,30.0,79.0,50,50,-0.009419858993983121,-0.013661858422454154,-0.2805506487706236,-0.277755939673844,48.0,48.0,50,50,-0.003919494655951317,-0.023542413350083724
66,-0.6600542852180609,-1.0898874499112634,26.0,71.0,50,50,-0.009562528302549667,-0.014099382700171637,-0.2848222847776953,-0.3033465319775228,45.0,46.0,50,50,-0.0042716360070717,-0.025590592303678827
67,-0.6696168186581337,-1.1026456184480233,23.0,65.0,50,50,-0.009562533440072851,-0.012758168536759928,-0.28867884782571634,-0.32144863761057746,42.0,44.0,50,50,-0.0038565630480210666,-0.018102105633054644
68,-0.6791793563048222,-1.1141901586894059,21.0,60.0,50,50,-0.009562537646688463,-0.011544540241382517,-0.2920572495105603,-0.3320064801308623,39.0,42.0,50,50,-0.0033784016848439347,-0.010557842520284855
69,-0.6884066261418426,-1.1205541785929265,19.0,55.0,50,50,-0.00922726983702038,-0.006364019903520646,-0.2954041306778788,-0.3411761634533782,37.0,39.0,50,50,-0.003346881167318516,-0.009169683322515887
70,-0.697491049128671,-1.1245734650027674,18.0,52.0,50,50,-0.009084422986828433,-0.00401928640984095,-0.2987510143207747,-0.34947357726529094,36.0,37.0,50,50,-0.003346883642895926,-0.008297413811912735
71,-0.7072459806487285,-1.1363746396007788,17.0,50.0,50,50,-0.009754931520057464,-0.011801174598011333,-0.30254438262869704,-0.3624181523822955,34.0,35.0,50,50,-0.003793368307922318,-0.012944575117004586
72,-0.7169514197580672,-1.1464505653148345,15.0,47.0,50,50,-0.009705439109338743,-0.010075925714055689,-0.3059229127164297,-0.3690801983762585,32.0,32.0,50,50,-0.003378530087732645,-0.006662045993962973
73,-0.7268491805143601,-1.1579097291179707,14.0,44.0,50,50,-0.009897760756292895,-0.011459163803136274,-0.3101626471971813,-0.38559465166273127,29.0,30.0,50,50,-0.0042397344807516,-0.016514453286472774
74,-0.7368898536403345,-1.1700189331431594,14.0,42.0,50,50,-0.010040673125974453,-0.012109204025188669,-0.31446578348737747,-0.4013101179391167,28.0,28.0,50,50,-0.004303136290196186,-0.015715466276385426
75,-0.7469305287495849,-1.1809762480876376,14.0,45.0,50,50,-0.01004067510925033,-0.010957314944478158,-0.3187689223514528,-0.4155306491260868,27.0,27.0,50,50,-0.004303138864075351,-0.014220531186970087
76,-0.7566361153633203,-1.1868111553754037,38.0,65.0,50,50,-0.00970558661373544,-0.0058349072877661445,-0.3230720633230356,-0.42839845147742345,26.0,26.0,50,50,-0.004303140971582797,-0.012867802351336666
77,-0.7658635786580125,-1.1862693331338994,70.0,97.0,50,50,-0.009227463294692151,0.0005418222415043417,-0.3282678019565874,-0.4509105353306971,26.0,26.0,50,50,-0.005195738633551772,-0.022512083853273634
78,-0.774613003516236,-1.1799584167033763,82.0,100.0,50,50,-0.008749424858223498,0.006310916430523061,-0.33308089698876225,-0.46662202329270763,25.0,32.0,50,50,-0.004813095032174863,-0.01571148796201055
79,-0.7835542770868823,-1.1765837987591046,97.0,100.0,50,50,-0.008941273570646335,0.0033746179442717406,-0.3374159262281844,-0.47501797047759,26.0,46.0,50,50,-0.004335029239422139,-0.008395947184882346
80,-0.792973632560315,-1.1793513521263936,100.0,100.0,50,50,-0.009419355473432645,-0.002767553367289066,-0.34171907314605915,-0.48222704192744,25.0,53.0,50,50,-0.004303146917874756,-0.007209071449850002
81,-0.8025361873083259,-1.1835992417702375,88.0,100.0,50,50,-0.009562554748010932,-0.004247889643843816,-0.3464684015608471,-0.4941830747696733,23.0,46.0,50,50,-0.004749328414787923,-0.011956032842233344
82,-0.8131035215867004,-1.1996772944787777,76.0,100.0,50,50,-0.01056733427837453,-0.016078052708540236,-0.35169585232677614,-0.5108234211090105,22.0,40.0,50,50,-0.005227450765929065,-0.016640346339337142
83,-0.8241004540519433,-1.2194567159278913,65.0,100.0,50,50,-0.010996932465242915,-0.0197794214491136,-0.35695525280868634,-0.5262698615371999,22.0,35.0,50,50,-0.005259400481910204,-0.015446440428189434
84,-0.8354322353845192,-1.2414317382026063,56.0,92.0,50,50,-0.011331781332575841,-0.02197502227471504,-0.3622146543195293,-0.540246960104442,20.0,30.0,50,50,-0.005259401510842976,-0.013977098567242052
85,-0.8465724491813945,-1.2589838384656444,47.0,79.0,50,50,-0.011140213796875353,-0.017552100263038106,-0.36881222213902887,-0.5691880381651485,18.0,26.0,50,50,-0.00659756781949955,-0.02894107806070656
86,-0.8589086036504461,-1.289428095396708,41.0,73.0,50,50,-0.012336154469051563,-0.030444256931063673,-0.3759520592675799,-0.6019787666545257,17.0,23.0,50,50,-0.007139837128551041,-0.03279072848937714
87,-0.8731570204287095,-1.3402600837634921,36.0,68.0,50,50,-0.014248416778263384,-0.05083198836678404,-0.3831239689328391,-0.6320407755365967,16.0,21.0,50,50,-0.007171909665259213,-0.030062008882071
88,-0.887978971011743,-1.393240016052597,32.0,63.0,50,50,-0.014821950583033483,-0.052979932289104914,-0.3911877545230978,-0.6701026237182903,15.0,19.0,50,50,-0.008063785590258665,-0.03806184818169367
89,-0.9028009237357795,-1.441180235885823,29.0,57.0,50,50,-0.014821952724036525,-0.04794021983322594,-0.398869987257401,-0.6998980271260402,15.0,17.0,50,50,-0.00768223273430324,-0.029795403407749887
90,-0.91661895914069,-1.4723364095629035,27.0,54.0,50,50,-0.013818035404910556,-0.031156173677080456,-0.40696596073113245,-0.7318968460414044,14.0,16.0,50,50,-0.008095973473731422,-0.03199881891536416
91,-0.9296718884126182,-1.4912128983133388,24.0,53.0,50,50,-0.013052929271928138,-0.01887648875043535,-0.41464825260206295,-0.7558147733922257,14.0,16.0,50,50,-0.007682291870930502,-0.023917927350821322
92,-0.9419120940722276,-1.498398022784836,22.0,52.0,50,50,-0.012240205659609482,-0.007185124471497106,-0.4218524219945214,-0.7716358756963504,15.0,15.0,50,50,-0.007204169392458437,-0.0158211023041247
93,-0.9535306861135119,-1.4973308866642454,22.0,52.0,50,50,-0.011618592041284237,0.0010671361205905061,-0.4303617836984558,-0.8018440265431406,15.0,14.0,50,50,-0.008509361703934404,-0.030208150846790183
94,-0.9643367191195876,-1.4864715365455017,22.0,53.0,50,50,-0.010806033006075744,0.010859350118743727,-0.4398597038142135,-0.8412153157011454,15.0,13.0,50,50,-0.00949792011575773,-0.03937128915800481
95,-0.9745210516874265,-1.4690753556160694,20.0,53.0,50,50,-0.010184332567838905,0.017396180929432292,-0.4485308619036177,-0.8667747434464171,15.0,12.0,50,50,-0.008671158089404163,-0.025559427745271757
96,-0.9842272996340827,-1.447512828611659,19.0,53.0,50,50,-0.009706247946656199,0.021562527004410414,-0.4584742273270625,-0.9053932291323529,14.0,11.0,50,50,-0.009943365423444817,-0.03861848568593573
97,-0.9941243205548832,-1.430324292526846,18.0,52.0,50,50,-0.00989702092080047,0.017188536084812966,-0.46806927648169905,-0.9360970256399753,14.0,10.0,50,50,-0.009595049154636548,-0.03070379650762245
98,-1.0038306106071646,-1.412448478580888,18.0,52.0,50,50,-0.009706290052281408,0.017875813945958052,-0.47674046095650074,-0.952631141289474,13.0,9.0,50,50,-0.008671184474801696,-0.016534115649498693
99,-1.0133931685936641,-1.3945230215161177,17.0,53.0,50,50,-0.00956255798649952,0.017925457064770223,-0.4849011854181878,-0.9613770857924899,15.0,9.0,50,50,-0.00816072446168703,-0.008745944503015912
100,-1.022955726338955,-1.3783027221758635,18.0,56.0,50,50,-0.009562557745290912,0.016220299340254263,-0.49213822407024554,-0.9580442731287541,18.0,9.0,50,50,-0.00723703865205777,0.0033328126637358624
101,-1.0315153910111863,-1.3514141548467886,18.0,58.0,50,50,-0.008559664672231238,0.026888567329074853,-0.5002011609706644,-0.9650846308052741,20.0,10.0,50,50,-0.008062936900418816,-0.007040357676520004
102,-1.0406463299632605,-1.3340391986168736,17.0,60.0,50,50,-0.009130938952074175,0.01737495622991503,-0.5065470829494046,-0.9505489034628167,36.0,9.0,50,50,-0.006345921978740288,0.014535727342457339
103,-1.0485374910527419,-1.3032215038085053,17.0,66.0,50,50,-0.007891161089481402,0.030817694808368268,-0.5154358042622872,-0.9683570059503278,56.0,9.0,50,50,-0.008888721312882542,-0.01780810248751108
104,-1.056712046154857,-1.2787859477814298,18.0,77.0,50,50,-0.008174555102115066,0.024435556027075478,-0.5236292204198371,-0.9760050788280952,67.0,9.0,50,50,-0.008193416157549871,-0.0076480728777673646
105,-1.0659866126904756,-1.2700685594482277,18.0,84.0,50,50,-0.009274566535618645,0.008717388333202125,-0.5317573929100969,-0.9821312219699478,67.0,9.0,50,50,-0.008128172490259877,-0.006126143141852669
106,-1.0755491695073127,-1.265686981153628,18.0,83.0,50,50,-0.009562556816837153,0.004381578294599731,-0.5407763405137462,-0.9985206894379745,64.0,9.0,50,50,-0.009018947603649297,-0.01638946746802661
107,-1.0861140680842039,-1.2739267087413688,18.0,86.0,50,50,-0.010564898576891135,-0.00823972758774083,-0.5498607683975677,-1.0141483963157745,66.0,9.0,50,50,-0.009084427883821466,-0.01562770687780002
108,-1.0974450362509278,-1.2907102913884378,18.0,93.0,50,50,-0.011330968166723965,-0.01678358264706903,-0.5589451963759342,-1.028289518792701,69.0,10.0,50,50,-0.009084427978366505,-0.01414112247692656
109,-1.1095880870600277,-1.3157852493637094,19.0,96.0,50,50,-0.012143050809099831,-0.025074957975271595,-0.5684748900129964,-1.0465070191729222,71.0,12.0,50,50,-0.009529693637062242,-0.018217500380221185
110,-1.12168541811899,-1.3379182690129245,22.0,92.0,50,50,-0.012097331058962268,-0.022133019649215102,-0.5771469242495928,-1.0525487247054597,71.0,15.0,50,50,-0.008672034236596349,-0.006041705532537467
111,-1.1333046217402143,-1.3521242091892,48.0,100.0,50,50,-0.011619203621224372,-0.014205940176275522,-0.584862931038205,-1.0463751293052512,100.0,31.0,50,50,-0.007716006788612173,0.006173595400208454
112,-1.1444457830241568,-1.3591581695507053,71.0,100.0,50,50,-0.011141161283942491,-0.007033960361505276,-0.5925129764917664,-1.0399856522359119,100.0,46.0,50,50,-0.007650045453561405,0.006389477069339344
113,-1.1551088109528524,-1.3597012764078922,62.0,100.0,50,50,-0.010663027928695668,-0.0005431068571868369,-0.5997178786847239,-1.0287839128542864,100.0,42.0,50,50,-0.007204902192957552,0.011201739381625497
114,-1.1666292862296046,-1.3706329927022336,55.0,100.0,50,50,-0.011520475276752151,-0.01093171629434142,-0.6073348779840749,-1.0236654297769772,100.0,38.0,50,50,-0.007616999299351002,0.005118483077309222
115,-1.1782486551432276,-1.3817289580912668,49.0,91.0,50,50,-0.01161936891362303,-0.011095965389033235,-0.6149849233716648,-1.0194362111045996,100.0,38.0,50,50,-0.007650045387589843,0.004229218672377577
116,-1.1903913391892427,-1.398141301149987,45.0,79.0,50,50,-0.01214268404601504,-0.01641234305872019,-0.6212997364032954,-0.9993515181478629,100.0,38.0,50,50,-0.006314813031630617,0.02008469295673665
117,-1.2024888542329133,-1.41244244346025,41.0,66.0,50,50,-0.012097515043670626,-0.014301142310263026,-0.627960418956171,-0.9853886851106902,100.0,35.0,50,50,-0.006660682552875663,0.013962833037172717
118,-1.2134407536874798,-1.4114341844748497,39.0,58.0,50,50,-0.010951899454566538,0.0010082589854003565,-0.6346542087507945,-0.9731571793548731,100.0,36.0,50,50,-0.006693789794623428,0.012231505755817107
119,-1.2239595660704214,-1.4052485715669052,37.0,52.0,50,50,-0.010518812382941611,0.006185612907944504,-0.6417929574373114,-0.9675070106179274,100.0,37.0,50,50,-0.0071387486865168714,0.005650168736945682
120,-1.2334773210638061,-1.3874624986133526,37.0,50.0,50,50,-0.009517754993384697,0.017786072953552612,-0.6480750787160875,-0.9519640259486946,100.0,38.0,50,50,-0.006282121278776143,0.015542984669232873
121,-1.242561749645353,-1.366092146226811,43.0,53.0,50,50,-0.009084428581546788,0.021370352386541613,-0.6534009529359021,-0.9262563109883165,100.0,41.0,50,50,-0.005325874219814564,0.025707714960378047
122,-1.2519798029840967,-1.3508168594124093,67.0,78.0,50,50,-0.009418053338743793,0.015275286814401712,-0.6591052531441766,-0.9076017523495765,100.0,42.0,50,50,-0.005704300208274504,0.018654558638739993
123,-1.2615423597205915,-1.338754105388505,86.0,99.0,50,50,-0.009562556736494754,0.01206275402390422,-0.6639531133892166,-0.880293702157197,100.0,41.0,50,50,-0.0048478602450400254,0.027308050192379474
124,-1.2714384552637445,-1.3318999855598532,78.0,89.0,50,50,-0.009896095543153072,0.006854119828651806,-0.6700687190824283,-0.8710193855781523,100.0,39.0,50,50,-0.006115605693211679,0.009274316579044761
125,-1.2811455948562183,-1.3233971375138673,64.0,77.0,50,50,-0.009707139592473712,0.008502848045985889,-0.6749502373179428,-0.8476010501944227,100.0,38.0,50,50,-0.004881518235514526,0.023418335383729616
126,-1.2907081515586316,-1.3139426823963354,54.0,67.0,50,50,-0.00956255670241335,0.009454455117531957,-0.678841981351816,-0.8143589008953324,93.0,36.0,50,50,-0.003891744033873157,0.03324214929909031
127,-1.2996037410806824,-1.2972665955144655,45.0,59.0,50,50,-0.008895589522050829,0.016676086881869834,-0.6826670041535969,-0.7834665117204606,81.0,35.0,50,50,-0.003825022801780986,0.030892389174871804
128,-1.3078766251126468,-1.2745947640564754,38.0,54.0,50,50,-0.008272884031964356,0.02267183145799012,-0.6864920269300139,-0.7555127586555159,73.0,36.0,50,50,-0.003825022776416942,0.02795375306494463
