,time,psi_gyro_E,filtered_gyro_z_E,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,del_psi_gyro_E,del_gyro_z_deg_E,psi_gyro_H,filtered_gyro_z_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,del_psi_gyro_H,del_gyro_z_deg_H
9417,944.46799032,-14.11734926925195,0.6298380020998143,21.0,61.0,25,35,0.0004450775216700009,-0.060222712138751744,30.103560869206955,-0.7374196121460321,100.0,49.0,25,35,-0.007369948906021051,-0.0216487796844258
9418,944.517106422,-14.117349269252147,0.5699247112947516,20.0,59.0,25,35,-1.971756091734278e-13,-0.05991329080506269,30.09797493821484,-0.7352868690532034,100.0,48.0,25,35,-0.005585930992115351,0.002132743092828737
9419,944.575795892,-14.117283299483258,0.5165139148487876,19.0,57.0,25,35,6.596976888850747e-05,-0.053410796445964026,30.092867115651273,-0.7275355595265012,100.0,45.0,25,35,-0.005107822563566344,0.007751309526702221
9420,944.624798188,-14.116392899622367,0.478222068810825,18.0,56.0,25,35,0.0008903998608911223,-0.038291846037962596,30.088540462712363,-0.711010079157628,100.0,42.0,25,35,-0.004326652938910769,0.016525480368873136
9421,944.673801324,-14.116392899622108,0.43273123182965706,17.0,54.0,25,35,2.5934809855243657e-13,-0.04549083698116796,30.08549661268318,-0.6804371884040734,100.0,40.0,25,35,-0.0030438500291829484,0.030572890753554627
9422,944.722918602,-14.11636003292392,0.391967891755594,16.0,55.0,25,35,3.2866698187916654e-05,-0.04076334007406307,30.084166337664872,-0.6319080692898431,100.0,38.0,25,35,-0.0013302750183079581,0.0485291191142303
9423,944.781607596,-14.11584903839275,0.3609038409417806,15.0,54.0,25,35,0.0005109945311705388,-0.031064050813813415,30.085274054534302,-0.5583103139661543,100.0,37.0,25,35,0.001107716869430675,0.07359775532368884
9424,944.830610088,-14.114991357584945,0.3370160041817185,13.0,53.0,25,35,0.0008576808078046838,-0.023887836760062064,30.086254179868554,-0.49326709262874585,97.0,35.0,25,35,0.0009801253342516247,0.06504322133740842
9425,944.879613112,-14.115436736936095,0.29953444855013917,13.0,53.0,25,35,-0.0004453793511505211,-0.037481555631579344,30.086254179868874,-0.4463450989308242,94.0,33.0,25,35,3.197442310920451e-13,0.04692199369792166
9426,944.929283152,-14.115436736935902,0.27104125750372976,12.0,53.0,25,35,1.936228954946273e-13,-0.028493191046409405,30.085800105318143,-0.4094153634182979,90.0,32.0,25,35,-0.0004540745507313204,0.03692973551252632
9427,945.007320138,-14.115305776541291,0.24685305148763056,11.0,53.0,25,35,0.0001309603946104687,-0.024188206016099195,30.08360902776467,-0.3971482973246158,88.0,33.0,25,35,-0.002191077553472809,0.012267066093682055
9428,945.056322294,-14.1134586313815,0.24586199525024388,11.0,54.0,25,35,0.0018471451597914523,-0.0009910562373866838,30.079481411143508,-0.40962741527965874,87.0,34.0,25,35,-0.004127616621161678,-0.012479117955042918
9429,945.10532592,-14.112469692630723,0.23451570048949416,11.0,55.0,25,35,0.0009889387507762137,-0.01134629476074972,30.074548874561376,-0.4307201555261002,86.0,35.0,25,35,-0.004932536582131775,-0.021092740246441477
9430,945.213231032,-14.110937284972689,0.23086599312420236,11.0,53.0,25,35,0.0015324076580345292,-0.003649707365291799,30.06777752928484,-0.47219576680241554,87.0,34.0,25,35,-0.006771345276536778,-0.04147561127631533
9431,945.262234042,-14.108003396622504,0.2446278787909615,11.0,53.0,25,35,0.0029338883501850432,0.01376188566675915,30.057736845214244,-0.5495334502972827,88.0,32.0,25,35,-0.010040684070595773,-0.0773376834948672
9432,945.311236604,-14.104113252606751,0.2687240255902026,10.0,54.0,25,35,0.0038901440157523837,0.024096146799241075,30.048149684723317,-0.6139922940973034,86.0,31.0,25,35,-0.009587160490927005,-0.06445884380002065
9433,945.360354176,-14.099364534955956,0.30098201231213223,10.0,53.0,25,35,0.004748717650794987,0.03225798672192964,30.04045031506387,-0.6493337731077325,84.0,29.0,25,35,-0.0076993696594449546,-0.035341479010429167
9434,945.41904303,-14.095093940970091,0.3243498315912156,10.0,49.0,25,35,0.0042705939858649344,0.02336781927908338,30.03456166770395,-0.6592660600443608,82.0,28.0,25,35,-0.0058886473599208955,-0.009932286936628287
9435,945.468045298,-14.091268918307915,0.34006951690022286,9.0,47.0,25,35,0.003825022662176991,0.015719685309007247,30.02728834770232,-0.6851132992308322,81.0,28.0,25,35,-0.007273320001630168,-0.02584723918647136
9436,945.51706753,-14.087378921652322,0.3550849910654261,9.0,46.0,25,35,0.0038899966555927534,0.015015474165203269,30.016517373749988,-0.7510892213747153,80.0,28.0,25,35,-0.010770973952332952,-0.06597592214388315
9437,945.566182246,-14.082662283318575,0.3787373002417282,9.0,46.0,25,35,0.004716638333746914,0.023652309176302067,30.001166618797253,-0.8665525567847531,81.0,28.0,25,35,-0.015350754952734746,-0.11546333541003773
9438,945.624873172,-14.07899912525651,0.38731252008943545,9.0,48.0,25,35,0.003663158062064298,0.00857521984770726,29.980506733834314,-1.0356763654044296,83.0,28.0,25,35,-0.02065988496293869,-0.16912380861967657
9439,945.673876224,-14.07746779417929,0.36911491873959923,9.0,50.0,25,35,0.001531331077220699,-0.018197601349836223,29.95770762761831,-1.2147594215452668,83.0,27.0,25,35,-0.022799106216005782,-0.1790830561408372
9440,945.722878702,-14.074502092012537,0.3701132508616182,8.0,52.0,25,35,0.0029657021667528483,0.0009983321220189967,29.93584007336148,-1.365464648583636,81.0,27.0,25,35,-0.02186755425682918,-0.15070522703836908
9441,945.771993684,-14.07003768888266,0.389264784676161,8.0,51.0,25,35,0.004464403129876615,0.019151533814542765,29.914374012556205,-1.4969454724192264,80.0,27.0,25,35,-0.021466060805273912,-0.13148082383559045
9442,945.830685492,-14.063279512322147,0.4345234927145413,8.0,48.0,25,35,0.006758176560513363,0.045258708038380335,29.889586279268823,-1.6563638440919735,81.0,27.0,25,35,-0.024787733287382707,-0.15941837167274708
9443,945.879688222,-14.055693853900292,0.4855523805584228,8.0,47.0,25,35,0.007585658421854546,0.05102888784388149,29.86170385217098,-1.8382985165362902,82.0,29.0,25,35,-0.027882427097843276,-0.18193467244431671
9444,945.928688334,-14.048839117616504,0.5228274487714868,8.0,46.0,25,35,0.006854736283788299,0.03727506821306398,29.833947157552114,-2.0013957500415573,79.0,30.0,25,35,-0.02775669461886565,-0.16309723350526717
9445,945.977807124,-14.039786821429354,0.5833141964616819,8.0,44.0,25,35,0.009052296187149977,0.06048674769019513,29.807473942445377,-2.1333507382187182,78.0,30.0,25,35,-0.026473215106737058,-0.1319549881771609
9446,946.056497434,-14.031212648602017,0.6322255217506133,7.0,44.0,25,35,0.008574172827337634,0.048911325288931384,29.782258759324595,-2.2374357335448902,79.0,29.0,25,35,-0.02521518312078186,-0.10408499532617199
9447,946.105381976,-14.0230524047913,0.6714441654615017,8.0,46.0,25,35,0.008160243810715784,0.039218643710888346,29.758201457952563,-2.3175212952014346,80.0,29.0,25,35,-0.024057301372032214,-0.08008556165654435
9448,946.154384566,-14.014414040995897,0.7127537229130246,9.0,51.0,25,35,0.008638363795403947,0.04130955745152298,29.734722149931958,-2.38295108278505,80.0,29.0,25,35,-0.023479308020604606,-0.06542978758361562
9449,946.203500864,-14.005361565286773,0.7551759344588034,9.0,54.0,25,35,0.009052475709124153,0.04242221154577874,29.713508095782586,-2.4145751584145363,79.0,29.0,25,35,-0.02121405414937172,-0.031624075629486104
9450,946.262289636,-13.996735133507114,0.7883752298139904,9.0,55.0,25,35,0.008626431779658716,0.033199295355187064,29.693250213818033,-2.4315486533478636,78.0,30.0,25,35,-0.020257881964553803,-0.016973494933327338
9451,946.311311056,-13.987808010075803,0.8220776633353005,9.0,53.0,25,35,0.008927123431311301,0.03370243352131008,29.67379774113589,-2.4371008905286384,78.0,32.0,25,35,-0.01945247268214345,-0.0055522371807747994
9452,946.360313898,-13.978580194992551,0.856235374043964,10.0,52.0,25,35,0.009227815083251656,0.03415771070866347,29.65406981091342,-2.4454789398283165,78.0,33.0,25,35,-0.019727930222469325,-0.008378049299678114
9453,946.409431078,-13.969051688257853,0.8908050537330601,11.0,48.0,25,35,0.009528506734698183,0.03456967968909608,29.631374191092025,-2.48919458677176,79.0,33.0,25,35,-0.022695619821394786,-0.04371564694344343
9454,946.468002892,-13.959222489871511,0.9257475138854515,13.0,44.0,25,35,0.009829198386341886,0.03494246015239144,29.60387168068871,-2.5872804379123915,93.0,43.0,25,35,-0.027502510403316194,-0.09808585114063151
9455,946.517006378,-13.949092599833685,0.9610272937886817,14.0,41.0,25,35,0.010129890037825717,0.03527977990323017,29.573946764515906,-2.705531068575142,100.0,53.0,25,35,-0.029924916172802796,-0.11825063066275066
9456,946.566005944,-13.938662018144196,0.9966123059277674,16.0,37.0,25,35,0.01043058168948896,0.035585012139085714,29.544647374863,-2.8049167125725813,100.0,54.0,25,35,-0.02929938965290546,-0.09938564399743921
9457,946.615122676,-13.927930744803312,1.0324735151100444,17.0,35.0,25,35,0.010731273340883973,0.035861209182276976,29.515973511728973,-2.887231900289341,100.0,50.0,25,35,-0.028673863134027755,-0.08231518771675983
9458,946.673814176,-13.916898779811307,1.0685846481133923,18.0,31.0,25,35,0.011031964992005427,0.036111133003347895,29.487925175114334,-2.9541004575471512,100.0,47.0,25,35,-0.02804833661463846,-0.06686855725781005
9459,946.722817438,-13.90556612316749,1.1049219309538016,19.0,29.0,25,35,0.011332656643816108,0.03633728284040938,29.460502365018485,-3.0069917438631317,100.0,46.0,25,35,-0.02742281009584957,-0.0528912863159805
9460,946.771820056,-13.893932774872328,1.1414638511456672,20.0,27.0,25,35,0.01163334829516316,0.03654192019186553,29.433705081442035,-3.0472353460451562,100.0,45.0,25,35,-0.026797283576449615,-0.040243602182024496
9461,946.830737222,-13.881998734925617,1.1781909425768915,22.0,28.0,25,35,0.01193403994671094,0.036727091431224324,29.407533324384577,-3.0760343740594744,99.0,47.0,25,35,-0.026171757057458223,-0.028799028014318218
9462,946.889577906,-13.869764003327179,1.2150855908477933,24.0,32.0,25,35,0.012234731598438131,0.03689464827090183,29.38198709384594,-3.0944774921308107,100.0,51.0,25,35,-0.02554623053863736,-0.01844311807133625
9463,946.93842777,-13.857228580076782,1.2521318571270597,25.0,32.0,25,35,0.01253542325039625,0.03704626627926633,29.35706638982671,-3.1035498053844726,100.0,52.0,25,35,-0.0249207040192303,-0.009072313253661868
9464,947.007432278,-13.844392465174833,1.2893153187634778,27.0,31.0,25,35,0.012836114901949358,0.03718346163641817,29.332771212326673,-3.1041427108975195,100.0,53.0,25,35,-0.024295177500036402,-0.0005929055130469152
9465,947.057099322,-13.831255658621439,1.32662292505938,34.0,30.0,25,35,0.01313680655339411,0.03730760629590213,29.309101561346225,-3.0970628116696672,100.0,53.0,25,35,-0.023669650980448154,0.007079899227852238
9466,947.115390058,-13.8178181604164,1.364042866763775,41.0,31.0,25,35,0.013437498205039589,0.037419941704395,29.28605743688491,-3.08303998265327,97.0,53.0,25,35,-0.023044124461314652,0.014022829016397065
9467,947.164392956,-13.804079970559751,1.401564457979681,41.0,31.0,25,35,0.013738189856647764,0.03752159121590615,29.263638838943294,-3.0627346695025874,89.0,51.0,25,35,-0.02241859794161627,0.020305313150682736
9468,947.213395042,-13.790041089051273,1.4391780293052399,42.0,30.0,25,35,0.014038881508477985,0.03761357132555876,29.241845767520726,-3.036744493030841,83.0,49.0,25,35,-0.021793071422568033,0.025990176471746285
9469,947.262509772,-13.775701515891441,1.4768748311396973,43.0,30.0,25,35,0.014339573159832142,0.03769680183445745,29.220678222616932,-3.0056102254178003,82.0,49.0,25,35,-0.021167544903793356,0.031134267613040834
9470,947.321050366,-13.761061251080175,1.5146469461873582,42.0,34.0,25,35,0.014640264811266235,0.03777211504766087,29.20013620423246,-2.969821197931868,81.0,52.0,25,35,-0.02054201838447156,0.03578902748593249
9471,947.370052228,-13.746120294617706,1.552487210284736,41.0,38.0,25,35,0.014940956462469401,0.03784026409737784,29.180219712366732,-2.9298201942427333,75.0,56.0,25,35,-0.019916491865728858,0.04000100368913451
9472,947.41905598,-13.730878646502912,1.5903891407587716,43.0,38.0,25,35,0.015241648114793449,0.03790193047403556,29.160928747020463,-2.8860078782581873,71.0,55.0,25,35,-0.019290965346268507,0.043812315984546046
9473,947.468170024,-13.715336306736784,1.6283468716002347,43.0,37.0,25,35,0.015542339766128066,0.037957730841463144,29.1422633081936,-2.8387468007628742,68.0,52.0,25,35,-0.018665438826865,0.04726107749531305
9474,947.52686207,-13.699493275319425,1.6663550948034975,45.0,37.0,25,35,0.015843031417359654,0.0380082232032628,29.124223395885437,-2.788365024926471,64.0,50.0,25,35,-0.018039912308161377,0.05038177583640335
9475,947.575865024,-13.683349552250464,1.7044090072865494,47.0,37.0,25,35,0.016143723068960725,0.0380539124830519,29.106809010096974,-2.7351594069350122,61.0,49.0,25,35,-0.017414385788462994,0.05320561799145862
9476,947.624867726,-13.666905137529564,1.7425042628602654,47.0,38.0,25,35,0.016444414720899303,0.03809525557371596,29.090020150828003,-2.679398564553315,58.0,47.0,25,35,-0.01678885926897067,0.055760842381697096
9477,947.673984444,-13.650160031156856,1.7806369287663673,46.0,38.0,25,35,0.016745106372708207,0.03813266590610187,29.073856818077697,-2.6213255633020833,55.0,46.0,25,35,-0.016163332750306125,0.058073001251231826
9478,947.732673396,-13.633114233132979,1.818803446349823,44.0,37.0,25,35,0.017045798023877623,0.038166517583455795,29.0583190118468,-2.5611603471133324,54.0,44.0,25,35,-0.015537806230895512,0.060165216188750925
9479,947.781674516,-13.615767743457777,1.8570005954725373,42.0,36.0,25,35,0.017346489675201582,0.038197149122714213,29.04340673213505,-2.49910193776974,54.0,42.0,25,35,-0.014912279711751353,0.0620584093435923
9480,947.83067971,-13.598120562130429,1.895225462311733,37.0,34.0,25,35,0.017647181327347994,0.03822486683919579,29.02911997894217,-2.435330425122528,55.0,38.0,25,35,-0.014286753192880752,0.06377151264721226
9481,947.879795364,-13.580172689151809,1.9334754102218052,33.0,32.0,25,35,0.01794787297862044,0.03824994791007219,29.015458752268806,-2.3700087679896815,56.0,35.0,25,35,-0.013661226673363558,0.06532165713284632
9482,947.938484386,-13.56192412452134,1.9717480533678557,29.0,30.0,25,35,0.018248564630468422,0.0382726431460505,29.00242305211358,-2.303284423744541,53.0,32.0,25,35,-0.013035700155224816,0.06672434424514062
9483,948.007488124,-13.54337486823957,2.010041232867267,26.0,28.0,25,35,0.018549256281771065,0.038293179499411245,28.99001287847822,-2.235290822889108,51.0,33.0,25,35,-0.012410173635363009,0.06799360085543293
9484,948.056633094,-13.524524920306131,2.0483529952010735,24.0,28.0,25,35,0.01884994793343786,0.03831176233380651,28.978228231362316,-2.1661487033595224,50.0,34.0,25,35,-0.011784647115902658,0.0691421195295856
9485,948.105752304,-13.50537428072131,2.0866815726785704,21.0,27.0,25,35,0.01915063958482044,0.03832857747749685,28.96706911076539,-2.095967317904949,49.0,34.0,25,35,-0.011159120596925476,0.07018138545457342
9486,948.164438946,-13.485922949485182,2.1250253657606,20.0,27.0,25,35,0.01945133123612841,0.03834379308202962,28.95653551668791,-2.0248455266153993,48.0,32.0,25,35,-0.010533594077479336,0.07112179128954965
9487,948.213444616,-13.466170926597082,2.1633829270638953,18.0,27.0,25,35,0.01975202288810074,0.03835756130329537,28.946627449130006,-1.9528727855225774,47.0,33.0,25,35,-0.009908067557905298,0.07197274109282192
9488,948.262446016,-13.4461182120574,2.201752946887476,17.0,27.0,25,35,0.02005271453968227,0.03837001982358057,28.937344908091347,-1.8801300411601793,49.0,33.0,25,35,-0.00928254103865811,0.07274274436239803
9489,948.31156391,-13.42576480586623,2.240134240115627,16.0,28.0,25,35,0.020353406191169654,0.03838129322815087,28.928687893571286,-1.8066905400290885,50.0,33.0,25,35,-0.008657014520061068,0.07343950113109088
9490,948.370403096,-13.405110708023114,2.27852573436658,15.0,29.0,25,35,0.020654097843115338,0.03839149425095334,28.92065640557054,-1.7326205610625371,47.0,32.0,25,35,-0.008031488000746378,0.07406997896655132
9491,948.419111966,-13.384155918529386,2.3169264592688457,15.0,31.0,25,35,0.020954789493728754,0.03840072490226554,28.91325044408888,-1.6579800784154803,45.0,33.0,25,35,-0.007405961481659062,0.0746404826470568
9492,948.468114458,-13.36290043738357,2.355335536757458,15.0,34.0,25,35,0.021255481145816546,0.03840907748861255,28.906470009126483,-1.5828233612059792,45.0,34.0,25,35,-0.006780434962397663,0.07515671720950112
9493,948.517231036,-13.341344264585757,2.3937521722933237,15.0,36.0,25,35,0.021556172797811968,0.038416635535865495,28.90031510068399,-1.5071995162065415,45.0,36.0,25,35,-0.006154908442493223,0.07562384499943775
9494,948.575920562,-13.319487400136392,2.4321756469176856,15.0,36.0,25,35,0.021856864449365077,0.03842347462436191,28.894785718760787,-1.4311529789116817,44.0,37.0,25,35,-0.0055293819232034025,0.07604653729485977
9495,948.624923264,-13.297329844035646,2.470605310062853,15.0,37.0,25,35,0.02215755610074588,0.03842966314516749,28.889881863356496,-1.3547239578930625,44.0,37.0,25,35,-0.004903855404290169,0.07642902101861915
9496,948.67392626,-13.274871596283626,2.509040573046267,15.0,38.0,25,35,0.0224582477520201,0.03843526298341393,28.885603534471,-1.2779488368850171,46.0,37.0,25,35,-0.004278328885497729,0.0767751210080454
9497,948.723042936,-13.252112656879891,2.547480903183737,15.0,39.0,25,35,0.022758939403734857,0.038440330137469836,28.881950732105622,-1.2008605386221078,55.0,38.0,25,35,-0.003652802365376573,0.0770882982629093
9498,948.781732574,-13.22905302582478,2.585925818462573,17.0,42.0,25,35,0.023059631055112106,0.03844491527883598,28.878923456258512,-1.1234888540662409,65.0,40.0,25,35,-0.0030272758471099337,0.07737168455586696
9499,948.830735808,-13.205692703117993,2.624374882721705,19.0,46.0,25,35,0.023360322706786008,0.03844906425913219,28.876521706930035,-1.0458607403163829,74.0,42.0,25,35,-0.002401749328477365,0.07762811374985801
9500,948.879737908,-13.182031688759194,2.6628277012895576,20.0,49.0,25,35,0.023661014358799193,0.03845281856785254,28.874745484120826,-0.9680005901796201,84.0,45.0,25,35,-0.0017762228092088606,0.07786015013676273
9501,948.928854836,-13.158069982749113,2.701283917037855,22.0,50.0,25,35,0.02396170601008052,0.038456215748297495,28.873594787830857,-0.8899304760991803,94.0,47.0,25,35,-0.0011506962899687778,0.07807011408043985
9502,949.007695072,-13.13380758508798,2.7397432068100303,24.0,50.0,25,35,0.024262397661132695,0.038459289772175165,28.873069618060846,-0.8116703708787886,100.0,47.0,25,35,-0.0005251697700110469,0.07826010522039173
9503,949.056698208,-13.109244495774707,2.7782052781898883,24.0,51.0,25,35,0.024563089313273778,0.03846207137985802,28.873169974809592,-0.7332383474108221,100.0,50.0,25,35,0.00010035674874586675,0.07843202346796652
9504,949.10570189,-13.084380714810496,2.8166698665771914,25.0,53.0,25,35,0.02486378096421049,0.038464588387303156,28.87389585807741,-0.6546507594051689,100.0,51.0,25,35,0.0007258832678189719,0.07858758800565313
9505,949.155219428,-13.059216242194445,2.8551367325418164,25.0,54.0,25,35,0.02516447261605137,0.03846686596462501,28.875247267864477,-0.5759224049263406,100.0,51.0,25,35,0.00135140978706616,0.07872835447882831
9506,949.21335615,-13.033751077926288,2.893605659429357,26.0,53.0,25,35,0.025465164268156926,0.038468926887540444,28.87722420417026,-0.4970666743741141,100.0,50.0,25,35,0.001976936305783994,0.0788557305522265
9507,949.26235902,-13.007985222006813,2.932076451194709,26.0,54.0,25,35,0.025765855919475555,0.038470791765352175,28.87982666699567,-0.4180956843875106,100.0,50.0,25,35,0.0026024628254077697,0.07897098998660351
9508,949.311361568,-12.981918674436045,2.97054893044151,26.0,56.0,25,35,0.02606654757076754,0.03847247924680097,28.883054656341425,-0.3390203990112497,100.0,50.0,25,35,0.003227989345756299,0.0790752853762609
9509,949.3702783,-12.955551435213652,3.0090229366482006,26.0,58.0,25,35,0.02636723922239348,0.038474006206690614,28.88690817220488,-0.2598507393361515,100.0,47.0,25,35,0.003853515863454504,0.0791696596750982
9510,949.428968302,-12.92888350433947,3.0474983245628335,25.0,58.0,25,35,0.026667930874181067,0.0384753879146329,28.891387214588352,-0.18059568271000478,100.0,44.0,25,35,0.004479042383472631,0.07925505662614671
9511,949.487771438,-12.901914881813903,3.085974962750641,24.0,54.0,25,35,0.0269686225255672,0.038476638187807666,28.896491783490994,-0.10126335251112138,100.0,42.0,25,35,0.00510456890264166,0.0793323301988834
9512,949.546574938,-12.874645567637002,3.1244527322793454,22.0,52.0,25,35,0.027269314176901815,0.03847776952870419,28.902221878912666,-0.021861099382074766,100.0,38.0,25,35,0.005730095421672132,0.07940225312904661
9513,949.605492706,-12.847075561808238,3.162931525530297,21.0,50.0,25,35,0.02757000582876401,0.038478793250951604,28.908577500853568,0.05760442526385859,100.0,35.0,25,35,0.006355621940901557,0.07946552464593336
9514,949.664181938,-12.81920486432778,3.201411245122046,21.0,53.0,25,35,0.02787069748045745,0.038479719591749006,28.915558649312555,0.1371272027285586,98.0,32.0,25,35,0.006981148458987008,0.07952277746470002
9515,949.71318401,-12.791033475195741,3.239891802936438,20.0,53.0,25,35,0.028171389132038982,0.03848055781439186,28.923165324291443,0.21670178684212155,100.0,30.0,25,35,0.007606674978887895,0.07957458411356294
9516,949.762187356,-12.76256139441213,3.278373119237615,19.0,51.0,25,35,0.02847208078361163,0.03848131630117724,28.93139752579114,0.2963232495011136,100.0,29.0,25,35,0.008232201499698277,0.07962146265899206
9517,949.81130504,-12.733788621976649,3.316855121874653,46.0,61.0,25,35,0.02877277243548093,0.03848200263703783,28.94025525380863,0.3759871313875572,100.0,36.0,25,35,0.008857728017488853,0.07966388188644358
9518,949.869995126,-12.7047151578898,3.3553377455598308,74.0,73.0,25,35,0.0290734640868493,0.03848262368517785,28.949738508344392,0.45568939737574343,100.0,41.0,25,35,0.009483254535762597,0.07970226598818625
9519,949.9287971,-12.675341002151658,3.3938209312159118,67.0,69.0,25,35,0.029374155738141283,0.038483185656081,28.959847289400287,0.5354263961810084,100.0,37.0,25,35,0.010108781055894411,0.07973699880526497
9520,950.007600698,-12.645666154761853,3.432304625385515,55.0,70.0,25,35,0.029674847389804526,0.0384836941696034,28.970581596975997,0.6151948238468297,100.0,33.0,25,35,0.010734307575710034,0.07976842766582126
9521,950.05686793,-12.615690615720489,3.47078877969646,47.0,71.0,25,35,0.02997553904136474,0.038484154310944874,28.98194143107117,0.6949916907052766,100.0,30.0,25,35,0.011359834095173937,0.07979686685844689
9522,950.115553536,-12.585414385027661,3.50927335037776,38.0,70.0,25,35,0.030276230692827255,0.03848457068129996,28.993926791685052,0.7748142914803946,100.0,29.0,25,35,0.011985360613881113,0.07982260077511805
9523,950.164560158,-12.55483746268316,3.547758297822162,32.0,67.0,25,35,0.030576922344501156,0.03848494744440201,29.006537678817985,0.8546601782353592,100.0,27.0,25,35,0.012610887132932902,0.07984588675496462
9524,950.213509604,-12.523959848687133,3.586243586190066,28.0,65.0,25,35,0.03087761399602762,0.03848528836790388,29.019774092470097,0.9345271358931723,100.0,25.0,25,35,0.013236413652112589,0.07986695765781304
9525,950.26262684,-12.492781543039726,3.6247291830513135,23.0,63.0,25,35,0.031178305647406646,0.03848559686124764,29.033636032641706,1.0144131600858388,100.0,23.0,25,35,0.013861940171608467,0.07988602419266655
9526,950.321217876,-12.461302545740555,3.6632150590604944,20.0,60.0,25,35,0.03147899729917114,0.03848587600918085,29.048123499331158,1.094316437110696,100.0,22.0,25,35,0.014487466689452333,0.07990327702485711
9527,950.37022062,-12.42952285678983,3.7017011876634625,17.0,59.0,25,35,0.03177968895072425,0.03848612860296807,29.063236492540245,1.174235325793441,100.0,20.0,25,35,0.015112993209086767,0.0799188886827451
9528,950.419224036,-12.39744247618752,3.740187544832416,14.0,59.0,25,35,0.03208038060231111,0.03848635716895332,29.078975012270032,1.2541683410763536,100.0,19.0,25,35,0.015738519729787015,0.07993301528291252
9529,950.468337982,-12.365061403933412,3.778674108825007,12.0,60.0,25,35,0.03238107225410758,0.038486563992591094,29.0953390585172,1.3341141391676374,100.0,18.0,25,35,0.01636404624716903,0.07994579809128388
9530,950.52703,-12.332379640027751,3.817160859967187,11.0,57.0,25,35,0.03268176390566069,0.03848675114218025,29.11232863128494,1.4140715041037013,100.0,18.0,25,35,0.016989572767737826,0.07995736493606387
9531,950.576032548,-12.29939718447077,3.855647780456378,9.0,55.0,25,35,0.032982455556981094,0.03848692048919089,29.129943730571615,1.4940393355893187,100.0,17.0,25,35,0.017615099286675928,0.07996783148561737
9532,950.62513038,-12.266114037262179,3.894134854183358,8.0,54.0,25,35,0.033283147208591046,0.038487073726980014,29.14818435637774,1.5740166379947809,100.0,17.0,25,35,0.01824062580612562,0.07997730240546219
9533,950.674150442,-12.23253019840217,3.9326220665714504,7.0,53.0,25,35,0.03358383886000915,0.038487212388092384,29.167050508702914,1.6540025103996172,100.0,17.0,25,35,0.018866152325173857,0.07998587240483634
9534,950.732840472,-12.198645667890496,3.971109404430512,6.0,53.0,25,35,0.03388453051167417,0.038487337859061554,29.186542187546298,1.7339961375832,100.0,17.0,25,35,0.019491678843383653,0.07999362718358283
9535,950.781962104,-12.164460445727048,4.0095968558252295,6.0,53.0,25,35,0.03418522216344755,0.03848745139471754,29.20665939290984,1.8139967818728764,100.0,17.0,25,35,0.02011720536354389,0.08000064428967635
9536,950.83084722,-12.129974531912094,4.048084409955312,5.0,50.0,25,35,0.03448591381495447,0.0384875541300822,29.227402124791947,1.894003775767019,100.0,18.0,25,35,0.020742731882105403,0.08000699389414256
9537,950.879964666,-12.095187926445357,4.086572057048346,5.0,48.0,25,35,0.03478660546673673,0.038487647093034205,29.248770383193452,1.9740165152599236,100.0,17.0,25,35,0.021368258401505358,0.08001273949290466
9538,950.938748622,-12.06010062932723,4.125059788261113,4.0,45.0,25,35,0.035087297118126415,0.03848773121276672,29.270764168113672,2.0540344538019832,100.0,17.0,25,35,0.02199378492021964,0.08001793854205963
9539,951.007656488,-12.024712640557617,4.16354759559163,4.0,44.0,25,35,0.0353879887696138,0.03848780733051704,29.29338347955314,2.134057096834048,100.0,17.0,25,35,0.022619311439466827,0.08002264303206497
9540,951.056776902,-11.989023960136365,4.202035471799363,4.0,43.0,25,35,0.03568868042125217,0.038487876207732974,29.316628317512656,2.2140839968418993,100.0,16.0,25,35,0.02324483795951693,0.08002690000785107
9541,951.105776356,-11.953034588063149,4.24052341033227,3.0,42.0,25,35,0.03598937207321562,0.03848793853290733,29.3404986819906,2.2941147488810416,100.0,17.0,25,35,0.02387036447794344,0.08003075203914234
9542,951.164465294,-11.916744524338911,4.27901140526166,3.0,40.0,25,35,0.0362900637242376,0.03848799492939037,29.364994572988312,2.374148986527254,100.0,17.0,25,35,0.024495890997712877,0.08003423764621242
9543,951.213467884,-11.880153768963144,4.317499451222856,3.0,41.0,25,35,0.036590755375767614,0.038488045961195816,29.390115990504565,2.4541863782125177,100.0,16.0,25,35,0.025121417516253075,0.08003739168526369
9544,951.262565464,-11.84326232193538,4.3559875433613495,3.0,41.0,25,35,0.036891447027763036,0.03848809213849336,29.41586293454046,2.534226623909024,99.0,16.0,25,35,0.025746944035894614,0.08004024569650614
9545,951.312141144,-11.80607018325601,4.394475677284752,3.0,40.0,25,35,0.03719213867937121,0.038488133923402224,29.44223540509533,2.6142694521292107,97.0,16.0,25,35,0.026372470554871796,0.08004282822018682
9546,951.370397776,-11.768577352925767,4.432963849018097,3.0,38.0,25,35,0.0374928303302422,0.038488171733344956,29.46923340216983,2.694314617210715,100.0,16.0,25,35,0.026997997074499125,0.08004516508150417
9547,951.419400618,-11.730783830943613,4.471452054964833,3.0,39.0,25,35,0.03779352198215413,0.03848820594673619,29.496856925762795,2.774361896859822,100.0,16.0,25,35,0.027623523592964716,0.08004727964910696
